epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,458.466,1.63186,2.68983,1.18189,1.4477,0,0.65931,0.44293,0.49864,0.21881,0.69124,0.39932,0.43704,0.15108,2.29327,4.36955,2.89889,2.0748,0,0.00122141,0.00122141,0.00122141
29,474.373,1.5758,2.67878,1.18729,1.45138,0,0.67629,0.48253,0.51932,0.21681,0.64267,0.46972,0.45853,0.17312,2.15663,3.85153,2.64281,1.8231,0,0.00120491,0.00120491,0.00120491
30,490.807,1.58186,2.6675,1.15722,1.41658,0,0.76021,0.46545,0.53725,0.24408,0.74393,0.42003,0.48261,0.1864,2.34301,3.91558,2.17187,1.92705,0,0.0011884,0.0011884,0.0011884
31,507.388,1.53032,2.6086,1.12756,1.40107,0,0.55584,0.48835,0.50142,0.1966,0.486,0.49675,0.44671,0.163,2.2522,4.36868,2.53981,1.88119,0,0.0011719,0.0011719,0.0011719
32,523.014,1.52588,2.56629,1.09705,1.3872,0,0.64403,0.44293,0.48615,0.21728,0.64403,0.44293,0.44221,0.16454,2.38317,4.29034,1.83024,1.93513,0,0.0011554,0.0011554,0.0011554
33,539.164,1.49867,2.53853,1.06766,1.34397,0,0.55061,0.43983,0.3729,0.17338,0.52999,0.41809,0.34664,0.11845,2.55933,4.60133,2.41125,2.21778,0,0.00113889,0.00113889,0.00113889
34,555.544,1.484,2.45214,1.05448,1.36387,0,0.60407,0.4619,0.51477,0.23157,0.56808,0.46488,0.47664,0.1767,2.28047,4.28868,1.71938,2.09089,0,0.00112239,0.00112239,0.00112239
35,571.797,1.48286,2.46404,1.0268,1.34422,0,0.61575,0.47748,0.50561,0.22279,0.70405,0.42508,0.43629,0.15634,2.3957,4.72609,2.43821,2.08397,0,0.00110589,0.00110589,0.00110589
36,587.784,1.42942,2.48585,1.02975,1.32061,0,0.52763,0.4736,0.47077,0.19458,0.51802,0.44293,0.40043,0.14729,2.37395,4.46552,2.33372,2.0179,0,0.00108938,0.00108938,0.00108938
37,604.468,1.39214,2.41395,0.97931,1.30632,0,0.70497,0.42702,0.51254,0.20777,0.70187,0.38891,0.43703,0.14871,2.42115,4.61605,2.05801,2.04333,0,0.00107288,0.00107288,0.00107288
