epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,1348.63,1.77627,2.78942,1.31303,2.09141,0,0.48154,0.48299,0.42428,0.15403,0.44768,0.53937,0.41192,0.14012,2.326,3.47756,1.74509,2.56287,0,0.00122141,0.00122141,0.00122141
29,1395.37,1.74293,2.74273,1.31165,2.07401,0,0.51849,0.44054,0.46584,0.20127,0.45426,0.41503,0.40292,0.16234,2.29389,3.60405,1.81694,2.55509,0,0.00120491,0.00120491,0.00120491
30,1442.24,1.73593,2.72425,1.27719,2.06135,0,0.64779,0.50416,0.51827,0.20311,0.56225,0.38344,0.42337,0.14908,2.26972,3.60025,1.76635,2.55149,0,0.0011884,0.0011884,0.0011884
31,1489.19,1.68643,2.66582,1.22276,2.02654,0,0.6132,0.50667,0.49926,0.1926,0.64138,0.49365,0.45918,0.1659,2.3833,3.57151,1.65485,2.60618,0,0.0011719,0.0011719,0.0011719
32,1536.03,1.67174,2.65868,1.23827,2.0188,0,0.64461,0.44213,0.47876,0.17317,0.57488,0.40352,0.41447,0.1336,2.36123,3.59932,1.73933,2.66788,0,0.0011554,0.0011554,0.0011554
33,1582.98,1.68748,2.62828,1.22766,2.03242,0,0.6944,0.47252,0.51429,0.19747,0.66763,0.45728,0.48867,0.18234,2.34483,3.483,1.70531,2.59911,0,0.00113889,0.00113889,0.00113889
34,1629.89,1.67666,2.63055,1.23308,2.02086,0,0.61529,0.46675,0.47993,0.18409,0.61094,0.49134,0.4463,0.16882,2.32839,3.50172,1.88344,2.57988,0,0.00112239,0.00112239,0.00112239
35,1676.53,1.65894,2.59878,1.16464,1.98744,0,0.66818,0.41746,0.46779,0.17958,0.60527,0.42334,0.4321,0.14709,2.28651,3.51745,1.8868,2.57907,0,0.00110589,0.00110589,0.00110589
36,1723.21,1.61494,2.58958,1.13705,1.96503,0,0.65996,0.4948,0.542,0.20807,0.66449,0.40453,0.45685,0.16728,2.28115,3.60918,1.62338,2.54016,0,0.00108938,0.00108938,0.00108938
37,1770.07,1.59214,2.53291,1.13073,1.92045,0,0.53982,0.53016,0.49879,0.20651,0.51637,0.51004,0.46065,0.17067,2.24871,3.49977,1.75608,2.5682,0,0.00107288,0.00107288,0.00107288
38,1816.94,1.57284,2.51329,1.09748,1.91844,0,0.62582,0.37751,0.45465,0.20279,0.62582,0.37751,0.43278,0.17071,2.39254,3.78218,1.82227,2.60517,0,0.00105638,0.00105638,0.00105638
39,1863.82,1.55974,2.48832,1.10388,1.90205,0,0.65957,0.42728,0.49956,0.18873,0.57994,0.41937,0.43495,0.16265,2.4429,3.8777,1.80761,2.70669,0,0.00103987,0.00103987,0.00103987
