epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,221.568,2.58274,2.3043,1.4555,0.15293,0.19557,0.08644,0.02713,2.6839,2.51224,1.65806,0.000990365,0.000990365,0.000990365
43,226.737,2.57612,2.31139,1.45402,0.13747,0.17074,0.08582,0.02593,2.66089,2.48717,1.59925,0.000973861,0.000973861,0.000973861
44,231.902,2.5738,2.2951,1.47611,0.12262,0.19172,0.07959,0.02356,2.67867,2.61294,1.59395,0.000957358,0.000957358,0.000957358
45,237.081,2.58516,2.2853,1.43682,0.14348,0.17391,0.08948,0.02701,2.66104,2.50131,1.6134,0.000940855,0.000940855,0.000940855
46,242.416,2.54792,2.29146,1.43998,0.14877,0.18111,0.07984,0.02502,2.61234,2.48583,1.62989,0.000924352,0.000924352,0.000924352
47,247.542,2.53925,2.21143,1.43489,0.15839,0.18013,0.08563,0.02622,2.68111,2.57098,1.64289,0.000907848,0.000907848,0.000907848
48,252.708,2.51654,2.20137,1.41223,0.1646,0.16314,0.09784,0.03014,2.65966,2.45367,1.59905,0.000891345,0.000891345,0.000891345
49,257.889,2.51709,2.29274,1.43371,0.1428,0.20152,0.0796,0.02242,2.65608,2.57646,1.62288,0.000874842,0.000874842,0.000874842
50,263.093,2.53598,2.20749,1.41307,0.14453,0.21129,0.08879,0.0289,2.66058,2.47367,1.61967,0.000858338,0.000858338,0.000858338
51,268.25,2.5182,2.22972,1.41693,0.15002,0.21072,0.08634,0.02527,2.66102,2.48221,1.6455,0.000841835,0.000841835,0.000841835
52,273.563,2.48556,2.20506,1.46286,0.15126,0.1856,0.08584,0.02553,2.6828,2.54964,1.62829,0.000825332,0.000825332,0.000825332
53,278.707,2.50984,2.18076,1.41126,0.1348,0.17534,0.09046,0.02564,2.71998,2.56525,1.59976,0.000808828,0.000808828,0.000808828
54,283.835,2.53195,2.18479,1.42683,0.14082,0.17072,0.08623,0.0267,2.64856,2.49085,1.60354,0.000792325,0.000792325,0.000792325
55,288.953,2.49748,2.18311,1.45408,0.17359,0.19432,0.09638,0.02792,2.61523,2.48036,1.61882,0.000775822,0.000775822,0.000775822
56,294.073,2.42658,2.11108,1.43017,0.17449,0.20909,0.08891,0.02731,2.65328,2.55529,1.63695,0.000759318,0.000759318,0.000759318
57,299.194,2.47075,2.17082,1.43448,0.1653,0.21708,0.10717,0.03144,2.62581,2.3999,1.58954,0.000742815,0.000742815,0.000742815
58,304.576,2.42268,2.08772,1.39296,0.20259,0.20087,0.11831,0.03362,2.63571,2.39238,1.62603,0.000726312,0.000726312,0.000726312
59,309.724,2.43905,2.12232,1.41662,0.15816,0.1939,0.09325,0.02787,2.68192,2.50587,1.62623,0.000709809,0.000709809,0.000709809
60,314.832,2.41898,2.13011,1.41791,0.18594,0.18294,0.09902,0.0289,2.67002,2.54152,1.63066,0.000693305,0.000693305,0.000693305
61,320.006,2.47609,2.14893,1.39605,0.16031,0.21309,0.10042,0.03095,2.61647,2.5156,1.64395,0.000676802,0.000676802,0.000676802
62,325.129,2.42093,2.05938,1.39682,0.18226,0.18926,0.10212,0.03279,2.60654,2.38911,1.57678,0.000660299,0.000660299,0.000660299
63,330.228,2.40345,2.08034,1.39104,0.16344,0.20392,0.09758,0.03107,2.64732,2.46194,1.6244,0.000643795,0.000643795,0.000643795
64,335.516,2.40527,2.06785,1.38527,0.16958,0.20958,0.10229,0.03107,2.68536,2.43873,1.64928,0.000627292,0.000627292,0.000627292
65,340.635,2.38525,2.04762,1.39098,0.18616,0.21057,0.10134,0.03082,2.63088,2.42081,1.60026,0.000610789,0.000610789,0.000610789
66,345.731,2.44471,2.05234,1.37668,0.17555,0.21684,0.10266,0.03144,2.63579,2.4854,1.61173,0.000594286,0.000594286,0.000594286
67,350.819,2.3911,2.03614,1.34991,0.15139,0.20336,0.08862,0.02698,2.64997,2.60493,1.64002,0.000577782,0.000577782,0.000577782
68,355.941,2.41174,2.03824,1.36253,0.15835,0.19989,0.09924,0.02928,2.63786,2.48406,1.63372,0.000561279,0.000561279,0.000561279
69,361.05,2.38915,2.00598,1.3645,0.16865,0.17598,0.09217,0.02684,2.65359,2.50605,1.62595,0.000544776,0.000544776,0.000544776
70,366.405,2.38318,2.00641,1.36416,0.16209,0.21461,0.10298,0.03137,2.60489,2.40275,1.59718,0.000528272,0.000528272,0.000528272
71,371.507,2.33493,1.96969,1.38159,0.15742,0.22349,0.09552,0.02752,2.63213,2.48516,1.62306,0.000511769,0.000511769,0.000511769
72,376.624,2.3979,1.97729,1.35536,0.15919,0.22096,0.10026,0.02909,2.6181,2.47151,1.61107,0.000495266,0.000495266,0.000495266
73,381.796,2.34284,1.97334,1.35558,0.17605,0.20527,0.10058,0.03213,2.64609,2.41577,1.61269,0.000478762,0.000478762,0.000478762
74,386.931,2.35572,1.95759,1.35821,0.18342,0.20975,0.11147,0.03339,2.66176,2.44993,1.6209,0.000462259,0.000462259,0.000462259
75,392.086,2.35011,1.93431,1.36391,0.18027,0.21144,0.10042,0.03067,2.65767,2.41187,1.66538,0.000445756,0.000445756,0.000445756
76,397.359,2.34166,1.96864,1.3519,0.1688,0.21777,0.10032,0.03068,2.64641,2.41014,1.61298,0.000429253,0.000429253,0.000429253
77,402.521,2.31299,1.90474,1.34253,0.18191,0.21492,0.10439,0.03173,2.63671,2.46102,1.61495,0.000412749,0.000412749,0.000412749
78,407.652,2.33918,1.91895,1.32517,0.16936,0.20778,0.10307,0.03126,2.68107,2.42291,1.64014,0.000396246,0.000396246,0.000396246
79,412.761,2.30349,1.88545,1.34658,0.17781,0.21724,0.10605,0.03275,2.67667,2.4464,1.62632,0.000379743,0.000379743,0.000379743
80,417.844,2.33457,1.9566,1.34039,0.18657,0.20061,0.10419,0.03043,2.67402,2.46968,1.62468,0.000363239,0.000363239,0.000363239
81,423.137,2.32484,1.92266,1.35212,0.16994,0.21237,0.11507,0.03461,2.6842,2.39071,1.62923,0.000346736,0.000346736,0.000346736
82,428.3,2.35131,1.92187,1.34596,0.18351,0.2172,0.10499,0.03281,2.62582,2.39662,1.62578,0.000330233,0.000330233,0.000330233
83,433.438,2.34274,1.8591,1.30908,0.1903,0.22668,0.12168,0.03563,2.65797,2.37791,1.60486,0.000313729,0.000313729,0.000313729
84,438.574,2.27107,1.8748,1.31954,0.20458,0.23373,0.11653,0.03606,2.64428,2.3936,1.61969,0.000297226,0.000297226,0.000297226
85,443.669,2.3212,1.88234,1.32902,0.19443,0.22016,0.11249,0.03482,2.67268,2.40088,1.65485,0.000280723,0.000280723,0.000280723
86,448.789,2.27013,1.82009,1.3155,0.18298,0.22389,0.11006,0.03442,2.6813,2.3781,1.64124,0.00026422,0.00026422,0.00026422
87,454.078,2.29754,1.83922,1.35207,0.18923,0.23584,0.10686,0.03305,2.66502,2.36195,1.62421,0.000247716,0.000247716,0.000247716
88,459.22,2.32318,1.84693,1.30394,0.19795,0.21123,0.10467,0.03225,2.65356,2.44804,1.61554,0.000231213,0.000231213,0.000231213
89,464.339,2.28036,1.85453,1.31338,0.19538,0.23508,0.11079,0.03459,2.65787,2.36893,1.63401,0.00021471,0.00021471,0.00021471
90,469.481,2.27923,1.83937,1.32922,0.19339,0.21701,0.10696,0.03175,2.70561,2.44357,1.64643,0.000198206,0.000198206,0.000198206
91,475.515,2.20386,1.83666,1.36065,0.19014,0.22221,0.10478,0.03074,2.67797,2.42022,1.65107,0.000181703,0.000181703,0.000181703
92,480.565,2.20295,1.80753,1.35634,0.1976,0.2313,0.10883,0.03261,2.71251,2.43643,1.63395,0.0001652,0.0001652,0.0001652
93,485.814,2.18904,1.8051,1.35204,0.20098,0.21423,0.1174,0.03451,2.69151,2.35518,1.62941,0.000148696,0.000148696,0.000148696
94,490.896,2.19013,1.79916,1.34552,0.19781,0.21961,0.11863,0.03423,2.69877,2.36632,1.63514,0.000132193,0.000132193,0.000132193
95,495.942,2.15732,1.74655,1.34028,0.19892,0.20082,0.11914,0.03669,2.70293,2.37532,1.62888,0.00011569,0.00011569,0.00011569
96,501.037,2.17619,1.78973,1.34072,0.19085,0.21551,0.11944,0.03447,2.70483,2.4281,1.63791,9.91865e-05,9.91865e-05,9.91865e-05
97,506.125,2.17065,1.77013,1.3473,0.22019,0.21125,0.11852,0.03388,2.69787,2.35701,1.63493,8.26832e-05,8.26832e-05,8.26832e-05
98,511.191,2.15468,1.76148,1.33523,0.22223,0.19561,0.12375,0.03629,2.69058,2.34338,1.62785,6.61799e-05,6.61799e-05,6.61799e-05
99,516.455,2.16888,1.7495,1.34066,0.21779,0.19858,0.12297,0.03619,2.67936,2.36325,1.62544,4.96766e-05,4.96766e-05,4.96766e-05
100,521.526,2.17539,1.73079,1.31956,0.22103,0.20454,0.12043,0.03555,2.68377,2.35433,1.62836,3.31733e-05,3.31733e-05,3.31733e-05
