epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
29,644.604,2.16478,3.5799,1.98969,2.2186,0,0.36154,0.39864,0.31492,0.12682,0.34954,0.37058,0.31085,0.09669,2.47285,3.84763,2.13664,2.4139,0,0.00120491,0.00120491,0.00120491
30,665.847,2.17174,3.59236,1.96072,2.21875,0,0.4305,0.32323,0.30484,0.11178,0.38641,0.31194,0.28101,0.08945,2.40978,3.84066,2.20984,2.39397,0,0.0011884,0.0011884,0.0011884
31,687.413,2.15413,3.5417,1.9407,2.20836,0,0.3705,0.33653,0.24086,0.09243,0.32651,0.34126,0.22985,0.08106,2.31366,3.61531,2.18593,2.35841,0,0.0011719,0.0011719,0.0011719
32,708.625,2.08977,3.52506,1.90357,2.15256,0,0.52668,0.35061,0.33626,0.13934,0.50089,0.32013,0.29837,0.10692,2.3681,3.77226,2.07288,2.37567,0,0.0011554,0.0011554,0.0011554
33,729.841,2.10951,3.52579,1.88277,2.16025,0,0.43095,0.38813,0.36131,0.13572,0.4275,0.37174,0.33,0.10851,2.432,3.80079,2.12951,2.38017,0,0.00113889,0.00113889,0.00113889
34,751.009,2.07688,3.42594,1.83057,2.15747,0,0.45011,0.42757,0.3667,0.14695,0.44717,0.39171,0.33162,0.11633,2.32655,3.64883,1.90503,2.33389,0,0.00112239,0.00112239,0.00112239
35,772.215,2.08534,3.4278,1.80713,2.15305,0,0.4661,0.37751,0.35341,0.13443,0.44331,0.35292,0.32497,0.11813,2.42182,3.61053,2.06985,2.44702,0,0.00110589,0.00110589,0.00110589
36,793.57,2.06731,3.39391,1.78573,2.12782,0,0.4352,0.4126,0.3301,0.12839,0.41899,0.41399,0.30491,0.10046,2.3054,3.71419,1.98129,2.319,0,0.00108938,0.00108938,0.00108938
37,814.775,2.04903,3.4033,1.79907,2.10631,0,0.50158,0.44197,0.39635,0.15931,0.48342,0.41956,0.3702,0.13696,2.3419,3.62508,1.88956,2.38207,0,0.00107288,0.00107288,0.00107288
38,835.968,2.01823,3.34354,1.76508,2.07536,0,0.49974,0.38336,0.39533,0.15775,0.49267,0.37289,0.37454,0.1373,2.2827,3.60793,1.9593,2.29852,0,0.00105638,0.00105638,0.00105638
39,857.128,2.00708,3.30087,1.70234,2.07961,0,0.4629,0.42237,0.39183,0.15761,0.44161,0.38929,0.34343,0.12425,2.25243,3.61213,1.89388,2.30594,0,0.00103987,0.00103987,0.00103987
40,878.473,2.00397,3.29385,1.7335,2.08881,0,0.53271,0.45165,0.42456,0.17256,0.49455,0.42244,0.38195,0.13433,2.29469,3.57461,1.92064,2.28664,0,0.00102337,0.00102337,0.00102337
41,899.756,1.97783,3.2523,1.69414,2.06151,0,0.52984,0.4058,0.36029,0.13601,0.42339,0.38825,0.32671,0.11665,2.35725,3.6146,2.12826,2.37556,0,0.00100687,0.00100687,0.00100687
42,920.81,1.98323,3.26473,1.66844,2.04631,0,0.50358,0.41157,0.37934,0.15366,0.47727,0.39402,0.35208,0.12427,2.31548,3.56459,2.01963,2.32436,0,0.000990365,0.000990365,0.000990365
43,942.22,1.95672,3.25461,1.6832,2.03905,0,0.55129,0.38587,0.39611,0.16039,0.47061,0.39748,0.36446,0.13211,2.24061,3.56869,1.96948,2.2882,0,0.000973861,0.000973861,0.000973861
44,963.523,1.91998,3.17636,1.64988,2.01826,0,0.45604,0.39991,0.35616,0.13677,0.48895,0.33656,0.32886,0.12296,2.24993,3.50856,2.06844,2.31413,0,0.000957358,0.000957358,0.000957358
45,985.173,1.92957,3.20625,1.6371,2.01317,0,0.52047,0.43616,0.41482,0.16095,0.49423,0.41094,0.36795,0.14412,2.30673,3.44067,1.97836,2.32414,0,0.000940855,0.000940855,0.000940855
46,1006.64,1.92253,3.20473,1.60196,2.01531,0,0.55123,0.38236,0.3898,0.1643,0.50572,0.45036,0.38297,0.13465,2.27318,3.64216,1.96265,2.29915,0,0.000924352,0.000924352,0.000924352
47,1028.11,1.85981,3.14218,1.58053,1.97405,0,0.55606,0.44089,0.41798,0.1719,0.52748,0.43039,0.40211,0.14309,2.20476,3.54043,1.87431,2.29874,0,0.000907848,0.000907848,0.000907848
48,1049.53,1.89811,3.15241,1.58446,1.99415,0,0.50512,0.43749,0.42692,0.17764,0.47299,0.41383,0.39282,0.15175,2.26927,3.52802,1.88892,2.26781,0,0.000891345,0.000891345,0.000891345
49,1070.63,1.89528,3.11683,1.56361,1.96457,0,0.52549,0.40982,0.40316,0.16563,0.51789,0.40502,0.36707,0.13629,2.26071,3.62209,1.95612,2.31385,0,0.000874842,0.000874842,0.000874842
50,1091.86,1.83924,3.07096,1.53421,1.95228,0,0.69139,0.44678,0.45512,0.17441,0.63752,0.41304,0.42326,0.15548,2.35405,3.50775,1.84954,2.34752,0,0.000858338,0.000858338,0.000858338
51,1112.91,1.83696,3.07088,1.51558,1.94978,0,0.63343,0.40695,0.44879,0.17652,0.54862,0.4142,0.41625,0.15927,2.23569,3.68413,1.8914,2.26363,0,0.000841835,0.000841835,0.000841835
52,1134.17,1.82736,3.06226,1.48361,1.94919,0,0.56763,0.44909,0.43205,0.17678,0.60712,0.45382,0.42586,0.15326,2.20208,3.59966,1.82077,2.22705,0,0.000825332,0.000825332,0.000825332
