experiment,mode,name,model,run_name,run_path,best_pt,smoke_run,training_seed,fourier_enabled,image_fourier_enabled,feature_fourier_enabled,clean_light_aug_enabled,default_hook_enabled,model_variant,model_yaml_key,model_yaml,augmentation_family,augmentation_setting,augmentation_args_json,fourier_module_policy,params_million,baseline_augmentation_policy,hidden_albumentations_disabled,preprocessing_policy,image_fourier_policy,image_fourier_sigmas,image_fourier_alphas,fourier_policy,fourier_sigma,fourier_alpha,ultralytics_version,train_epochs_requested,train_patience,actual_train_image_files,actual_valid_image_files,actual_test_image_files,offline_augmentation_enabled,offline_augmentation_family,offline_augmentation_setting,offline_transform_order,offline_augmentation_splits,offline_fourier_splits,offline_transform_summary,fourier_transform_summary,train_args,train_time_min,full_val_box_map50,full_val_mask_map50,labeled_val_box_map50,labeled_val_mask_map50,labeled_val_mask_map50_95,labeled_val_gt_instances,labeled_val_pred_boxes,labeled_val_pred_masks,labeled_val_mask_count_mae,labeled_val_disease_box_miss_rate,labeled_val_disease_mask_miss_rate,healthy_val_images,healthy_val_mask_fp_rate,healthy_val_fp_masks_per_image,healthy_aware_labeled_val_mask_map50,full_test_box_map50,full_test_box_map50_95,full_test_mask_map50,full_test_mask_map50_95,labeled_test_box_map50,labeled_test_mask_map50,labeled_test_mask_map50_95,test_gt_instances,test_pred_boxes,test_pred_masks,test_mask_count_mae,labeled_test_gt_instances,labeled_test_pred_boxes,labeled_test_pred_masks,labeled_test_mask_count_mae,labeled_test_mask_count_exact,labeled_test_disease_box_miss_rate,labeled_test_disease_mask_miss_rate,healthy_test_images,healthy_test_mask_fp_rate,healthy_test_box_fp_rate,healthy_test_fp_masks_total,healthy_test_fp_masks_per_image,healthy_test_avg_fp_confidence,healthy_aware_labeled_test_mask_map50,epochs_ran,best_epoch_by_mask_map50,first_train_seg_loss,best_val_mask_map50,best_val_mask_map50_95,last_val_mask_map50,last_val_mask_map50_95,last_train_seg_loss,last_val_seg_loss,seg_loss_gap_val_minus_train,split_policy,seed,train_images,valid_images,test_images,train_specimens,valid_specimens,test_specimens,train_test_group_overlap,train_valid_group_overlap,valid_test_group_overlap,train_labeled_images,train_healthy_empty_images,train_bg_mask_images,train_wssv_mask_images,train_coinfection_images,train_mask_instances,valid_labeled_images,valid_healthy_empty_images,valid_bg_mask_images,valid_wssv_mask_images,valid_coinfection_images,valid_mask_instances,test_labeled_images,test_healthy_empty_images,test_bg_mask_images,test_wssv_mask_images,test_coinfection_images,test_mask_instances,split_manifest_csv,split_summary_csv,split_fingerprint,base_params_million,split_policy_description
stratified_grouped_specimen_yolo11n-seg_A1_flipud_flipud0p15_augmentation_only,A1,Stratified grouped-specimen split | yolo11n-seg | A1 | flipud flipud0p15 | augmentation only,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_A1_flipud_flipud0p15_augmentation_only,/content/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_A1_flipud_flipud0p15_augmentation_only,/content/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_A1_flipud_flipud0p15_augmentation_only/weights/best.pt,False,42,False,False,False,False,False,baseline,,,flipud,flipud0p15,"{""flipud"": 0.15}",none,2.877,offline_flipud_flipud0p15,True,none,none,,,none,,,8.4.62,100,40,905,115,129,True,flipud,flipud0p15,augmentation_only,train,none,"{""order"": ""augmentation_only"", ""augmentation"": {""family"": ""flipud"", ""seed"": 42042, ""summary"": {""images_seen"": 905, ""images_changed"": 140, ""images_skipped"": 765, ""family"": ""flipud"", ""args"": {""flipud"": 0.15}, ""seed"": 42042}}, ""fourier"": null, ""augmentation_splits"": [""train""], ""fourier_splits"": []}",null,"{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.0, ""flipud"": 0.0, ""hsv_h"": 0.0, ""hsv_s"": 0.0, ""hsv_v"": 0.0, ""translate"": 0.0, ""scale"": 0.0, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",29.34,0.3967407893873315,0.33836887959160333,0.41012376985539434,0.3464696808743055,0.11373226238745034,102,58,58,0.5743243243243243,0.43243243243243246,0.43243243243243246,41,0.07317073170731707,0.07317073170731707,0.2455715266224927,0.33827171881362583,0.12492178191504713,0.27343658807477866,0.07648251726383931,0.3725717702560174,0.30291774844744673,0.08476916624022696,119,72,72,0.5400516795865633,119,65,65,0.712121212121212,0.29545454545454547,0.5113636363636364,0.5113636363636364,41,0.14634146341463414,0.14634146341463414,7,0.17073170731707318,0.33875847288540434,0.17597299604537725,50,10,5.02406,0.33808,0.114,0.24806,0.08439,0.32937,10.481,10.151629999999999,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/content/shrimp_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/content/shrimp_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
stratified_grouped_specimen_yolo11n-seg_A2_flipud_flipud0p15_augmentation_then_fourier,A2,Stratified grouped-specimen split | yolo11n-seg | A2 | flipud flipud0p15 | offline augmentation -> offline W1,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_A2_flipud_flipud0p15_augmentation_then_fourier,/content/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_A2_flipud_flipud0p15_augmentation_then_fourier,/content/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_A2_flipud_flipud0p15_augmentation_then_fourier/weights/best.pt,False,42,True,True,False,False,False,baseline,,,flipud,flipud0p15,"{""flipud"": 0.15}",none,2.877,offline_flipud_flipud0p15,True,highpass_s50_a0p10,highpass_s50_a0p10,50,0.1,highpass_s50_a0p10,50,0.1,8.4.62,100,40,905,115,129,True,flipud,flipud0p15,augmentation_then_fourier,train,train|valid|test,"{""order"": ""augmentation_then_fourier"", ""augmentation"": {""family"": ""flipud"", ""seed"": 42042, ""summary"": {""images_seen"": 905, ""images_changed"": 140, ""images_skipped"": 765, ""family"": ""flipud"", ""args"": {""flipud"": 0.15}, ""seed"": 42042}}, ""fourier"": {""policy"": ""highpass_s50_a0p10"", ""sigmas"": [50], ""alphas"": [0.1], ""passes"": [{""pass"": 1, ""sigma"": 50.0, ""alpha"": 0.1, ""summary"": {""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0}}}]}, ""augmentation_splits"": [""train""], ""fourier_splits"": [""train"", ""valid"", ""test""]}","{""policy"": ""highpass_s50_a0p10"", ""sigmas"": [50], ""alphas"": [0.1], ""passes"": [{""pass"": 1, ""sigma"": 50.0, ""alpha"": 0.1, ""summary"": {""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0}}}]}","{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.0, ""flipud"": 0.0, ""hsv_h"": 0.0, ""hsv_s"": 0.0, ""hsv_v"": 0.0, ""translate"": 0.0, ""scale"": 0.0, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",33.47,0.36331497626480075,0.29754460137727695,0.3850723629745239,0.3138696216369264,0.0997227878008121,102,61,61,0.6148648648648649,0.4189189189189189,0.4189189189189189,41,0.0975609756097561,0.0975609756097561,0.2105324429948697,0.31189940118574067,0.11698089588862692,0.25818913979042224,0.07540372035485961,0.3596411254992856,0.3067198695623617,0.0896203487528892,119,108,108,0.5155038759689923,119,89,89,0.5397727272727273,0.4090909090909091,0.29545454545454547,0.29545454545454547,41,0.36585365853658536,0.36585365853658536,19,0.4634146341463415,0.47025700776200546,0.19882768552688498,53,21,5.00832,0.30004,0.0935,0.1728,0.05441,0.24035,13.5616,13.321250000000001,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/content/shrimp_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/content/shrimp_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
stratified_grouped_specimen_yolo11n-seg_A3_flipud_flipud0p15_fourier_then_augmentation,A3,Stratified grouped-specimen split | yolo11n-seg | A3 | flipud flipud0p15 | offline W1 -> offline augmentation,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_A3_flipud_flipud0p15_fourier_then_augmentation,/content/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_A3_flipud_flipud0p15_fourier_then_augmentation,/content/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_A3_flipud_flipud0p15_fourier_then_augmentation/weights/best.pt,False,42,True,True,False,False,False,baseline,,,flipud,flipud0p15,"{""flipud"": 0.15}",none,2.877,offline_flipud_flipud0p15,True,highpass_s50_a0p10,highpass_s50_a0p10,50,0.1,highpass_s50_a0p10,50,0.1,8.4.62,100,40,905,115,129,True,flipud,flipud0p15,fourier_then_augmentation,train,train|valid|test,"{""order"": ""fourier_then_augmentation"", ""augmentation"": {""family"": ""flipud"", ""seed"": 42042, ""summary"": {""images_seen"": 905, ""images_changed"": 140, ""images_skipped"": 765, ""family"": ""flipud"", ""args"": {""flipud"": 0.15}, ""seed"": 42042}}, ""fourier"": {""policy"": ""highpass_s50_a0p10"", ""sigmas"": [50], ""alphas"": [0.1], ""passes"": [{""pass"": 1, ""sigma"": 50.0, ""alpha"": 0.1, ""summary"": {""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0}}}]}, ""augmentation_splits"": [""train""], ""fourier_splits"": [""train"", ""valid"", ""test""]}","{""policy"": ""highpass_s50_a0p10"", ""sigmas"": [50], ""alphas"": [0.1], ""passes"": [{""pass"": 1, ""sigma"": 50.0, ""alpha"": 0.1, ""summary"": {""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0}}}]}","{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.0, ""flipud"": 0.0, ""hsv_h"": 0.0, ""hsv_s"": 0.0, ""hsv_v"": 0.0, ""translate"": 0.0, ""scale"": 0.0, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",34.93,0.36914826866699363,0.3308113368124722,0.40983954251723037,0.3660719205154248,0.1179104070394548,102,81,81,0.509009009009009,0.2972972972972973,0.2972972972972973,41,0.2682926829268293,0.3170731707317073,0.2691976071776968,0.37272263170347686,0.12609804253814463,0.2628564415766255,0.07870105717638082,0.42399764859639844,0.29664858305065306,0.08676894744331537,119,124,124,0.4806201550387597,119,105,105,0.48863636363636365,0.4318181818181818,0.19318181818181818,0.19318181818181818,41,0.43902439024390244,0.43902439024390244,19,0.4634146341463415,0.5632397250125283,0.1993370531171719,56,16,5.00715,0.33073,0.10914,0.23953,0.06896,0.20745,10.5288,10.32135,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/content/shrimp_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/content/shrimp_only_fourier_n1_flipud_two_value_fourier_order_offline_colab_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
