epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.58586,3.44829,6.18815,1.9321,0.00153,0.07175,0.00032,7e-05,3.04269,5.89185,1.66139,0.000547247,0.000547247,0.000547247
2,8.58564,3.18649,4.84971,1.76737,0.00731,0.2987,0.00423,0.00088,3.31506,10.8522,1.8655,0.001092,0.001092,0.001092
3,12.8391,3.14693,4.31753,1.72059,0.01813,0.03274,0.00219,0.00039,3.8644,9.85422,2.0102,0.00162574,0.00162574,0.00162574
4,16.5786,3.20827,4.00181,1.65427,0.02566,0.04834,0.00569,0.00115,3.50081,5.39251,1.84113,0.00161749,0.00161749,0.00161749
5,20.2813,3.13451,3.73916,1.65886,0.04229,0.13125,0.01454,0.00353,3.16493,4.9202,1.76205,0.00160099,0.00160099,0.00160099
6,23.9272,3.08823,3.55185,1.64694,0.07492,0.11968,0.02884,0.00635,2.95007,3.51123,1.69635,0.00158448,0.00158448,0.00158448
7,27.5908,3.01251,3.29895,1.62824,0.09535,0.06491,0.02423,0.00635,2.99893,3.36184,1.67217,0.00156798,0.00156798,0.00156798
8,31.2636,2.98634,3.25592,1.65124,0.09179,0.10676,0.03616,0.00979,2.91075,3.92508,1.72341,0.00155148,0.00155148,0.00155148
9,34.8419,3.00429,3.11292,1.63053,0.07046,0.08576,0.02608,0.00624,2.94296,3.20547,1.65909,0.00153497,0.00153497,0.00153497
10,38.4247,2.94508,3.04825,1.64025,0.10192,0.10493,0.03754,0.00992,2.86525,3.05074,1.67799,0.00151847,0.00151847,0.00151847
11,41.9823,2.99951,3.02375,1.56891,0.12707,0.08753,0.03658,0.01107,2.83308,3.05036,1.6657,0.00150197,0.00150197,0.00150197
12,45.5439,2.9419,2.94549,1.60248,0.11898,0.12067,0.05187,0.01328,2.82621,2.98725,1.69671,0.00148546,0.00148546,0.00148546
13,49.0966,2.90057,2.83654,1.58691,0.11343,0.09891,0.04347,0.01122,2.81306,3.05317,1.73645,0.00146896,0.00146896,0.00146896
14,52.6671,2.83648,2.85229,1.59908,0.15414,0.10258,0.03854,0.00937,2.82808,2.98531,1.69697,0.00145246,0.00145246,0.00145246
15,56.2554,2.80228,2.73982,1.55363,0.11291,0.11493,0.04691,0.01156,2.8327,2.87705,1.63631,0.00143595,0.00143595,0.00143595
