epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,136.438,2.5619,2.27062,1.42909,0.15271,0.20148,0.09108,0.02743,2.64264,2.55743,1.57562,0.000990365,0.000990365,0.000990365
43,139.653,2.55701,2.26183,1.42931,0.15005,0.18351,0.09028,0.0279,2.67073,2.48677,1.59826,0.000973861,0.000973861,0.000973861
44,142.882,2.54231,2.25119,1.45273,0.1454,0.19084,0.08347,0.02374,2.68779,2.54049,1.63939,0.000957358,0.000957358,0.000957358
45,146.084,2.54701,2.21987,1.37327,0.1862,0.19384,0.09294,0.02731,2.70037,2.47041,1.55292,0.000940855,0.000940855,0.000940855
46,149.319,2.55249,2.19505,1.40787,0.18042,0.19103,0.09759,0.02816,2.71085,2.41116,1.59751,0.000924352,0.000924352,0.000924352
47,152.495,2.54924,2.18232,1.41044,0.13227,0.18446,0.07901,0.02406,2.72152,2.58086,1.59076,0.000907848,0.000907848,0.000907848
48,155.711,2.50869,2.18638,1.4087,0.15299,0.19717,0.0808,0.02324,2.66249,2.45255,1.58233,0.000891345,0.000891345,0.000891345
49,158.925,2.50779,2.31661,1.40501,0.16895,0.18277,0.1022,0.03092,2.64471,2.48906,1.53876,0.000874842,0.000874842,0.000874842
50,162.143,2.52254,2.16907,1.3744,0.16002,0.16182,0.10347,0.03212,2.66719,2.47954,1.59512,0.000858338,0.000858338,0.000858338
51,165.346,2.52907,2.17109,1.39756,0.13484,0.18782,0.08117,0.02543,2.66899,2.532,1.59173,0.000841835,0.000841835,0.000841835
52,168.553,2.46092,2.15664,1.42057,0.15644,0.21019,0.0978,0.02994,2.63438,2.53641,1.56055,0.000825332,0.000825332,0.000825332
53,171.751,2.47234,2.12354,1.37091,0.16253,0.19212,0.09183,0.02695,2.67714,2.46792,1.57874,0.000808828,0.000808828,0.000808828
54,175.184,2.49677,2.10843,1.37503,0.16116,0.1639,0.09032,0.02786,2.65812,2.50259,1.53325,0.000792325,0.000792325,0.000792325
55,178.403,2.49174,2.15431,1.39387,0.15811,0.18121,0.09621,0.03031,2.6791,2.49544,1.57999,0.000775822,0.000775822,0.000775822
56,181.629,2.41838,2.10657,1.39126,0.14938,0.22096,0.09162,0.02853,2.64958,2.52081,1.59184,0.000759318,0.000759318,0.000759318
57,184.855,2.44877,2.08882,1.38064,0.15651,0.21955,0.09231,0.02764,2.70401,2.46338,1.59062,0.000742815,0.000742815,0.000742815
58,188.131,2.39306,2.02804,1.34279,0.18073,0.19251,0.10938,0.03119,2.68893,2.46834,1.59229,0.000726312,0.000726312,0.000726312
59,191.312,2.44853,2.05451,1.39872,0.1715,0.16943,0.09716,0.03005,2.68101,2.44114,1.58234,0.000709809,0.000709809,0.000709809
60,194.53,2.37854,2.08187,1.35909,0.15513,0.21608,0.09474,0.03164,2.68256,2.41025,1.5821,0.000693305,0.000693305,0.000693305
61,197.759,2.44772,2.05593,1.35479,0.17451,0.21,0.10969,0.03354,2.70332,2.42071,1.5618,0.000676802,0.000676802,0.000676802
62,200.969,2.36689,2.00247,1.34475,0.16987,0.20943,0.09264,0.02678,2.72434,2.48896,1.58417,0.000660299,0.000660299,0.000660299
63,204.157,2.39943,2.00101,1.37883,0.16531,0.22026,0.1056,0.03295,2.68256,2.41807,1.597,0.000643795,0.000643795,0.000643795
64,207.333,2.37754,1.97462,1.35064,0.17167,0.22905,0.1107,0.03544,2.67526,2.45224,1.59014,0.000627292,0.000627292,0.000627292
65,210.547,2.35341,1.99832,1.35824,0.15628,0.21743,0.10303,0.03362,2.66785,2.41391,1.57573,0.000610789,0.000610789,0.000610789
66,213.79,2.41403,1.96466,1.33933,0.1915,0.20665,0.12106,0.03713,2.67657,2.40294,1.55375,0.000594286,0.000594286,0.000594286
67,217.034,2.3642,1.97144,1.32424,0.19794,0.17944,0.09571,0.02778,2.69155,2.57471,1.57185,0.000577782,0.000577782,0.000577782
68,220.224,2.37194,1.95597,1.33105,0.18835,0.18619,0.10597,0.03121,2.67507,2.49972,1.55052,0.000561279,0.000561279,0.000561279
69,223.422,2.39306,1.96138,1.33433,0.17641,0.18748,0.10557,0.03262,2.68568,2.44472,1.58615,0.000544776,0.000544776,0.000544776
70,226.655,2.36412,1.92374,1.3327,0.18672,0.2083,0.11582,0.0372,2.66479,2.46164,1.5623,0.000528272,0.000528272,0.000528272
71,229.922,2.31695,1.91807,1.33386,0.15162,0.20627,0.09712,0.03035,2.70816,2.48899,1.58535,0.000511769,0.000511769,0.000511769
72,233.127,2.36272,1.88337,1.31968,0.17178,0.2055,0.10519,0.02975,2.72433,2.48899,1.61055,0.000495266,0.000495266,0.000495266
73,236.29,2.3405,1.92474,1.33758,0.16934,0.19158,0.10735,0.03292,2.68777,2.47468,1.59298,0.000478762,0.000478762,0.000478762
