epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,141.003,2.60902,2.38326,1.43988,0.12667,0.19445,0.08735,0.02673,2.64894,2.55942,1.60535,0.000990365,0.000990365,0.000990365
43,144.3,2.60741,2.32867,1.44733,0.13677,0.18693,0.0821,0.02608,2.66886,2.52863,1.58548,0.000973861,0.000973861,0.000973861
44,147.572,2.59583,2.29781,1.45971,0.13982,0.1832,0.08452,0.02703,2.64816,2.5377,1.5636,0.000957358,0.000957358,0.000957358
45,150.831,2.59549,2.31336,1.40979,0.14218,0.20146,0.09145,0.02642,2.65022,2.4843,1.57615,0.000940855,0.000940855,0.000940855
46,154.136,2.55562,2.28073,1.42568,0.15791,0.20832,0.08573,0.02508,2.63063,2.50431,1.56378,0.000924352,0.000924352,0.000924352
47,157.425,2.55353,2.19664,1.4017,0.12057,0.20601,0.07574,0.02351,2.68418,2.61687,1.59904,0.000907848,0.000907848,0.000907848
48,160.692,2.55074,2.22763,1.41006,0.13766,0.19179,0.07495,0.02217,2.63044,2.58298,1.57523,0.000891345,0.000891345,0.000891345
49,164.013,2.56127,2.36613,1.43255,0.12773,0.19157,0.07848,0.02398,2.6682,2.65598,1.548,0.000874842,0.000874842,0.000874842
50,167.309,2.55888,2.22355,1.3884,0.14531,0.18079,0.08536,0.02874,2.61203,2.47247,1.5646,0.000858338,0.000858338,0.000858338
51,170.644,2.56293,2.24758,1.39814,0.13296,0.17458,0.08565,0.027,2.61853,2.53011,1.55743,0.000841835,0.000841835,0.000841835
52,173.924,2.50831,2.1906,1.42015,0.1402,0.20718,0.08521,0.02647,2.63209,2.51477,1.5705,0.000825332,0.000825332,0.000825332
53,177.228,2.53259,2.17328,1.40304,0.14457,0.18462,0.08986,0.02813,2.60593,2.48519,1.55996,0.000808828,0.000808828,0.000808828
54,180.538,2.53399,2.18535,1.38763,0.14081,0.17038,0.08655,0.02445,2.63756,2.51444,1.54142,0.000792325,0.000792325,0.000792325
55,183.798,2.542,2.19171,1.40183,0.1374,0.20943,0.08776,0.02696,2.64411,2.50198,1.57035,0.000775822,0.000775822,0.000775822
56,187.085,2.44212,2.10192,1.38857,0.14637,0.18535,0.09099,0.02921,2.59653,2.57666,1.55257,0.000759318,0.000759318,0.000759318
57,190.382,2.49668,2.16419,1.39175,0.16719,0.20686,0.09454,0.02819,2.63577,2.46007,1.56643,0.000742815,0.000742815,0.000742815
58,193.714,2.46702,2.0915,1.37153,0.17521,0.19609,0.09235,0.02918,2.60449,2.46157,1.5351,0.000726312,0.000726312,0.000726312
59,197.006,2.48326,2.13298,1.38674,0.16777,0.16625,0.09291,0.02914,2.64495,2.48477,1.54646,0.000709809,0.000709809,0.000709809
60,200.286,2.45634,2.14244,1.38509,0.15313,0.20808,0.0972,0.02879,2.60154,2.45473,1.52849,0.000693305,0.000693305,0.000693305
61,203.623,2.47779,2.14155,1.35871,0.1501,0.17017,0.0903,0.0282,2.6201,2.53319,1.5373,0.000676802,0.000676802,0.000676802
62,206.945,2.43103,2.06241,1.37666,0.15416,0.17855,0.08879,0.02572,2.65228,2.47499,1.54242,0.000660299,0.000660299,0.000660299
63,210.228,2.44121,2.09348,1.37321,0.15494,0.19713,0.09716,0.02953,2.64714,2.54847,1.55157,0.000643795,0.000643795,0.000643795
64,213.534,2.42347,2.07839,1.35432,0.15056,0.19913,0.09654,0.02712,2.65869,2.49579,1.55829,0.000627292,0.000627292,0.000627292
65,216.849,2.41738,2.07534,1.38286,0.19275,0.21866,0.11514,0.03365,2.61517,2.37884,1.54569,0.000610789,0.000610789,0.000610789
66,220.18,2.48338,2.05355,1.37042,0.17488,0.20146,0.0989,0.03091,2.63746,2.42967,1.53498,0.000594286,0.000594286,0.000594286
67,223.474,2.40884,2.02014,1.33283,0.14776,0.22833,0.08828,0.02757,2.63197,2.53037,1.54208,0.000577782,0.000577782,0.000577782
68,226.778,2.43357,2.02158,1.34446,0.1538,0.23045,0.09492,0.028,2.63135,2.49607,1.5455,0.000561279,0.000561279,0.000561279
69,230.072,2.43047,2.01424,1.3534,0.158,0.19958,0.0982,0.03182,2.63405,2.42988,1.55868,0.000544776,0.000544776,0.000544776
70,233.369,2.42485,2.00782,1.34908,0.16574,0.20087,0.09577,0.03142,2.6402,2.44007,1.56236,0.000528272,0.000528272,0.000528272
71,236.691,2.38243,1.99032,1.3587,0.16369,0.22263,0.09286,0.02785,2.67248,2.42141,1.53677,0.000511769,0.000511769,0.000511769
72,240.016,2.41823,1.95839,1.32763,0.16395,0.19806,0.09554,0.02932,2.64561,2.44298,1.54696,0.000495266,0.000495266,0.000495266
73,243.297,2.40286,1.98617,1.34907,0.1624,0.20998,0.10357,0.03335,2.66858,2.46494,1.56869,0.000478762,0.000478762,0.000478762
74,246.6,2.3822,1.95925,1.32718,0.15927,0.19175,0.1019,0.03086,2.68243,2.39843,1.57377,0.000462259,0.000462259,0.000462259
75,249.851,2.36332,1.95789,1.33148,0.17017,0.20217,0.0941,0.02888,2.67301,2.45385,1.58427,0.000445756,0.000445756,0.000445756
76,253.13,2.39976,1.98916,1.32188,0.1957,0.20479,0.10095,0.03106,2.65135,2.42247,1.54207,0.000429253,0.000429253,0.000429253
77,256.413,2.36044,1.92532,1.3275,0.14786,0.22537,0.09168,0.02743,2.63198,2.52321,1.54875,0.000412749,0.000412749,0.000412749
78,259.713,2.3797,1.95577,1.31213,0.17757,0.21708,0.11019,0.03316,2.64417,2.3873,1.56544,0.000396246,0.000396246,0.000396246
79,263.011,2.33936,1.8988,1.32299,0.15292,0.21573,0.10139,0.03093,2.6356,2.47811,1.56323,0.000379743,0.000379743,0.000379743
80,266.326,2.35333,1.95946,1.31393,0.18703,0.20401,0.10961,0.03309,2.65395,2.38939,1.54083,0.000363239,0.000363239,0.000363239
81,269.64,2.37016,1.90325,1.32862,0.18314,0.18782,0.1067,0.03164,2.69255,2.42406,1.59094,0.000346736,0.000346736,0.000346736
82,272.94,2.38383,1.91519,1.33141,0.17863,0.24137,0.10386,0.02947,2.70784,2.43451,1.61232,0.000330233,0.000330233,0.000330233
83,276.22,2.37808,1.87619,1.29085,0.16771,0.2271,0.10441,0.03037,2.72719,2.41991,1.57236,0.000313729,0.000313729,0.000313729
84,279.482,2.28967,1.85321,1.28927,0.18156,0.24049,0.11583,0.03444,2.66405,2.38229,1.568,0.000297226,0.000297226,0.000297226
85,282.818,2.33055,1.85756,1.29532,0.18183,0.22953,0.11815,0.03429,2.66206,2.38561,1.58361,0.000280723,0.000280723,0.000280723
86,286.135,2.30264,1.83628,1.28158,0.16672,0.22392,0.10614,0.0326,2.67279,2.4429,1.55917,0.00026422,0.00026422,0.00026422
87,289.43,2.31782,1.8312,1.31842,0.17202,0.21558,0.10905,0.03254,2.66607,2.41543,1.54278,0.000247716,0.000247716,0.000247716
88,292.739,2.35561,1.82577,1.2737,0.18923,0.2027,0.11026,0.03287,2.66069,2.44013,1.53618,0.000231213,0.000231213,0.000231213
89,296.024,2.31623,1.8525,1.29503,0.18294,0.22505,0.11356,0.03297,2.673,2.41668,1.56233,0.00021471,0.00021471,0.00021471
90,299.303,2.27671,1.8278,1.29393,0.15955,0.22917,0.1019,0.03129,2.67988,2.45051,1.54307,0.000198206,0.000198206,0.000198206
91,303.367,2.2665,1.85402,1.3335,0.1697,0.23563,0.10649,0.03303,2.66609,2.39062,1.57044,0.000181703,0.000181703,0.000181703
92,306.589,2.21078,1.81051,1.32338,0.16515,0.23133,0.10755,0.03183,2.68849,2.41595,1.56334,0.0001652,0.0001652,0.0001652
93,309.804,2.22123,1.81512,1.32408,0.17119,0.23641,0.112,0.03417,2.66154,2.40068,1.5542,0.000148696,0.000148696,0.000148696
94,313.039,2.21683,1.78434,1.31548,0.17685,0.22458,0.10959,0.03398,2.67922,2.38058,1.55267,0.000132193,0.000132193,0.000132193
95,316.252,2.20454,1.75352,1.31187,0.18181,0.2282,0.11512,0.03404,2.67253,2.39076,1.56202,0.00011569,0.00011569,0.00011569
96,319.512,2.21783,1.77396,1.32451,0.19358,0.20754,0.1112,0.03516,2.66794,2.40512,1.55052,9.91865e-05,9.91865e-05,9.91865e-05
97,322.747,2.17436,1.75654,1.30977,0.1806,0.21965,0.10943,0.03368,2.66754,2.3937,1.55515,8.26832e-05,8.26832e-05,8.26832e-05
98,326.052,2.18991,1.75194,1.31096,0.21093,0.21946,0.11329,0.03367,2.68666,2.40588,1.55269,6.61799e-05,6.61799e-05,6.61799e-05
99,329.27,2.2156,1.74282,1.31235,0.19666,0.20587,0.11585,0.03373,2.68088,2.40327,1.55879,4.96766e-05,4.96766e-05,4.96766e-05
100,332.515,2.18717,1.73367,1.28966,0.19732,0.22244,0.11443,0.03351,2.67373,2.39592,1.55673,3.31733e-05,3.31733e-05,3.31733e-05
