experiment,name,model,run_name,run_path,best_pt,smoke_run,training_seed,baseline_augmentation_policy,hidden_albumentations_disabled,apply_clahe,train_time_min,full_val_box_map50,full_val_mask_map50,labeled_val_box_map50,labeled_val_mask_map50,labeled_val_mask_map50_95,labeled_val_gt_instances,labeled_val_pred_boxes,labeled_val_pred_masks,labeled_val_mask_count_mae,labeled_val_disease_box_miss_rate,labeled_val_disease_mask_miss_rate,healthy_val_images,healthy_val_mask_fp_rate,healthy_val_fp_masks_per_image,healthy_aware_labeled_val_mask_map50,full_test_box_map50,full_test_box_map50_95,full_test_mask_map50,full_test_mask_map50_95,labeled_test_box_map50,labeled_test_mask_map50,labeled_test_mask_map50_95,test_gt_instances,test_pred_boxes,test_pred_masks,test_mask_count_mae,labeled_test_gt_instances,labeled_test_pred_boxes,labeled_test_pred_masks,labeled_test_mask_count_mae,labeled_test_mask_count_exact,labeled_test_disease_box_miss_rate,labeled_test_disease_mask_miss_rate,healthy_test_images,healthy_test_mask_fp_rate,healthy_test_box_fp_rate,healthy_test_fp_masks_total,healthy_test_fp_masks_per_image,healthy_test_avg_fp_confidence,healthy_aware_labeled_test_mask_map50,epochs_ran,best_epoch_by_mask_map50,first_train_seg_loss,best_val_mask_map50,best_val_mask_map50_95,last_val_mask_map50,last_val_mask_map50_95,last_train_seg_loss,last_val_seg_loss,seg_loss_gap_val_minus_train,split_policy,seed,train_images,valid_images,test_images,train_specimens,valid_specimens,test_specimens,train_test_group_overlap,train_valid_group_overlap,valid_test_group_overlap,train_labeled_images,train_healthy_empty_images,train_bg_mask_images,train_wssv_mask_images,train_coinfection_images,train_mask_instances,valid_labeled_images,valid_healthy_empty_images,valid_bg_mask_images,valid_wssv_mask_images,valid_coinfection_images,valid_mask_instances,test_labeled_images,test_healthy_empty_images,test_bg_mask_images,test_wssv_mask_images,test_coinfection_images,test_mask_instances,split_manifest_csv,split_summary_csv,split_fingerprint,params_million,split_policy_description
plain_random_image_yolo11n-seg_clean_light_yolo_aug,Plain random image split | yolo11n-seg | Clean Light YOLO Augmentation,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_plain_random_image_seed42_plain_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_plain_random_image_seed42_plain_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_plain_random_image_seed42_plain_random_image_yolo11n-seg_clean_light_yolo_aug/weights/best.pt,False,42,explicit_light_yolo_aug,False,False,31.79,0.7671299500048625,0.7650542064153607,0.7819167612005056,0.7802229587428298,0.32126476162031214,108,118,118,0.268018018018018,0.02702702702702703,0.02702702702702703,40,0.1,0.1,0.7527680037878749,0.6786069070988794,0.3575869593846729,0.6577214534277845,0.29146588731692463,0.6852673432622871,0.6641438103373876,0.2935039209220541,104,110,110,0.19181034482758622,104,107,107,0.2673611111111111,0.6944444444444444,0.05555555555555555,0.05555555555555555,44,0.06818181818181818,0.06818181818181818,3,0.06818181818181818,0.481643408536911,0.6356242396303169,100,97,4.78357,0.76521,0.31832,0.70663,0.30598,1.54554,3.00205,1.4565100000000002,plain_random_image,42,919,114,116,408,105,103,98,100,20,600,319,328,440,168,819,74,40,46,56,28,108,72,44,44,52,24,104,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/plain_random_image_seed42_manifest.csv,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/plain_random_image_seed42_summary.csv,7359cf301e2245deb0effbac6d27a040661d9ef3b0747c9e899b87c548fbe95d,2.877,Deterministic naive image-level random split; no disease stratification and specimen leakage is allowed.
plain_random_image_yolo11n-seg_clean_light_yolo_aug,Plain random image split | yolo11n-seg | Clean Light YOLO Augmentation,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_plain_random_image_seed3407_plain_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_plain_random_image_seed3407_plain_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_plain_random_image_seed3407_plain_random_image_yolo11n-seg_clean_light_yolo_aug/weights/best.pt,False,3407,explicit_light_yolo_aug,False,False,29.94,0.7892987073491805,0.7294934834127099,0.7992744713369788,0.7397725392853638,0.36119146984865225,83,76,76,0.20098039215686272,0.10294117647058823,0.10294117647058823,46,0.08695652173913043,0.08695652173913043,0.7055866910330195,0.7466986572082503,0.37358156248073804,0.6710056318648974,0.27702117371893203,0.7526118808019181,0.6759341903798787,0.2790812245021901,106,101,101,0.2054597701149425,106,100,100,0.3171296296296296,0.6111111111111112,0.06944444444444445,0.06944444444444445,44,0.022727272727272728,0.022727272727272728,1,0.022727272727272728,0.5751584768295288,0.6473883149590033,100,95,4.71228,0.73535,0.35376,0.70336,0.35595,1.51416,2.49404,0.9798800000000001,plain_random_image,3407,919,114,116,404,101,107,98,94,21,606,313,340,448,182,842,68,46,34,47,13,83,72,44,44,53,25,106,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/plain_random_image_seed3407_manifest.csv,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/plain_random_image_seed3407_summary.csv,dcca03b7b3c5b4fb9c2e1440e3e642e2bd9495c28a9388e2be8d48b586b5bf21,2.877,Deterministic naive image-level random split; no disease stratification and specimen leakage is allowed.
plain_random_image_yolo11n-seg_clean_light_yolo_aug,Plain random image split | yolo11n-seg | Clean Light YOLO Augmentation,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_plain_random_image_seed123_plain_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_plain_random_image_seed123_plain_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_plain_random_image_seed123_plain_random_image_yolo11n-seg_clean_light_yolo_aug/weights/best.pt,False,123,explicit_light_yolo_aug,False,False,30.36,0.6905657554565101,0.7271751820403101,0.6973690260591909,0.7341073121664143,0.3375200713869463,95,97,97,0.2426470588235294,0.058823529411764705,0.058823529411764705,46,0.08695652173913043,0.10869565217391304,0.7044557776395602,0.6891957246522733,0.3934693396004164,0.6846848382360872,0.32384278954133966,0.6939307372899806,0.6895876282098442,0.3257644069817946,121,124,124,0.23132183908045975,121,121,121,0.2708333333333333,0.6590909090909091,0.056818181818181816,0.056818181818181816,28,0.07142857142857142,0.07142857142857142,3,0.10714285714285714,0.534173826376597,0.6603803771275931,100,91,4.8224,0.76025,0.3319,0.6995,0.33416,1.54634,2.2981,0.7517599999999998,plain_random_image,123,919,114,116,408,104,105,100,101,19,590,329,323,440,173,815,68,46,40,48,20,95,88,28,55,60,27,121,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/plain_random_image_seed123_manifest.csv,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/plain_random_image_seed123_summary.csv,6be33d001955e75e7d862df5622e419adb303008b4bf58e013e3f093835e2c6c,2.877,Deterministic naive image-level random split; no disease stratification and specimen leakage is allowed.
stratified_random_image_yolo11n-seg_clean_light_yolo_aug,Stratified random image split | yolo11n-seg | Clean Light YOLO Augmentation,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_random_image_seed123_stratified_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_random_image_seed123_stratified_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_random_image_seed123_stratified_random_image_yolo11n-seg_clean_light_yolo_aug/weights/best.pt,False,123,explicit_light_yolo_aug,False,False,29.85,0.7070152293047358,0.6779322232793092,0.718413396529123,0.6861152988863576,0.29692838492136026,103,88,88,0.36,0.13333333333333333,0.13333333333333333,40,0.075,0.075,0.6406152988863576,0.7423022564384054,0.3569072561531763,0.6994247543923915,0.29795302078035973,0.7518780849510736,0.7062513148095922,0.3005658096208109,101,95,95,0.1724137931034483,101,90,90,0.2,0.7466666666666667,0.13333333333333333,0.13333333333333333,41,0.0975609756097561,0.0975609756097561,5,0.12195121951219512,0.3713511943817139,0.6664952172486166,100,92,4.80586,0.71429,0.29807,0.71038,0.29259,1.49183,3.91415,2.42232,stratified_random_image,123,918,115,116,404,106,97,87,98,20,596,322,334,438,176,827,75,40,42,55,22,103,75,41,42,55,22,101,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/stratified_random_image_seed123_manifest.csv,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/stratified_random_image_seed123_summary.csv,bdf03a4d126664616e5cdf0763cfd3db230c01e4d2d6b01f3d285b33fe823dd4,2.877,Disease-stratified image-level split; specimen leakage is allowed.
stratified_random_image_yolo11n-seg_clean_light_yolo_aug,Stratified random image split | yolo11n-seg | Clean Light YOLO Augmentation,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_random_image_seed3407_stratified_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_random_image_seed3407_stratified_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_random_image_seed3407_stratified_random_image_yolo11n-seg_clean_light_yolo_aug/weights/best.pt,False,3407,explicit_light_yolo_aug,False,False,29.45,0.7109302560907534,0.6560429318684433,0.721894177514115,0.665287003003356,0.3190280793185637,103,112,112,0.31333333333333335,0.08,0.08,40,0.125,0.225,0.6251203363366893,0.6800257364982778,0.32018984217138047,0.6690077383788803,0.2695098578988187,0.6950731530520023,0.6821280251164071,0.27527413896514524,106,110,110,0.19540229885057472,106,105,105,0.23555555555555557,0.7333333333333333,0.05333333333333334,0.05333333333333334,41,0.12195121951219512,0.12195121951219512,5,0.12195121951219512,0.5337809026241302,0.6501551253874098,100,62,4.82986,0.68719,0.29153,0.64612,0.30226,1.53332,2.97435,1.4410299999999998,stratified_random_image,3407,918,115,116,407,106,104,97,100,21,596,322,334,438,176,822,75,40,42,55,22,103,75,41,42,55,22,106,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/stratified_random_image_seed3407_manifest.csv,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/stratified_random_image_seed3407_summary.csv,b410f99ccf7c82ad57887e22a8c8732fea271b42f400b806643b018ba5db098a,2.877,Disease-stratified image-level split; specimen leakage is allowed.
stratified_random_image_yolo11n-seg_clean_light_yolo_aug,Stratified random image split | yolo11n-seg | Clean Light YOLO Augmentation,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_random_image_seed42_stratified_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_random_image_seed42_stratified_random_image_yolo11n-seg_clean_light_yolo_aug,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_random_image_seed42_stratified_random_image_yolo11n-seg_clean_light_yolo_aug/weights/best.pt,False,42,explicit_light_yolo_aug,False,False,30.75,0.6393899070814993,0.5839744460890994,0.6536111330971317,0.5952006702055375,0.2524893961437961,99,100,100,0.3333333333333333,0.09333333333333334,0.09333333333333334,40,0.175,0.175,0.5470340035388708,0.7222937565275276,0.3600741559068802,0.584420607046305,0.27022435084057517,0.7279728771219265,0.5890949266194123,0.27156619559896866,100,103,103,0.1896551724137931,100,100,100,0.25333333333333335,0.7333333333333333,0.013333333333333334,0.013333333333333334,41,0.07317073170731707,0.07317073170731707,3,0.07317073170731707,0.4986911714076996,0.5671111867820139,100,78,4.76024,0.59646,0.24144,0.55739,0.23966,1.52334,3.73743,2.2140899999999997,stratified_random_image,42,918,115,116,409,107,102,98,103,18,596,322,334,438,176,832,75,40,42,55,22,99,75,41,42,55,22,100,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/stratified_random_image_seed42_manifest.csv,/kaggle/working/shrimp_yolo_seg_random_seed_variance/reports/split_manifests/stratified_random_image_seed42_summary.csv,dbd61d2dbd66b7d03ba1e77eafe3624613812629d01fbc9f2264e17f4b010190,2.877,Disease-stratified image-level split; specimen leakage is allowed.
