,w1_effect_without_aug,w1_effect_without_aug,w1_effect_after_matched_aug,w1_effect_after_matched_aug
,mean,std,mean,std
metric,,,,
high_energy_share,0.0006701702662754653,0.0011070540934308897,0.00015072647604161976,0.0002396093760814032
low_energy_share,-0.0011576888398496983,0.0015128852390899627,-0.00043363275403939124,0.0005303108265874836
mid_energy_share,0.00048758071394007507,0.0004199857409888508,0.0002828965097617511,0.0003165308375165928
