filename,stratum,realization,mode,normalized_radius,radial_power,radial_power_share
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.359375,236.27667247277472,4.341129187980056e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.3697916666666667,218.03212542848226,4.005920744139374e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.3802083333333333,213.42498286505048,3.921273365090122e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.390625,195.25945571969112,3.5875167598338407e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.4010416666666667,174.75992603162265,3.2108773491912526e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.4114583333333333,159.78242286229974,2.935694549759779e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.421875,153.9236191957029,2.82805030651931e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.4322916666666667,137.8478822552465,2.532689574881506e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.4427083333333333,127.17750178777291,2.3366418668728394e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.453125,118.10930682901467,2.1700312344910285e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.4635416666666667,119.73374159358146,2.1998770973797693e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.4739583333333333,112.97524945043584,2.0757028096589873e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.484375,101.96005295999079,1.8733197707598915e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.4947916666666667,98.946018704625,1.8179426912428783e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.5052083333333334,89.12728337419767,1.63754232380127e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.515625,85.91574680723981,1.5785365193637098e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.5260416666666666,87.72417316196695,1.611762873665457e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.5364583333333334,82.83646829989877,1.521960702266581e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.546875,73.29274776601785,1.346613202498787e-07
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,original,0.5572916666666666,77.71372273111936,1.4278401101722167e-07
