filename,stratum,realization,draw_seed,mode,angle,scale,translate_x_px,translate_y_px,hue_delta,sat_gain,val_gain,flipud,fliplr,mean_intensity,pixel_std,clipping_fraction,laplacian_variance,gradient_mean,lesion_gradient_mean,background_gradient_mean,low_energy,low_energy_share,mid_energy,mid_energy_share,high_energy,high_energy_share
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,6,42000006,w1_only,-3.38978367952455,0.8976607807911019,-22.291925844794264,-37.85483983826356,1.7280189990997314,1.0913065671920776,1.2325173616409302,False,False,0.46064457297325134,0.10389482975006104,0.0048868815104166664,0.003545826068148017,0.07436083257198334,,0.07436083257198334,37308522496.0,0.997258136441516,77042288.0,0.002059343104951635,25528410.0,0.0006823753094388678
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,6,42000006,strong_only,-3.38978367952455,0.8976607807911019,-22.291925844794264,-37.85483983826356,1.7280189990997314,1.0913065671920776,1.2325173616409302,False,False,0.5382335186004639,0.10303081572055817,0.20621500651041666,0.0018562159966677427,0.06563933193683624,,0.06563933193683624,50294894592.0,0.9982360389326645,76111240.0,0.0015106301216493336,12770375.0,0.00025346207918511916
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,6,42000006,w1_then_strong,-3.38978367952455,0.8976607807911019,-22.291925844794264,-37.85483983826356,1.7280189990997314,1.0913065671920776,1.2325173616409302,False,False,0.5371289849281311,0.10407424718141556,0.2074365234375,0.002225682372227311,0.07239043712615967,,0.07239043712615967,50117537792.0,0.9979444463021973,87786752.0,0.001748016871477123,15448980.0,0.0003076213331951573
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,6,42000006,strong_then_w1,-3.38978367952455,0.8976607807911019,-22.291925844794264,-37.85483983826356,1.7280189990997314,1.0913065671920776,1.2325173616409302,False,False,0.537040114402771,0.10406261682510376,0.20793863932291667,0.0022407390642911196,0.07175150513648987,,0.07175150513648987,50099810304.0,0.9979183177755836,88963120.0,0.0017720212215529944,15545499.0,0.0003096446496888919
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,7,42000007,original,-0.09467164556264684,1.367888623708314,-28.655306464346552,-47.63267388333992,1.0251421928405762,1.047143816947937,1.310386300086975,True,True,0.462546706199646,0.10300398617982864,0.0031404622395833333,0.0029390037525445223,0.06638910621404648,,0.06638910621404648,37587968000.0,0.99769578940685,65736996.0,0.0017448542075340424,21082962.0,0.0005596041375693579
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,7,42000007,w1_only,-0.09467164556264684,1.367888623708314,-28.655306464346552,-47.63267388333992,1.0251421928405762,1.047143816947937,1.310386300086975,True,True,0.46064457297325134,0.10389482975006104,0.0048868815104166664,0.003545826068148017,0.07436083257198334,,0.07436083257198334,37308522496.0,0.997258136441516,77042288.0,0.002059343104951635,25528410.0,0.0006823753094388678
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,7,42000007,strong_only,-0.09467164556264684,1.367888623708314,-28.655306464346552,-47.63267388333992,1.0251421928405762,1.047143816947937,1.310386300086975,True,True,0.539497971534729,0.14400477707386017,0.09141276041666667,0.0014826240949332714,0.10029097646474838,,0.10029097646474838,52210499584.0,0.9980865452820543,90046312.0,0.00172137813611368,10054215.0,0.00019220227339001073
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,7,42000007,w1_then_strong,-0.09467164556264684,1.367888623708314,-28.655306464346552,-47.63267388333992,1.0251421928405762,1.047143816947937,1.310386300086975,True,True,0.5376576781272888,0.145626038312912,0.10701334635416666,0.0017837148625403643,0.10982472449541092,,0.10982472449541092,51937435648.0,0.9977070902849036,107293616.0,0.0020610875390731378,12066112.0,0.00023178744472794033
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,7,42000007,strong_then_w1,-0.09467164556264684,1.367888623708314,-28.655306464346552,-47.63267388333992,1.0251421928405762,1.047143816947937,1.310386300086975,True,True,0.5377293825149536,0.145027294754982,0.10315104166666667,0.0017927569570019841,0.1078794002532959,,0.1078794002532959,51922841600.0,0.997738407923868,105387896.0,0.002025111652777613,12302227.0,0.00023639700761096295
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,8,42000008,original,-8.618048607714961,0.7034071134743771,16.27236768681024,-18.21930871288555,6.386263847351074,1.3967899084091187,0.7793711423873901,True,True,0.462546706199646,0.10300398617982864,0.0031404622395833333,0.0029390037525445223,0.06638910621404648,,0.06638910621404648,37587968000.0,0.99769578940685,65736996.0,0.0017448542075340424,21082962.0,0.0005596041375693579
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,8,42000008,w1_only,-8.618048607714961,0.7034071134743771,16.27236768681024,-18.21930871288555,6.386263847351074,1.3967899084091187,0.7793711423873901,True,True,0.46064457297325134,0.10389482975006104,0.0048868815104166664,0.003545826068148017,0.07436083257198334,,0.07436083257198334,37308522496.0,0.997258136441516,77042288.0,0.002059343104951635,25528410.0,0.0006823753094388678
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,8,42000008,strong_only,-8.618048607714961,0.7034071134743771,16.27236768681024,-18.21930871288555,6.386263847351074,1.3967899084091187,0.7793711423873901,True,True,0.31824448704719543,0.05491951107978821,0.1368310546875,0.0008923224522732198,0.031130895018577576,,0.031130895018577576,17463638016.0,0.9980409426368856,27814992.0,0.0015896172841926496,6460513.0,0.0003692161094114752
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,8,42000008,w1_then_strong,-8.618048607714961,0.7034071134743771,16.27236768681024,-18.21930871288555,6.386263847351074,1.3967899084091187,0.7793711423873901,True,True,0.3179430067539215,0.055426470935344696,0.13697102864583333,0.0010467292740941048,0.033604394644498825,,0.033604394644498825,17436618752.0,0.9977968475195578,30881516.0,0.001767170559251371,7623734.0,0.00043626220540350717
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,8,42000008,strong_then_w1,-8.618048607714961,0.7034071134743771,16.27236768681024,-18.21930871288555,6.386263847351074,1.3967899084091187,0.7793711423873901,True,True,0.31752002239227295,0.055731769651174545,0.13717366536458334,0.0010751611553132534,0.03440108150243759,,0.03440108150243759,17395580928.0,0.9976975494794291,32335274.0,0.001854541320871828,7805034.5,0.0004476460904917703
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,9,42000009,original,4.991351870723566,0.7460799504885451,-59.895789650810514,-37.16965363558211,0.9554339647293091,1.0969184637069702,0.8739762306213379,True,True,0.462546706199646,0.10300398617982864,0.0031404622395833333,0.0029390037525445223,0.06638910621404648,,0.06638910621404648,37587968000.0,0.99769578940685,65736996.0,0.0017448542075340424,21082962.0,0.0005596041375693579
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,9,42000009,w1_only,4.991351870723566,0.7460799504885451,-59.895789650810514,-37.16965363558211,0.9554339647293091,1.0969184637069702,0.8739762306213379,True,True,0.46064457297325134,0.10389482975006104,0.0048868815104166664,0.003545826068148017,0.07436083257198334,,0.07436083257198334,37308522496.0,0.997258136441516,77042288.0,0.002059343104951635,25528410.0,0.0006823753094388678
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,9,42000009,strong_only,4.991351870723566,0.7460799504885451,-59.895789650810514,-37.16965363558211,0.9554339647293091,1.0969184637069702,0.8739762306213379,True,True,0.3889733552932739,0.06453289091587067,0.14306884765625,0.0009935207199305296,0.03749696910381317,,0.03749696910381317,26039144448.0,0.9983315371976751,36360924.0,0.0013940648942341101,7148746.0,0.0002740803791563855
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,9,42000009,w1_then_strong,4.991351870723566,0.7460799504885451,-59.895789650810514,-37.16965363558211,0.9554339647293091,1.0969184637069702,0.8739762306213379,True,True,0.38841938972473145,0.0650743693113327,0.1439208984375,0.0011881771497428417,0.04100250080227852,,0.04100250080227852,25972406272.0,0.9980867531145747,41137816.0,0.0015808742852574766,8644278.0,0.0003321886802356481
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,9,42000009,strong_then_w1,4.991351870723566,0.7460799504885451,-59.895789650810514,-37.16965363558211,0.9554339647293091,1.0969184637069702,0.8739762306213379,True,True,0.38804951310157776,0.06523866951465607,0.14456787109375,0.0012089259689673781,0.04181874170899391,,0.04181874170899391,25926266880.0,0.9980241041476784,42572740.0,0.001638825246082325,8753841.0,0.0003369765636646959
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,10,42000010,original,-1.98311191299066,0.953051241753502,-27.678592484236617,47.297322403444014,-6.773336887359619,1.0848534107208252,0.8283098936080933,True,True,0.462546706199646,0.10300398617982864,0.0031404622395833333,0.0029390037525445223,0.06638910621404648,,0.06638910621404648,37587968000.0,0.99769578940685,65736996.0,0.0017448542075340424,21082962.0,0.0005596041375693579
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,10,42000010,w1_only,-1.98311191299066,0.953051241753502,-27.678592484236617,47.297322403444014,-6.773336887359619,1.0848534107208252,0.8283098936080933,True,True,0.46064457297325134,0.10389482975006104,0.0048868815104166664,0.003545826068148017,0.07436083257198334,,0.07436083257198334,37308522496.0,0.997258136441516,77042288.0,0.002059343104951635,25528410.0,0.0006823753094388678
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,10,42000010,strong_only,-1.98311191299066,0.953051241753502,-27.678592484236617,47.297322403444014,-6.773336887359619,1.0848534107208252,0.8283098936080933,True,True,0.3766160309314728,0.07697872817516327,0.20766357421875,0.0008085748413577676,0.04506447911262512,,0.04506447911262512,24753426432.0,0.9984873949024464,31576716.0,0.0012737207507424238,5917895.0,0.00023871214670375591
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,10,42000010,w1_then_strong,-1.98311191299066,0.953051241753502,-27.678592484236617,47.297322403444014,-6.773336887359619,1.0848534107208252,0.8283098936080933,True,True,0.37557747960090637,0.07756856083869934,0.21045247395833333,0.0009680228540673852,0.04936223849654198,,0.04936223849654198,24631320576.0,0.9982241637235393,36747344.0,0.0014892456383034174,7073110.0,0.0002866492396495454
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,10,42000010,strong_then_w1,-1.98311191299066,0.953051241753502,-27.678592484236617,47.297322403444014,-6.773336887359619,1.0848534107208252,0.8283098936080933,True,True,0.3753471374511719,0.07765039801597595,0.21170979817708332,0.0009848724585026503,0.050153687596321106,,0.050153687596321106,24603879424.0,0.9981997095206758,37079828.0,0.0015043592476140979,7297336.0,0.00029605894867007666
