filename,stratum,realization,metric,w1_effect_without_aug,w1_effect_after_matched_aug,order_effect_strong_then_w1_minus_w1_then_strong
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,6,low_energy_share,-0.004285174955535154,-0.0006923118415852469,-0.000157194451845033
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,6,mid_energy_share,0.0014099771191671768,0.0002572514937806735,9.954255125159623e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,6,high_energy_share,0.002875178483936581,0.00043493967842015736,5.8227798031881134e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,6,clipping_fraction,0.013947753906249999,5.696614583333334e-06,2.44140625e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,6,laplacian_variance,0.009700391441583633,0.0012707747519016266,0.00016599800437688828
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,6,gradient_mean,0.019887730479240417,0.004549995064735413,0.0015399456024169922
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,6,lesion_gradient_mean,0.020187795162200928,0.011873528361320496,0.004056006669998169
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,6,background_gradient_mean,0.019883841276168823,0.004509102553129196,0.00152587890625
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,7,low_energy_share,-0.004285174955535154,-0.0012962388322257379,-2.9316059438122544e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,7,mid_energy_share,0.0014099771191671768,0.0009500844793473686,-1.7079810863646766e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,7,high_energy_share,0.002875178483936581,0.0003463917626222704,4.6676824944572124e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,7,clipping_fraction,0.013947753906249999,0.0006380208333333333,0.0002791341145833336
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,7,laplacian_variance,0.009700391441583633,0.001951749436557293,0.0002003014087677002
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,7,gradient_mean,0.019887730479240417,0.020174846053123474,0.0002582073211669922
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,7,lesion_gradient_mean,0.020187795162200928,0.01666177809238434,-0.0018584579229354858
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,7,background_gradient_mean,0.019883841276168823,0.020266667008399963,0.0003135204315185547
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,8,low_energy_share,-0.004285174955535154,-0.0010157097803005222,7.398025569926858e-07
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,8,mid_energy_share,0.0014099771191671768,0.0004905931509976025,4.5404009087678283e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,8,high_energy_share,0.002875178483936581,0.0005250700624498468,-4.671496944038409e-05
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,8,clipping_fraction,0.013947753906249999,-0.0005102539062500078,0.0026700846354166807
BG-12-img-3_jpg.rf.ac2e62d7b1663a60c0a6e63544fc484a.jpg,BG,8,laplacian_variance,0.009700391441583633,0.0022894805297255516,-0.00021141860634088516
