epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,47.2737,2.3852,4.78357,6.03362,2.16399,0,0.00116,0.34828,0.01247,0.00176,0.001,0.28966,0.00436,0.00078,2.53317,4.28689,8.62459,2.67924,0,0.000546086,0.000546086,0.000546086
2,65.4289,2.2928,4.26894,4.56354,2.08646,0,0.21066,0.25017,0.12961,0.0417,0.63171,0.10345,0.09191,0.0271,2.48843,5.04101,7.43212,2.43853,0,0.00109085,0.00109085,0.00109085
3,84.0137,2.33836,4.10109,3.86687,2.18739,0,0.08813,0.26138,0.07947,0.01836,0.07406,0.20966,0.04339,0.00716,2.71594,5.51464,6.7254,2.44351,0,0.0016246,0.0016246,0.0016246
4,102.876,2.28117,4.09993,3.1852,2.12629,0,0.2346,0.20345,0.13363,0.04069,0.19327,0.13759,0.07167,0.0156,2.57468,4.4857,4.6843,2.27159,0,0.00161749,0.00161749,0.00161749
5,121.969,2.29323,4.0476,2.87898,2.11509,0,0.67616,0.06,0.12054,0.0348,0.60652,0.06,0.09471,0.02223,2.46922,4.63017,5.49246,2.18581,0,0.00160099,0.00160099,0.00160099
6,141.121,2.1809,3.9528,2.50489,2.05741,0,0.32035,0.28379,0.25744,0.07931,0.26978,0.22931,0.1627,0.04605,2.37971,3.98831,3.95252,2.15817,0,0.00158448,0.00158448,0.00158448
7,159.568,2.22933,3.82591,2.39045,2.07731,0,0.35761,0.3069,0.27809,0.09399,0.2945,0.25103,0.19226,0.04752,2.33605,3.71837,2.85085,2.17842,0,0.00156798,0.00156798,0.00156798
8,179.426,2.1473,3.78745,2.15969,2.02937,0,0.43614,0.36172,0.25013,0.08366,0.36371,0.29,0.19371,0.04875,2.28648,3.92305,2.68754,2.0829,0,0.00155148,0.00155148,0.00155148
9,198.19,2.13981,3.70346,2.11141,2.04696,0,0.4025,0.38088,0.31037,0.10598,0.44698,0.2269,0.23212,0.06666,2.27536,3.83794,3.09063,2.10631,0,0.00153497,0.00153497,0.00153497
10,217.502,2.1138,3.62172,2.01274,2.02529,0,0.36731,0.43724,0.32126,0.11384,0.2682,0.25726,0.23231,0.06738,2.22644,3.62484,2.36399,2.07469,0,0.00151847,0.00151847,0.00151847
11,236.206,2.06545,3.58405,1.92273,1.96552,0,0.32905,0.3831,0.29562,0.11143,0.34501,0.33564,0.27163,0.06271,2.22755,3.58348,2.47066,2.072,0,0.00150197,0.00150197,0.00150197
12,255.307,2.00614,3.46804,1.87076,1.9123,0,0.53246,0.3831,0.37482,0.13123,0.47111,0.30414,0.26382,0.07689,2.17868,3.51085,2.13054,2.08664,0,0.00148546,0.00148546,0.00148546
13,274.351,2.01051,3.37233,1.80913,1.9162,0,0.32573,0.4877,0.37343,0.1363,0.27359,0.37997,0.27527,0.07409,2.13746,3.5505,1.99645,1.94108,0,0.00146896,0.00146896,0.00146896
14,293.452,1.97308,3.36174,1.77673,1.89424,0,0.493,0.36164,0.33009,0.10752,0.37051,0.3344,0.25466,0.06808,2.23033,3.62393,2.15094,2.03048,0,0.00145246,0.00145246,0.00145246
15,312.055,1.94027,3.27901,1.69302,1.87745,0,0.43766,0.3557,0.33212,0.13239,0.39851,0.34772,0.29512,0.08654,2.12958,3.39088,2.3608,2.00137,0,0.00143595,0.00143595,0.00143595
16,331.489,1.95372,3.32227,1.67473,1.83908,0,0.41458,0.45696,0.4321,0.15313,0.37091,0.40724,0.3157,0.0882,2.07095,3.20194,1.89431,1.87926,0,0.00141945,0.00141945,0.00141945
17,350.424,1.94394,3.20921,1.63526,1.83466,0,0.46021,0.43828,0.41061,0.13452,0.36236,0.37138,0.28839,0.08266,2.18308,3.29235,2.12033,2.02015,0,0.00140295,0.00140295,0.00140295
18,369.926,1.91496,3.20502,1.68512,1.8666,0,0.44627,0.53172,0.44784,0.17299,0.47057,0.3628,0.37826,0.11419,2.12852,3.29584,1.86316,1.96264,0,0.00138644,0.00138644,0.00138644
19,388.902,1.86171,3.14833,1.58791,1.8151,0,0.50529,0.45276,0.40017,0.16446,0.46947,0.4031,0.33981,0.11463,2.07687,3.23529,1.96133,1.92765,0,0.00136994,0.00136994,0.00136994
20,407.606,1.83398,3.11547,1.5414,1.78241,0,0.49519,0.57621,0.51353,0.18752,0.40792,0.47586,0.41348,0.12648,2.14242,3.26102,1.81241,1.97372,0,0.00135344,0.00135344,0.00135344
21,426.556,1.80518,3.09852,1.51401,1.74724,0,0.54411,0.55207,0.53546,0.20845,0.47471,0.52483,0.43625,0.13612,2.13001,3.22201,1.67192,1.97,0,0.00133693,0.00133693,0.00133693
22,445.342,1.77685,3.03038,1.47967,1.75589,0,0.57931,0.51621,0.52439,0.1977,0.53457,0.47838,0.441,0.14418,2.23213,3.15136,1.72088,2.04286,0,0.00132043,0.00132043,0.00132043
23,464.981,1.80791,3.02111,1.46263,1.73804,0,0.5538,0.44897,0.45352,0.17107,0.47568,0.47759,0.39817,0.11874,1.99244,2.98854,1.73799,1.83923,0,0.00130393,0.00130393,0.00130393
24,483.218,1.74537,3.01513,1.44175,1.71029,0,0.57875,0.53998,0.53233,0.20217,0.5238,0.46314,0.42814,0.14077,2.05722,3.21543,1.54937,1.91287,0,0.00128742,0.00128742,0.00128742
25,501.634,1.77014,2.97806,1.44153,1.73079,0,0.59551,0.54207,0.51946,0.20452,0.56618,0.50978,0.47925,0.14901,2.06279,3.04358,1.61579,1.93079,0,0.00127092,0.00127092,0.00127092
26,521.163,1.69769,2.85291,1.39809,1.67292,0,0.58871,0.60655,0.54913,0.22291,0.50032,0.55621,0.48139,0.17184,2.0573,2.97126,1.66667,1.91101,0,0.00125442,0.00125442,0.00125442
27,540.293,1.67992,2.88664,1.32975,1.6647,0,0.50346,0.61655,0.54054,0.20511,0.44045,0.54345,0.42441,0.1417,2.01987,3.01863,1.54223,1.87586,0,0.00123791,0.00123791,0.00123791
28,559.437,1.68021,2.86464,1.36512,1.64587,0,0.59862,0.55621,0.54568,0.21468,0.58729,0.4831,0.47091,0.16518,2.0669,2.93831,1.61193,1.92007,0,0.00122141,0.00122141,0.00122141
29,578.498,1.67959,2.82912,1.31236,1.67049,0,0.54476,0.57872,0.54479,0.23198,0.60219,0.40171,0.47687,0.15765,2.05732,3.03286,1.52987,1.90695,0,0.00120491,0.00120491,0.00120491
30,597.251,1.63518,2.77805,1.3075,1.61158,0,0.49757,0.57315,0.51768,0.22253,0.43412,0.55134,0.47446,0.17349,1.97429,3.00155,1.65841,1.84634,0,0.0011884,0.0011884,0.0011884
31,616.666,1.63069,2.77487,1.30628,1.61447,0,0.51673,0.5933,0.52946,0.20954,0.45863,0.51932,0.43047,0.15062,1.94159,2.99631,1.77994,1.83049,0,0.0011719,0.0011719,0.0011719
32,635.29,1.58555,2.72621,1.26175,1.59603,0,0.56327,0.58207,0.49058,0.1992,0.50929,0.51314,0.41616,0.12716,2.08558,3.29182,1.6461,1.95499,0,0.0011554,0.0011554,0.0011554
33,653.871,1.6409,2.73881,1.25745,1.62237,0,0.55571,0.58655,0.57562,0.2479,0.49189,0.54133,0.48908,0.17624,2.04724,3.01211,1.54747,1.87376,0,0.00113889,0.00113889,0.00113889
34,672.374,1.57779,2.71456,1.18817,1.58079,0,0.64149,0.53253,0.55763,0.23105,0.56654,0.46942,0.47416,0.16325,2.01668,3.09286,1.58996,1.87372,0,0.00112239,0.00112239,0.00112239
35,691.337,1.5812,2.64869,1.21417,1.5796,0,0.61306,0.58493,0.57266,0.23413,0.5924,0.554,0.5044,0.17658,2.05342,3.0511,1.53536,1.86241,0,0.00110589,0.00110589,0.00110589
36,709.147,1.53175,2.56063,1.14381,1.53636,0,0.54659,0.53483,0.53528,0.20916,0.53986,0.52341,0.49569,0.14931,1.98455,3.02763,1.57177,1.90375,0,0.00108938,0.00108938,0.00108938
37,728.388,1.53634,2.62981,1.13988,1.53191,0,0.59273,0.61835,0.5884,0.24192,0.58921,0.55897,0.52943,0.18069,2.03505,3.07134,1.56326,1.84428,0,0.00107288,0.00107288,0.00107288
38,747.333,1.50155,2.58302,1.11259,1.50323,0,0.59107,0.63143,0.62363,0.2613,0.55298,0.59134,0.56716,0.19716,1.92176,2.85648,1.50549,1.78171,0,0.00105638,0.00105638,0.00105638
39,765.784,1.49909,2.5312,1.12606,1.51088,0,0.58794,0.63472,0.61253,0.26102,0.551,0.5886,0.55605,0.18583,1.94558,2.98499,1.47966,1.84647,0,0.00103987,0.00103987,0.00103987
40,784.049,1.48685,2.52767,1.13925,1.50732,0,0.6967,0.65654,0.63934,0.27399,0.61631,0.56562,0.53015,0.18867,1.96798,3.01633,1.41868,1.79614,0,0.00102337,0.00102337,0.00102337
41,802.114,1.4405,2.51621,1.10198,1.48623,0,0.56833,0.64245,0.59543,0.2471,0.51864,0.58316,0.50416,0.18546,1.94447,2.94264,1.53763,1.86488,0,0.00100687,0.00100687,0.00100687
42,820.79,1.46179,2.47503,1.07004,1.47191,0,0.69773,0.52345,0.62898,0.2863,0.68417,0.49897,0.59632,0.22787,2.00009,2.91683,1.45819,1.90662,0,0.000990365,0.000990365,0.000990365
43,838.746,1.44483,2.51149,1.06713,1.46962,0,0.74776,0.55797,0.66024,0.28643,0.69118,0.55502,0.61232,0.22203,2.01819,3.04142,1.57376,1.81983,0,0.000973861,0.000973861,0.000973861
44,856.488,1.43066,2.45743,1.0629,1.46026,0,0.68713,0.66655,0.65791,0.30922,0.63901,0.64069,0.62009,0.23379,1.95024,2.82564,1.37566,1.80349,0,0.000957358,0.000957358,0.000957358
45,873.975,1.39645,2.39961,1.03614,1.41568,0,0.72727,0.55181,0.64344,0.27794,0.64601,0.52943,0.55535,0.1958,1.97136,2.94941,1.4382,1.86142,0,0.000940855,0.000940855,0.000940855
46,892.52,1.40967,2.41146,1.00528,1.45271,0,0.62065,0.65069,0.6357,0.28601,0.57631,0.6147,0.56568,0.19031,1.88651,2.94462,1.37785,1.81241,0,0.000924352,0.000924352,0.000924352
47,910.291,1.40433,2.45336,1.03807,1.43233,0,0.66987,0.59207,0.63279,0.29299,0.64204,0.57007,0.58424,0.21317,1.94736,2.95789,1.38931,1.81295,0,0.000907848,0.000907848,0.000907848
48,928.301,1.40011,2.3759,1.0059,1.43113,0,0.69958,0.65529,0.68375,0.31631,0.66974,0.6208,0.63099,0.22887,1.8674,2.76166,1.3595,1.81601,0,0.000891345,0.000891345,0.000891345
49,946.514,1.36821,2.36089,0.97831,1.40899,0,0.6165,0.57621,0.58408,0.26751,0.58277,0.50897,0.48184,0.19095,1.98479,2.98206,1.50905,1.87092,0,0.000874842,0.000874842,0.000874842
50,964.436,1.34363,2.32815,0.95567,1.38118,0,0.68812,0.63519,0.64919,0.30866,0.66659,0.57207,0.60345,0.24274,1.93682,2.89849,1.40605,1.80496,0,0.000858338,0.000858338,0.000858338
51,983.128,1.28713,2.28104,0.95343,1.36107,0,0.69169,0.66793,0.64899,0.29481,0.6149,0.61628,0.58846,0.24095,1.92203,2.83474,1.40348,1.8364,0,0.000841835,0.000841835,0.000841835
52,1001.11,1.30899,2.27624,0.92428,1.36546,0,0.6492,0.66979,0.67034,0.31396,0.61623,0.56034,0.6041,0.23296,1.96876,2.92523,1.29999,1.8688,0,0.000825332,0.000825332,0.000825332
53,1019.47,1.27341,2.22558,0.89468,1.33377,0,0.65319,0.70693,0.70249,0.31978,0.58679,0.63284,0.59763,0.24271,1.93452,2.94191,1.31196,1.88869,0,0.000808828,0.000808828,0.000808828
