epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
51,1122.01,1.51065,2.2327,1.01881,0.00963,0.48108,0.66183,0.42836,0.47697,0.21151,0.64266,0.41421,0.45124,0.17959,1.87457,3.3113,2.27414,0.0125,0,0.000841835,0.000841835,0.000841835
52,1144.75,1.54489,2.22289,1.0035,0.00976,0.47971,0.70905,0.47477,0.53794,0.22888,0.68478,0.45729,0.48471,0.18544,2.167,3.35714,1.99191,0.0133,0,0.000825332,0.000825332,0.000825332
53,1167.47,1.4851,2.15584,1.03905,0.00933,0.50744,0.66272,0.42896,0.49121,0.21219,0.68537,0.39325,0.42198,0.16685,2.3399,4.3762,2.14664,0.01537,0,0.000808828,0.000808828,0.000808828
54,1190.24,1.46816,2.14521,0.96755,0.00921,0.45371,0.56544,0.48059,0.48417,0.2005,0.68873,0.37849,0.42926,0.16003,2.29802,3.95708,2.3488,0.01462,0,0.000792325,0.000792325,0.000792325
55,1213.41,1.46286,2.1294,0.9565,0.00931,0.44704,0.6542,0.44293,0.48728,0.2004,0.59343,0.46467,0.47376,0.16464,2.36147,4.37799,2.16483,0.01519,0,0.000775822,0.000775822,0.000775822
56,1236.2,1.41941,2.05458,0.91746,0.00907,0.42821,0.62725,0.52619,0.53827,0.2273,0.62911,0.46892,0.47607,0.18149,2.29927,4.3665,2.11298,0.01513,0,0.000759318,0.000759318,0.000759318
57,1257.94,1.40696,2.04846,0.91321,0.00885,0.421,0.66201,0.45806,0.5155,0.21037,0.71446,0.40023,0.45034,0.16773,2.33401,4.31156,2.32208,0.01521,0,0.000742815,0.000742815,0.000742815
58,1279.69,1.39474,2.03211,0.90114,0.00881,0.43551,0.70892,0.42508,0.48952,0.22376,0.68291,0.38815,0.45253,0.18353,1.99583,3.72193,2.02131,0.01262,0,0.000726312,0.000726312,0.000726312
59,1302.16,1.39074,2.03056,0.87595,0.00869,0.38909,0.67183,0.435,0.50951,0.21422,0.54016,0.40334,0.42457,0.16004,2.29773,4.49104,2.12413,0.015,0,0.000709809,0.000709809,0.000709809
60,1324.92,1.42252,2.03679,0.89723,0.00888,0.41513,0.65977,0.41615,0.46705,0.1951,0.64463,0.39635,0.43422,0.15837,2.42689,4.29694,2.2285,0.01587,0,0.000693305,0.000693305,0.000693305
61,1347.8,1.41698,1.99651,0.84762,0.00879,0.39447,0.69965,0.42331,0.50991,0.22848,0.73767,0.41615,0.46694,0.18509,2.07291,3.74081,2.00712,0.01358,0,0.000676802,0.000676802,0.000676802
62,1370.28,1.378,1.95506,0.84089,0.00855,0.38007,0.68132,0.48619,0.51679,0.21248,0.64844,0.48447,0.50433,0.18545,2.26288,3.77693,2.23618,0.0147,0,0.000660299,0.000660299,0.000660299
63,1393.16,1.35604,2.00939,0.883,0.00838,0.35279,0.61957,0.46467,0.5196,0.20814,0.61405,0.43789,0.447,0.17828,2.28639,4.01038,2.39791,0.01478,0,0.000643795,0.000643795,0.000643795
64,1415.89,1.34181,1.93835,0.8321,0.00831,0.35948,0.58874,0.40528,0.47163,0.19687,0.45097,0.40528,0.38837,0.16429,2.19041,4.12313,2.2446,0.01408,0,0.000627292,0.000627292,0.000627292
65,1438.69,1.32168,1.88627,0.81156,0.00812,0.32902,0.61963,0.48096,0.50631,0.22646,0.57562,0.42926,0.40572,0.17061,2.21157,3.80184,2.2041,0.01424,0,0.000610789,0.000610789,0.000610789
66,1462.15,1.30382,1.86465,0.79552,0.00798,0.33317,0.73043,0.45159,0.51343,0.21864,0.69334,0.42847,0.4637,0.16516,2.28203,4.28636,1.97919,0.01465,0,0.000594286,0.000594286,0.000594286
67,1484.94,1.28241,1.90711,0.74261,0.00785,0.34631,0.77479,0.42913,0.52428,0.23933,0.77411,0.34278,0.4215,0.17252,2.18253,3.96996,1.99908,0.01412,0,0.000577782,0.000577782,0.000577782
68,1508.07,1.31838,1.8534,0.74232,0.00797,0.32704,0.81636,0.48641,0.56097,0.23701,0.58885,0.46674,0.46193,0.17716,2.36794,4.34883,1.93467,0.01515,0,0.000561279,0.000561279,0.000561279
