experiment,mode,name,model,run_name,run_path,best_pt,smoke_run,training_seed,fourier_enabled,clean_light_aug_enabled,default_hook_enabled,baseline_augmentation_policy,hidden_albumentations_disabled,preprocessing_policy,fourier_policy,fourier_transform,fourier_sigma,fourier_alpha,ultralytics_version,train_epochs_requested,train_patience,actual_train_image_files,actual_valid_image_files,actual_test_image_files,fourier_transform_summary,train_args,train_time_min,full_val_box_map50,full_val_mask_map50,labeled_val_box_map50,labeled_val_mask_map50,labeled_val_mask_map50_95,labeled_val_gt_instances,labeled_val_pred_boxes,labeled_val_pred_masks,labeled_val_mask_count_mae,labeled_val_disease_box_miss_rate,labeled_val_disease_mask_miss_rate,healthy_val_images,healthy_val_mask_fp_rate,healthy_val_fp_masks_per_image,healthy_aware_labeled_val_mask_map50,full_test_box_map50,full_test_box_map50_95,full_test_mask_map50,full_test_mask_map50_95,labeled_test_box_map50,labeled_test_mask_map50,labeled_test_mask_map50_95,test_gt_instances,test_pred_boxes,test_pred_masks,test_mask_count_mae,labeled_test_gt_instances,labeled_test_pred_boxes,labeled_test_pred_masks,labeled_test_mask_count_mae,labeled_test_mask_count_exact,labeled_test_disease_box_miss_rate,labeled_test_disease_mask_miss_rate,healthy_test_images,healthy_test_mask_fp_rate,healthy_test_box_fp_rate,healthy_test_fp_masks_total,healthy_test_fp_masks_per_image,healthy_test_avg_fp_confidence,healthy_aware_labeled_test_mask_map50,epochs_ran,best_epoch_by_mask_map50,first_train_seg_loss,best_val_mask_map50,best_val_mask_map50_95,last_val_mask_map50,last_val_mask_map50_95,last_train_seg_loss,last_val_seg_loss,seg_loss_gap_val_minus_train,split_policy,seed,train_images,valid_images,test_images,train_specimens,valid_specimens,test_specimens,train_test_group_overlap,train_valid_group_overlap,valid_test_group_overlap,train_labeled_images,train_healthy_empty_images,train_bg_mask_images,train_wssv_mask_images,train_coinfection_images,train_mask_instances,valid_labeled_images,valid_healthy_empty_images,valid_bg_mask_images,valid_wssv_mask_images,valid_coinfection_images,valid_mask_instances,test_labeled_images,test_healthy_empty_images,test_bg_mask_images,test_wssv_mask_images,test_coinfection_images,test_mask_instances,split_manifest_csv,split_summary_csv,split_fingerprint,params_million,split_policy_description
stratified_grouped_specimen_yolo11n-seg_G1_highpass_s50_a0p03_clean_aug_on_hook_on,G1,Stratified grouped-specimen split | yolo11n-seg | G1 | high-pass boost sigma50 alpha0.03 | clean aug on | hook on,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_G1_highpass_s50_a0p03_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_G1_highpass_s50_a0p03_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_G1_highpass_s50_a0p03_clean_aug_on_hook_on/weights/best.pt,False,42,True,True,True,clean_light_yolo_aug,False,fourier_highpass,highpass_boost_s50_a0.030_all_splits,highpass_boost,50,0.03,8.4.62,100,40,905,115,129,"{""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 50.0, ""alpha"": 0.03}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 50.0, ""alpha"": 0.03}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 50.0, ""alpha"": 0.03}}","{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.5, ""flipud"": 0.0, ""hsv_h"": 0.01, ""hsv_s"": 0.35, ""hsv_v"": 0.2, ""degrees"": 0.0, ""translate"": 0.05, ""scale"": 0.2, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",27.59,0.5421339296064916,0.4693038851893334,0.5644397135027428,0.4835302226876286,0.18914935490527626,102,81,81,0.42342342342342343,0.16216216216216217,0.16216216216216217,41,0.12195121951219512,0.17073170731707318,0.4258396052409136,0.5113068059621997,0.20963795125912718,0.44061121872031966,0.15133639294777373,0.5641122729799118,0.4849880111730117,0.16577190537752212,119,116,116,0.4599483204134367,119,99,99,0.4810606060606061,0.4431818181818182,0.2159090909090909,0.2159090909090909,41,0.4146341463414634,0.4146341463414634,17,0.4146341463414634,0.5255681749652413,0.38708520259947143,94,63,4.86517,0.51339,0.18156,0.43006,0.16536,1.60195,5.63667,4.03472,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/kaggle/working/shrimp_only_fourier_mode_G_fourier_tuning_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/kaggle/working/shrimp_only_fourier_mode_G_fourier_tuning_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
