split_policy,mode,model,seed,training_seed,params_million,ultralytics_version,fourier_enabled,image_fourier_enabled,feature_fourier_enabled,model_variant,model_yaml_key,model_yaml,fourier_module_policy,clean_light_aug_enabled,default_hook_enabled,base_params_million,preprocessing_policy,fourier_policy,fourier_sigma,fourier_alpha,baseline_augmentation_policy,hidden_albumentations_disabled,train_epochs_requested,train_patience,train_images,valid_images,test_images,actual_train_image_files,actual_valid_image_files,actual_test_image_files,train_coinfection_images,valid_coinfection_images,test_coinfection_images,train_bg_mask_images,valid_bg_mask_images,test_bg_mask_images,train_wssv_mask_images,valid_wssv_mask_images,test_wssv_mask_images,train_specimens,valid_specimens,test_specimens,train_test_group_overlap,valid_test_group_overlap,split_manifest_csv,split_fingerprint,epochs_ran,best_epoch_by_mask_map50,train_time_min,full_test_mask_map50,full_test_mask_map50_95,labeled_test_mask_map50,labeled_test_mask_map50_95,healthy_test_mask_fp_rate,healthy_test_fp_masks_per_image,labeled_test_disease_mask_miss_rate,labeled_test_mask_count_mae,healthy_aware_labeled_val_mask_map50,healthy_aware_labeled_test_mask_map50,best_pt,run_path
stratified_grouped_specimen,T1,yolo11n-seg.pt,42,42,3.792,8.4.62,True,False,True,fddem_tuned_pyramid,t1_ref_highpass_c012_g001,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/model_yamls/yolo11n-seg-t1_ref_highpass_c012_g001.yaml,highpass_cutoff0p12_gamma0p01,False,False,2.877,none,highpass_cutoff0p12_gamma0p01,,,none_all_yolo_aug_zero_hidden_hook_off,True,100,40,905,115,129,905,115,129,173,21,26,326,42,50,431,53,64,331,40,45,0,0,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,52,16,15.4,0.3034552200985682,0.09992334305225539,0.32854441723416045,0.10869571984955115,0.36585365853658536,0.43902439024390244,0.2159090909090909,0.587121212121212,0.2661787111780503,0.23021662713807764,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T1_fddem_ref_highpass_c012_g001/weights/best.pt,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T1_fddem_ref_highpass_c012_g001
stratified_grouped_specimen,T2,yolo11n-seg.pt,42,42,3.792,8.4.62,True,False,True,fddem_tuned_pyramid,t2_lowcut_highpass_c008_g001,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/model_yamls/yolo11n-seg-t2_lowcut_highpass_c008_g001.yaml,highpass_cutoff0p08_gamma0p01,False,False,2.877,none,highpass_cutoff0p08_gamma0p01,,,none_all_yolo_aug_zero_hidden_hook_off,True,100,40,905,115,129,905,115,129,173,21,26,326,42,50,431,53,64,331,40,45,0,0,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,51,20,14.61,0.21572113349436275,0.06579676892431871,0.2342906807030447,0.0703992098021469,0.14634146341463414,0.14634146341463414,0.6022727272727273,0.6837121212121212,0.21972489197270384,0.09513001921006614,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T2_fddem_lowcut_highpass_c008_g001/weights/best.pt,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T2_fddem_lowcut_highpass_c008_g001
stratified_grouped_specimen,T6,yolo11n-seg.pt,42,42,3.879,8.4.62,True,False,True,fddem_tuned_pyramid,t6_two_gaussian_c012_c024_g001,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/model_yamls/yolo11n-seg-t6_two_gaussian_c012_c024_g001.yaml,two_gaussian_centers0p12_0p24_gamma0p01,False,False,2.877,none,two_gaussian_centers0p12_0p24_gamma0p01,,,none_all_yolo_aug_zero_hidden_hook_off,True,100,40,905,115,129,905,115,129,173,21,26,326,42,50,431,53,64,331,40,45,0,0,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,72,25,21.11,0.19892227972726803,0.06007245641509874,0.22747708270059808,0.06814929344181431,0.21951219512195122,0.2682926829268293,0.6022727272727273,0.7178030303030303,0.21938025139360337,0.07929480258234234,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T6_fddem_two_gaussian_c012_c024_g001/weights/best.pt,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T6_fddem_two_gaussian_c012_c024_g001
stratified_grouped_specimen,T5,yolo11n-seg.pt,42,42,3.792,8.4.62,True,False,True,fddem_tuned_pyramid,t5_high_gaussian_c024_w006_g001,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/model_yamls/yolo11n-seg-t5_high_gaussian_c024_w006_g001.yaml,gaussian_high_center0p24_width0p06_gamma0p01,False,False,2.877,none,gaussian_high_center0p24_width0p06_gamma0p01,,,none_all_yolo_aug_zero_hidden_hook_off,True,100,40,905,115,129,905,115,129,173,21,26,326,42,50,431,53,64,331,40,45,0,0,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,62,51,17.63,0.26607253590284813,0.08277681801089673,0.3168112722367458,0.09770437411492641,0.4878048780487805,0.5121951219512195,0.29545454545454547,0.45454545454545453,0.20833100490520776,0.20098532988641327,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T5_fddem_high_gaussian_c024_w006_g001/weights/best.pt,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T5_fddem_high_gaussian_c024_w006_g001
stratified_grouped_specimen,T3,yolo11n-seg.pt,42,42,3.792,8.4.62,True,False,True,fddem_tuned_pyramid,t3_highcut_highpass_c018_g001,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/model_yamls/yolo11n-seg-t3_highcut_highpass_c018_g001.yaml,highpass_cutoff0p18_gamma0p01,False,False,2.877,none,highpass_cutoff0p18_gamma0p01,,,none_all_yolo_aug_zero_hidden_hook_off,True,100,40,905,115,129,905,115,129,173,21,26,326,42,50,431,53,64,331,40,45,0,0,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,52,21,14.84,0.21266803043074894,0.06317591392499135,0.22539057062841528,0.0668390089206077,0.1951219512195122,0.21951219512195122,0.5,0.5681818181818182,0.20786484651376658,0.10246928459737314,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T3_fddem_highcut_highpass_c018_g001/weights/best.pt,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T3_fddem_highcut_highpass_c018_g001
stratified_grouped_specimen,T4,yolo11n-seg.pt,42,42,3.792,8.4.62,True,False,True,fddem_tuned_pyramid,t4_mid_gaussian_c016_w006_g001,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/model_yamls/yolo11n-seg-t4_mid_gaussian_c016_w006_g001.yaml,gaussian_mid_center0p16_width0p06_gamma0p01,False,False,2.877,none,gaussian_mid_center0p16_width0p06_gamma0p01,,,none_all_yolo_aug_zero_hidden_hook_off,True,100,40,905,115,129,905,115,129,173,21,26,326,42,50,431,53,64,331,40,45,0,0,/kaggle/working/shrimp_only_fourier_fddem_band_tuning_gamma001_no_aug_hook_off_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,56,13,15.91,0.24065725739743193,0.059633705497244616,0.2658483271274858,0.06649518743837177,0.2682926829268293,0.3170731707317073,0.3522727272727273,0.5511363636363636,0.17516559759161854,0.1586213315620756,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T4_fddem_mid_gaussian_c016_w006_g001/weights/best.pt,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T4_fddem_mid_gaussian_c016_w006_g001
