epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,507.058,1.66332,2.81793,1.33922,1.64644,0,0.7292,0.47554,0.48284,0.17866,0.60472,0.39635,0.36694,0.12503,2.43243,4.2196,1.99625,2.2038,0,0.00122141,0.00122141,0.00122141
29,523.842,1.6765,2.80071,1.3187,1.67018,0,0.49668,0.47554,0.45348,0.17111,0.60733,0.38043,0.40364,0.1197,2.28427,3.78763,1.90098,2.16983,0,0.00120491,0.00120491,0.00120491
30,541.232,1.64819,2.74709,1.30938,1.63209,0,0.59608,0.45925,0.47875,0.19577,0.61094,0.42391,0.4375,0.1446,2.31386,4.09124,1.99466,2.08551,0,0.0011884,0.0011884,0.0011884
31,558.199,1.61745,2.68686,1.26789,1.60749,0,0.58152,0.45264,0.46538,0.18018,0.4859,0.38742,0.36133,0.12407,2.5182,4.25794,2.10887,2.24941,0,0.0011719,0.0011719,0.0011719
32,575.088,1.62911,2.68099,1.25228,1.60883,0,0.58951,0.4507,0.45717,0.16597,0.53882,0.4111,0.38036,0.11636,2.50373,3.99255,1.91942,2.30894,0,0.0011554,0.0011554,0.0011554
33,591.98,1.56132,2.69825,1.23423,1.55796,0,0.60477,0.47386,0.48466,0.18893,0.5265,0.38955,0.4108,0.14416,2.50279,4.028,1.97654,2.29809,0,0.00113889,0.00113889,0.00113889
34,609.004,1.55554,2.65546,1.20113,1.57971,0,0.6491,0.47283,0.51419,0.19499,0.58542,0.41809,0.41059,0.14555,2.47919,4.45164,2.02619,2.27059,0,0.00112239,0.00112239,0.00112239
35,626.025,1.52861,2.65301,1.19565,1.53122,0,0.61893,0.51766,0.50458,0.17365,0.46004,0.45595,0.39903,0.13116,2.41836,3.8446,1.96865,2.2368,0,0.00110589,0.00110589,0.00110589
36,643.382,1.52351,2.62407,1.1793,1.54681,0,0.61109,0.46519,0.47487,0.18172,0.5578,0.40023,0.37676,0.12768,2.56821,4.09077,2.35696,2.21536,0,0.00108938,0.00108938,0.00108938
37,660.119,1.50715,2.51737,1.16042,1.52942,0,0.68579,0.47943,0.50818,0.19609,0.66173,0.39829,0.41093,0.12744,2.37493,4.26339,1.79482,2.07743,0,0.00107288,0.00107288,0.00107288
38,677.716,1.52405,2.51596,1.11416,1.53237,0,0.71874,0.37733,0.47554,0.18365,0.61268,0.30707,0.3572,0.11524,2.46979,5.22765,1.87355,2.1612,0,0.00105638,0.00105638,0.00105638
39,695.516,1.48895,2.51664,1.14497,1.50883,0,0.59011,0.44565,0.46789,0.17796,0.4962,0.32986,0.35425,0.11572,2.46867,4.41522,2.21028,2.14728,0,0.00103987,0.00103987,0.00103987
40,712.779,1.48906,2.5337,1.10759,1.5091,0,0.58463,0.46609,0.48926,0.19039,0.50959,0.41809,0.4061,0.13213,2.5304,3.88777,2.62391,2.24095,0,0.00102337,0.00102337,0.00102337
41,730.04,1.47095,2.47736,1.08074,1.49168,0,0.50564,0.45769,0.45238,0.1952,0.45287,0.41421,0.3986,0.1358,2.46829,4.1308,2.03046,2.16429,0,0.00100687,0.00100687,0.00100687
42,747.398,1.4504,2.45735,1.06854,1.47833,0,0.60662,0.49922,0.49846,0.19204,0.5398,0.42003,0.4118,0.15233,2.69525,4.30885,1.9282,2.51432,0,0.000990365,0.000990365,0.000990365
43,764.695,1.44144,2.45106,1.02816,1.46472,0,0.62672,0.52484,0.56617,0.21378,0.60772,0.37151,0.40831,0.14184,2.34755,4.09956,2.71769,2.20551,0,0.000973861,0.000973861,0.000973861
44,781.684,1.40464,2.43609,1.02766,1.452,0,0.68025,0.32492,0.44062,0.17906,0.60746,0.30707,0.37477,0.13178,2.60944,4.96558,1.82275,2.37313,0,0.000957358,0.000957358,0.000957358
45,798.64,1.43873,2.42513,1.02846,1.44552,0,0.45577,0.50815,0.50399,0.183,0.59479,0.35168,0.38473,0.11857,2.36587,3.95954,1.75561,2.19085,0,0.000940855,0.000940855,0.000940855
46,816.195,1.38492,2.39374,1.00072,1.42475,0,0.55286,0.38742,0.42481,0.16261,0.70474,0.3314,0.37043,0.12551,2.44831,3.93912,1.78432,2.24369,0,0.000924352,0.000924352,0.000924352
47,833.05,1.38343,2.37485,1.02124,1.42081,0,0.54655,0.38432,0.37678,0.13831,0.47319,0.37104,0.32082,0.1052,2.60409,4.4223,2.01957,2.38761,0,0.000907848,0.000907848,0.000907848
48,849.963,1.34777,2.41619,0.99905,1.39773,0,0.59718,0.49322,0.52709,0.18564,0.48935,0.44992,0.41839,0.11927,2.30746,4.05345,1.80765,2.1323,0,0.000891345,0.000891345,0.000891345
49,866.489,1.31768,2.2768,0.9416,1.36193,0,0.72244,0.45553,0.51039,0.19219,0.65805,0.41421,0.4227,0.1335,2.27516,4.37894,1.74249,2.13963,0,0.000874842,0.000874842,0.000874842
50,883.523,1.30237,2.28347,0.93342,1.36753,0,0.69329,0.38936,0.48403,0.1922,0.63901,0.36568,0.41191,0.14653,2.49197,4.05091,1.90594,2.31675,0,0.000858338,0.000858338,0.000858338
51,900.834,1.34557,2.32229,0.94081,1.38071,0,0.51898,0.44642,0.46176,0.17148,0.64713,0.34977,0.40677,0.12817,2.76528,4.50945,1.9327,2.53967,0,0.000841835,0.000841835,0.000841835
52,917.769,1.30965,2.27526,0.93953,1.35874,0,0.61849,0.47943,0.50021,0.19432,0.59623,0.40722,0.43417,0.14542,2.40036,4.17574,2.0887,2.17352,0,0.000825332,0.000825332,0.000825332
53,934.925,1.26216,2.24138,0.90663,1.3217,0,0.60723,0.41421,0.42146,0.15834,0.58913,0.35233,0.33674,0.1224,2.55259,4.47634,2.13105,2.31718,0,0.000808828,0.000808828,0.000808828
54,951.431,1.25199,2.23171,0.88703,1.31679,0,0.43639,0.49728,0.43137,0.15427,0.5139,0.36218,0.37967,0.11785,2.58652,4.65909,2.37022,2.35249,0,0.000792325,0.000792325,0.000792325
55,968.037,1.25644,2.21683,0.8934,1.33364,0,0.61527,0.51786,0.50863,0.19874,0.50817,0.37003,0.38152,0.13438,2.40179,4.06659,1.71479,2.24202,0,0.000775822,0.000775822,0.000775822
56,984.562,1.22439,2.1545,0.84978,1.30205,0,0.66988,0.47943,0.54576,0.21374,0.61982,0.44682,0.47392,0.15685,2.36267,4.11507,1.86819,2.29017,0,0.000759318,0.000759318,0.000759318
57,1001.48,1.22436,2.1385,0.80879,1.30368,0,0.62153,0.40916,0.45766,0.18722,0.56263,0.37513,0.40352,0.14973,2.45487,4.51366,1.86317,2.28016,0,0.000742815,0.000742815,0.000742815
58,1018.04,1.1956,2.13683,0.84014,1.27475,0,0.57856,0.42896,0.47563,0.19696,0.60352,0.40916,0.41484,0.14882,2.4589,4.70705,2.04178,2.27929,0,0.000726312,0.000726312,0.000726312
59,1034.81,1.16766,2.09902,0.80609,1.26452,0,0.65503,0.41615,0.4501,0.16805,0.69305,0.38742,0.42258,0.14927,2.55588,4.3769,2.10291,2.38372,0,0.000709809,0.000709809,0.000709809
60,1051.63,1.18157,2.11674,0.80112,1.25123,0,0.57562,0.43789,0.48831,0.19827,0.67953,0.36014,0.41223,0.15269,2.48397,4.50642,1.87219,2.34351,0,0.000693305,0.000693305,0.000693305
61,1068.27,1.18889,2.08672,0.80948,1.26427,0,0.51238,0.47117,0.45515,0.18759,0.63224,0.36064,0.39436,0.14708,2.42909,4.1614,2.5159,2.30261,0,0.000676802,0.000676802,0.000676802
62,1085.02,1.20949,2.08702,0.83854,1.27986,0,0.59785,0.41421,0.43917,0.17573,0.56142,0.40417,0.42164,0.14723,2.48577,4.22473,2.2209,2.40009,0,0.000660299,0.000660299,0.000660299
63,1101.44,1.17753,2.06449,0.80842,1.26467,0,0.52269,0.45963,0.46762,0.17369,0.53982,0.46856,0.42728,0.14085,2.44433,4.34588,1.80525,2.33133,0,0.000643795,0.000643795,0.000643795
64,1118.71,1.12629,2.016,0.78712,1.229,0,0.68535,0.33579,0.46145,0.17851,0.85007,0.2962,0.40911,0.14209,2.50967,4.35073,1.91043,2.43223,0,0.000627292,0.000627292,0.000627292
65,1135.61,1.10118,1.98558,0.76063,1.2092,0,0.64431,0.40217,0.46857,0.1828,0.59403,0.36851,0.38764,0.14514,2.6027,4.5674,1.72249,2.45972,0,0.000610789,0.000610789,0.000610789
66,1152.87,1.11163,1.98416,0.75791,1.21564,0,0.60345,0.44693,0.47037,0.1756,0.53163,0.39769,0.3808,0.13346,2.52904,4.41331,1.66854,2.4994,0,0.000594286,0.000594286,0.000594286
67,1169.49,1.10633,1.96588,0.73603,1.2076,0,0.53233,0.46194,0.49603,0.18943,0.55034,0.44708,0.46617,0.148,2.47355,4.42519,2.38885,2.47409,0,0.000577782,0.000577782,0.000577782
68,1186.32,1.08285,1.95872,0.74356,1.18634,0,0.65043,0.49146,0.48437,0.19825,0.57255,0.41344,0.39722,0.15159,2.45778,4.55013,2.42258,2.4388,0,0.000561279,0.000561279,0.000561279
69,1203.65,1.06533,1.9393,0.7152,1.1842,0,0.70414,0.38548,0.48365,0.19155,0.70414,0.38548,0.45077,0.14819,2.52083,4.58737,1.83117,2.3585,0,0.000544776,0.000544776,0.000544776
70,1220.67,1.04629,1.90898,0.70892,1.17642,0,0.71016,0.43789,0.50157,0.19271,0.68916,0.37497,0.3859,0.14005,2.54525,4.9057,1.78631,2.41642,0,0.000528272,0.000528272,0.000528272
71,1237.23,1.06015,1.91136,0.7025,1.17443,0,0.53128,0.45869,0.46306,0.178,0.4785,0.42022,0.39937,0.13472,2.58772,4.58292,1.95056,2.50447,0,0.000511769,0.000511769,0.000511769
72,1254.17,1.02575,1.87565,0.69841,1.16117,0,0.59312,0.42896,0.47611,0.1965,0.56688,0.40916,0.4347,0.15417,2.34502,4.30931,1.76294,2.24169,0,0.000495266,0.000495266,0.000495266
73,1270.37,1.05415,1.90543,0.69983,1.1721,0,0.65509,0.45769,0.49602,0.20177,0.64141,0.41886,0.42962,0.15455,2.35175,4.2703,2.09071,2.3043,0,0.000478762,0.000478762,0.000478762
74,1287.42,1.01323,1.86975,0.69532,1.14334,0,0.54889,0.45575,0.47066,0.19275,0.73295,0.38936,0.43253,0.14745,2.48802,4.26806,1.83675,2.47349,0,0.000462259,0.000462259,0.000462259
75,1305.4,1.0105,1.85057,0.68871,1.15215,0,0.54292,0.41149,0.44869,0.18154,0.62064,0.36454,0.3989,0.13567,2.40309,4.56351,2.10598,2.39156,0,0.000445756,0.000445756,0.000445756
76,1322.16,1.02285,1.83367,0.70265,1.16328,0,0.51826,0.54969,0.51076,0.20659,0.62916,0.38742,0.40325,0.15645,2.49361,4.75928,2.24846,2.49589,0,0.000429253,0.000429253,0.000429253
77,1339.38,0.98774,1.85,0.68106,1.14687,0,0.60219,0.36173,0.43057,0.17324,0.60287,0.36064,0.37801,0.13439,2.54714,4.97262,1.98956,2.47928,0,0.000412749,0.000412749,0.000412749
78,1356.59,0.97736,1.8265,0.65956,1.14113,0,0.55329,0.48641,0.48504,0.19354,0.63831,0.38742,0.39826,0.1538,2.42637,4.79946,2.08768,2.35124,0,0.000396246,0.000396246,0.000396246
79,1373.28,0.98245,1.79624,0.65215,1.12925,0,0.48008,0.5132,0.46739,0.18437,0.52091,0.40916,0.40327,0.14094,2.42988,4.58586,1.98849,2.33698,0,0.000379743,0.000379743,0.000379743
80,1390.16,0.96244,1.77131,0.63918,1.11241,0,0.6124,0.40722,0.46994,0.18593,0.64499,0.37655,0.41612,0.14521,2.50281,4.76239,1.79154,2.40184,0,0.000363239,0.000363239,0.000363239
81,1407.19,0.9726,1.77368,0.65661,1.12696,0,0.61845,0.40838,0.45059,0.18031,0.63917,0.36762,0.3923,0.1404,2.58281,4.54048,2.0829,2.48456,0,0.000346736,0.000346736,0.000346736
82,1424.17,0.94517,1.7227,0.64418,1.10562,0,0.53509,0.44064,0.46379,0.19455,0.55055,0.41876,0.40873,0.14783,2.50446,4.7107,2.30401,2.47573,0,0.000330233,0.000330233,0.000330233
83,1440.81,0.9253,1.74284,0.63359,1.09632,0,0.63889,0.42218,0.47841,0.18035,0.60175,0.37849,0.38848,0.14025,2.54405,4.89567,1.81686,2.54108,0,0.000313729,0.000313729,0.000313729
84,1457.76,0.9337,1.73766,0.62675,1.10728,0,0.5111,0.47943,0.47804,0.19145,0.54696,0.39829,0.38947,0.14255,2.41607,4.66587,1.89301,2.40702,0,0.000297226,0.000297226,0.000297226
85,1474.75,0.88581,1.68409,0.61363,1.06953,0,0.62498,0.42535,0.46962,0.18293,0.68278,0.34783,0.3836,0.13184,2.45704,4.81052,1.87516,2.4501,0,0.000280723,0.000280723,0.000280723
86,1491.61,0.91983,1.71531,0.60955,1.09762,0,0.71124,0.39635,0.4736,0.20643,0.71943,0.39441,0.42043,0.15023,2.47775,4.98513,2.02136,2.51615,0,0.00026422,0.00026422,0.00026422
