experiment,mode,name,model,run_name,run_path,best_pt,smoke_run,training_seed,fourier_enabled,clean_light_aug_enabled,default_hook_enabled,baseline_augmentation_policy,hidden_albumentations_disabled,preprocessing_policy,fourier_policy,fourier_transform,fourier_sigma,fourier_alpha,ultralytics_version,train_epochs_requested,train_patience,actual_train_image_files,actual_valid_image_files,actual_test_image_files,fourier_transform_summary,train_args,train_time_min,full_val_box_map50,full_val_mask_map50,labeled_val_box_map50,labeled_val_mask_map50,labeled_val_mask_map50_95,labeled_val_gt_instances,labeled_val_pred_boxes,labeled_val_pred_masks,labeled_val_mask_count_mae,labeled_val_disease_box_miss_rate,labeled_val_disease_mask_miss_rate,healthy_val_images,healthy_val_mask_fp_rate,healthy_val_fp_masks_per_image,healthy_aware_labeled_val_mask_map50,full_test_box_map50,full_test_box_map50_95,full_test_mask_map50,full_test_mask_map50_95,labeled_test_box_map50,labeled_test_mask_map50,labeled_test_mask_map50_95,test_gt_instances,test_pred_boxes,test_pred_masks,test_mask_count_mae,labeled_test_gt_instances,labeled_test_pred_boxes,labeled_test_pred_masks,labeled_test_mask_count_mae,labeled_test_mask_count_exact,labeled_test_disease_box_miss_rate,labeled_test_disease_mask_miss_rate,healthy_test_images,healthy_test_mask_fp_rate,healthy_test_box_fp_rate,healthy_test_fp_masks_total,healthy_test_fp_masks_per_image,healthy_test_avg_fp_confidence,healthy_aware_labeled_test_mask_map50,epochs_ran,best_epoch_by_mask_map50,first_train_seg_loss,best_val_mask_map50,best_val_mask_map50_95,last_val_mask_map50,last_val_mask_map50_95,last_train_seg_loss,last_val_seg_loss,seg_loss_gap_val_minus_train,split_policy,seed,train_images,valid_images,test_images,train_specimens,valid_specimens,test_specimens,train_test_group_overlap,train_valid_group_overlap,valid_test_group_overlap,train_labeled_images,train_healthy_empty_images,train_bg_mask_images,train_wssv_mask_images,train_coinfection_images,train_mask_instances,valid_labeled_images,valid_healthy_empty_images,valid_bg_mask_images,valid_wssv_mask_images,valid_coinfection_images,valid_mask_instances,test_labeled_images,test_healthy_empty_images,test_bg_mask_images,test_wssv_mask_images,test_coinfection_images,test_mask_instances,split_manifest_csv,split_summary_csv,split_fingerprint,params_million,split_policy_description
stratified_grouped_specimen_yolo11n-seg_T1_highpass_s35_a0p08_clean_aug_on_hook_on,T1,Stratified grouped-specimen split | yolo11n-seg | T1 | high-pass boost sigma35 alpha0.08 | sharper mild boost,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T1_highpass_s35_a0p08_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T1_highpass_s35_a0p08_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T1_highpass_s35_a0p08_clean_aug_on_hook_on/weights/best.pt,False,42,True,True,True,clean_light_yolo_aug,False,fourier_highpass,highpass_boost_s35_a0.080_all_splits,highpass_boost,35,0.08,8.4.62,100,40,905,115,129,"{""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 35.0, ""alpha"": 0.08}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 35.0, ""alpha"": 0.08}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 35.0, ""alpha"": 0.08}}","{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.5, ""flipud"": 0.0, ""hsv_h"": 0.01, ""hsv_s"": 0.35, ""hsv_v"": 0.2, ""degrees"": 0.0, ""translate"": 0.05, ""scale"": 0.2, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",35.87,0.5809462100804651,0.47931226517033243,0.5934878560571076,0.48614293521744106,0.19478471534140868,102,93,93,0.4887387387387387,0.1891891891891892,0.1891891891891892,41,0.0975609756097561,0.0975609756097561,0.42357152234115014,0.5344499916820245,0.22457318988078967,0.44943254870049676,0.15776371916806417,0.580784326367422,0.48673827611559606,0.16978680539420213,119,143,143,0.40051679586563305,119,124,124,0.37121212121212116,0.5568181818181818,0.056818181818181816,0.056818181818181816,41,0.4146341463414634,0.4146341463414634,19,0.4634146341463415,0.536164829605504,0.4181915281481164,100,70,4.86724,0.50664,0.16474,0.45941,0.1686,1.55055,5.00446,3.4539099999999996,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
stratified_grouped_specimen_yolo11n-seg_T6_highpass_s40_a0p12_clean_aug_on_hook_on,T6,Stratified grouped-specimen split | yolo11n-seg | T6 | high-pass boost sigma40 alpha0.12 | stronger local candidate,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T6_highpass_s40_a0p12_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T6_highpass_s40_a0p12_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T6_highpass_s40_a0p12_clean_aug_on_hook_on/weights/best.pt,False,42,True,True,True,clean_light_yolo_aug,False,fourier_highpass,highpass_boost_s40_a0.120_all_splits,highpass_boost,40,0.12,8.4.62,100,40,905,115,129,"{""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 40.0, ""alpha"": 0.12}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 40.0, ""alpha"": 0.12}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 40.0, ""alpha"": 0.12}}","{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.5, ""flipud"": 0.0, ""hsv_h"": 0.01, ""hsv_s"": 0.35, ""hsv_v"": 0.2, ""degrees"": 0.0, ""translate"": 0.05, ""scale"": 0.2, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",29.62,0.5440245028344667,0.44321429823595415,0.5688069738076671,0.4584029899174553,0.17234279227268023,102,108,108,0.4391891891891892,0.0945945945945946,0.0945945945945946,41,0.12195121951219512,0.12195121951219512,0.4100592193175871,0.5203214876558726,0.19512450839421075,0.4497222464882138,0.1527929187077059,0.5601406821860151,0.48486969369141675,0.16244734964068014,119,132,132,0.3875968992248062,119,117,117,0.3977272727272727,0.5681818181818182,0.125,0.125,41,0.34146341463414637,0.34146341463414637,15,0.36585365853658536,0.5346520940462748,0.4120869885916385,100,17,4.88951,0.48753,0.16726,0.44253,0.16661,1.55706,6.3537,4.79664,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
stratified_grouped_specimen_yolo11n-seg_T3_highpass_s35_a0p12_clean_aug_on_hook_on,T3,Stratified grouped-specimen split | yolo11n-seg | T3 | high-pass boost sigma35 alpha0.12 | sharper stronger boost,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T3_highpass_s35_a0p12_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T3_highpass_s35_a0p12_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T3_highpass_s35_a0p12_clean_aug_on_hook_on/weights/best.pt,False,42,True,True,True,clean_light_yolo_aug,False,fourier_highpass,highpass_boost_s35_a0.120_all_splits,highpass_boost,35,0.12,8.4.62,100,40,905,115,129,"{""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 35.0, ""alpha"": 0.12}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 35.0, ""alpha"": 0.12}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 35.0, ""alpha"": 0.12}}","{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.5, ""flipud"": 0.0, ""hsv_h"": 0.01, ""hsv_s"": 0.35, ""hsv_v"": 0.2, ""degrees"": 0.0, ""translate"": 0.05, ""scale"": 0.2, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",34.86,0.5350946677533852,0.474305768353922,0.5399784403982202,0.47815223361395504,0.17367057731632696,102,91,91,0.3130630630630631,0.17567567567567569,0.17567567567567569,41,0.0975609756097561,0.0975609756097561,0.4263916315484749,0.5350772417680041,0.21314055796488204,0.45018719177567423,0.158191049942898,0.5698488070898031,0.4767208202606478,0.16557420455874108,119,131,131,0.38113695090439276,119,112,112,0.34280303030303033,0.5909090909090909,0.10227272727272728,0.10227272727272728,41,0.4146341463414634,0.4146341463414634,19,0.4634146341463415,0.5284369807494315,0.4027763450204409,100,99,4.90444,0.48848,0.17364,0.46986,0.16665,1.54725,4.59158,3.0443300000000004,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
stratified_grouped_specimen_yolo11n-seg_T7_highpass_s45_a0p10_clean_aug_on_hook_on,T7,Stratified grouped-specimen split | yolo11n-seg | T7 | high-pass boost sigma45 alpha0.10 | near-G4 cutoff shift,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T7_highpass_s45_a0p10_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T7_highpass_s45_a0p10_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T7_highpass_s45_a0p10_clean_aug_on_hook_on/weights/best.pt,False,42,True,True,True,clean_light_yolo_aug,False,fourier_highpass,highpass_boost_s45_a0.100_all_splits,highpass_boost,45,0.1,8.4.62,100,40,905,115,129,"{""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 45.0, ""alpha"": 0.1}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 45.0, ""alpha"": 0.1}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 45.0, ""alpha"": 0.1}}","{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.5, ""flipud"": 0.0, ""hsv_h"": 0.01, ""hsv_s"": 0.35, ""hsv_v"": 0.2, ""degrees"": 0.0, ""translate"": 0.05, ""scale"": 0.2, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",19.25,0.5695865423953448,0.4569983856981331,0.575017817389011,0.46212898841396405,0.16489636806729494,102,72,72,0.4549549549549549,0.25675675675675674,0.25675675675675674,41,0.024390243902439025,0.04878048780487805,0.3984287027624589,0.4887566814656424,0.18828268639190826,0.4409382512320419,0.133839563774148,0.5178590218441794,0.468097622932257,0.14247185108371174,119,99,99,0.375968992248062,119,90,90,0.44886363636363635,0.4772727272727273,0.19318181818181818,0.19318181818181818,41,0.21951219512195122,0.21951219512195122,9,0.21951219512195122,0.3763831721411811,0.39472594887460727,61,26,4.85332,0.47021,0.14701,0.41457,0.16001,2.06266,3.98943,1.9267699999999999,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
stratified_grouped_specimen_yolo11n-seg_T8_highpass_s45_a0p12_clean_aug_on_hook_on,T8,Stratified grouped-specimen split | yolo11n-seg | T8 | high-pass boost sigma45 alpha0.12 | near-G4 stronger boost,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T8_highpass_s45_a0p12_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T8_highpass_s45_a0p12_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T8_highpass_s45_a0p12_clean_aug_on_hook_on/weights/best.pt,False,42,True,True,True,clean_light_yolo_aug,False,fourier_highpass,highpass_boost_s45_a0.120_all_splits,highpass_boost,45,0.12,8.4.62,100,40,905,115,129,"{""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 45.0, ""alpha"": 0.12}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 45.0, ""alpha"": 0.12}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 45.0, ""alpha"": 0.12}}","{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.5, ""flipud"": 0.0, ""hsv_h"": 0.01, ""hsv_s"": 0.35, ""hsv_v"": 0.2, ""degrees"": 0.0, ""translate"": 0.05, ""scale"": 0.2, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",30.28,0.5118656635353807,0.464760257054991,0.5269041336066722,0.47568174365963883,0.184229992382435,102,98,98,0.3918918918918919,0.13513513513513514,0.13513513513513514,41,0.0975609756097561,0.0975609756097561,0.4260607812337983,0.5125791360478154,0.2064456332797572,0.4313046994483195,0.14710506065311027,0.5527334292488415,0.46116943315075776,0.15825446421532888,119,120,120,0.31007751937984496,119,107,107,0.3068181818181818,0.5909090909090909,0.07954545454545454,0.07954545454545454,41,0.3170731707317073,0.3170731707317073,13,0.3170731707317073,0.4933061691430899,0.40218938880485977,100,69,4.87376,0.50414,0.17172,0.4413,0.17136,1.57801,5.00161,3.4236000000000004,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
stratified_grouped_specimen_yolo11n-seg_T2_highpass_s35_a0p10_clean_aug_on_hook_on,T2,Stratified grouped-specimen split | yolo11n-seg | T2 | high-pass boost sigma35 alpha0.10 | sharper G4 alpha,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T2_highpass_s35_a0p10_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T2_highpass_s35_a0p10_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T2_highpass_s35_a0p10_clean_aug_on_hook_on/weights/best.pt,False,42,True,True,True,clean_light_yolo_aug,False,fourier_highpass,highpass_boost_s35_a0.100_all_splits,highpass_boost,35,0.1,8.4.62,100,40,905,115,129,"{""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 35.0, ""alpha"": 0.1}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 35.0, ""alpha"": 0.1}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 35.0, ""alpha"": 0.1}}","{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.5, ""flipud"": 0.0, ""hsv_h"": 0.01, ""hsv_s"": 0.35, ""hsv_v"": 0.2, ""degrees"": 0.0, ""translate"": 0.05, ""scale"": 0.2, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",29.8,0.5627316274645691,0.489019112437042,0.5861909151524329,0.5068601154908373,0.2024538611476145,102,107,107,0.32207207207207206,0.05405405405405406,0.05405405405405406,41,0.14634146341463414,0.17073170731707318,0.46801425743766223,0.4576836325404024,0.17287040612884588,0.38612834719669165,0.11982666349202678,0.5150800490205611,0.4360849488961147,0.1349658625666743,119,157,157,0.4728682170542636,119,139,139,0.48863636363636365,0.5113636363636364,0.06818181818181818,0.06818181818181818,41,0.34146341463414637,0.34146341463414637,18,0.43902439024390244,0.4813473125298818,0.36727951652360913,85,46,4.85268,0.54252,0.17986,0.41381,0.15323,1.66406,5.44162,3.7775600000000003,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
stratified_grouped_specimen_yolo11n-seg_T5_highpass_s40_a0p10_clean_aug_on_hook_on,T5,Stratified grouped-specimen split | yolo11n-seg | T5 | high-pass boost sigma40 alpha0.10 | strongest prior guess,yolo11n-seg.pt,yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T5_highpass_s40_a0p10_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T5_highpass_s40_a0p10_clean_aug_on_hook_on,/kaggle/working/runs/segment/yolo11n-seg_shrimp_seg_stratified_grouped_specimen_seed42_stratified_grouped_specimen_yolo11n-seg_T5_highpass_s40_a0p10_clean_aug_on_hook_on/weights/best.pt,False,42,True,True,True,clean_light_yolo_aug,False,fourier_highpass,highpass_boost_s40_a0.100_all_splits,highpass_boost,40,0.1,8.4.62,100,40,905,115,129,"{""train"": {""images"": 905, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 905, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 40.0, ""alpha"": 0.1}, ""valid"": {""images"": 115, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 115, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 40.0, ""alpha"": 0.1}, ""test"": {""images"": 129, ""failed"": 0, ""device"": ""cuda"", ""batch_size"": 4, ""gpu_images"": 129, ""cpu_images"": 0, ""oom_splits"": 0, ""transform"": ""highpass_boost"", ""sigma"": 40.0, ""alpha"": 0.1}}","{""auto_augment"": null, ""erasing"": 0.0, ""mosaic"": 0.0, ""mixup"": 0.0, ""cutmix"": 0.0, ""copy_paste"": 0.0, ""fliplr"": 0.5, ""flipud"": 0.0, ""hsv_h"": 0.01, ""hsv_s"": 0.35, ""hsv_v"": 0.2, ""degrees"": 0.0, ""translate"": 0.05, ""scale"": 0.2, ""shear"": 0.0, ""perspective"": 0.0, ""multi_scale"": false, ""bgr"": 0.0, ""close_mosaic"": 0}",26.87,0.5458637757996097,0.4681337009739829,0.560090553503277,0.47778651399609345,0.18723391255981794,102,124,124,0.41441441441441446,0.04054054054054054,0.04054054054054054,41,0.21951219512195122,0.21951219512195122,0.4290334926820965,0.4902563626533302,0.19447504409998398,0.4011683493896898,0.13254888267621862,0.5398371147727361,0.4351221851816187,0.14328018970308304,119,165,165,0.5568475452196382,119,141,141,0.5435606060606061,0.5113636363636364,0.10227272727272728,0.10227272727272728,41,0.5121951219512195,0.5121951219512195,24,0.5853658536585366,0.5181938335299492,0.3413837335925574,88,34,4.86252,0.47382,0.16331,0.42962,0.1644,1.65938,4.9015,3.2421200000000003,stratified_grouped_specimen,42,905,115,129,331,40,45,0,0,0,584,321,326,431,173,810,74,41,42,53,21,102,88,41,50,64,26,119,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_manifest.csv,/kaggle/working/shrimp_only_fourier_mode_G_highpass_local_sweep_seed42/reports/split_manifests/stratified_grouped_specimen_seed42_summary.csv,1ffd4a250deb11598f09a0a25d1cd1522811b6e010b0228c3c60176029ff9fcb,2.877,Disease-stratified split where all images from one shrimp stay together.
