experiment,name,strategy,training_overrides,run_name,run_path,best_pt,eval_pt,eval_predict_conf,train_time_min,full_test_box_map50,full_test_mask_map50,full_test_mask_map50_95,labeled_test_box_map50,labeled_test_mask_map50,labeled_test_mask_map50_95,test_gt_instances,test_pred_masks,test_mask_count_mae,labeled_test_gt_instances,labeled_test_pred_masks,labeled_test_mask_count_mae,labeled_test_disease_box_miss_rate,labeled_test_disease_mask_miss_rate,healthy_test_images,healthy_test_mask_fp_rate,healthy_test_box_fp_rate,healthy_test_fp_masks_total,healthy_test_fp_masks_per_image,healthy_aware_labeled_test_mask_map50,epochs_ran,best_epoch_by_mask_map50,best_val_mask_map50,best_val_mask_map50_95,last_train_seg_loss,last_val_seg_loss,seg_loss_gap_val_minus_train
warmup_cosine,YOLO11n-seg + SimAM+CA + long warmup + cosine LR,D4_WarmupCosine,"{""cos_lr"": true, ""epochs"": 150, ""lr0"": 0.01, ""lrf"": 0.0001, ""patience"": 20, ""warmup_bias_lr"": 0.1, ""warmup_epochs"": 10.0, ""warmup_momentum"": 0.8}",yolov11n_simam_warmup_cosine,/kaggle/working/runs/segment/yolov11n_simam_warmup_cosine,/kaggle/working/runs/segment/yolov11n_simam_warmup_cosine/weights/best.pt,/kaggle/working/runs/segment/yolov11n_simam_warmup_cosine/weights/best.pt,0.25,38.68,0.4487136152367485,0.4143917130223317,0.11978649393498805,0.5134231106020614,0.46686562378836094,0.13536956839023276,119,87,0.43281653746770027,119,74,0.48674242424242425,0.3181818181818182,0.3181818181818182,41,0.3170731707317073,0.3170731707317073,13,0.3170731707317073,0.3630939127757963,54,34,0.42159,0.14755,2.40889,4.30325,1.8943600000000003
