ap_BG,ap_WSSV,dataset,diagnosis_accuracy_disease_only,diagnosis_kappa_disease_only,diagnosis_macro_f1_disease_only,disease_miss_rate_no_det,epochs,error,eval_weights,fps_total,image_level_pred_csv,imgsz,map50,map50_95,mobile_edge_score,model,model_size_mb,params_m,precision_mp,recall_BG_diag,recall_WSSV_BG_diag,recall_WSSV_diag,recall_mr,run_name,speed_inference_ms,speed_postprocess_ms,speed_preprocess_ms,speed_total_ms,status,timestamp,train_action,weights
0.040406504272207225,0.028676903669623215,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/datasets/shrimp_od_yolo_disease_only_2cls,0.4666666666666667,0.2753623188405797,0.48757335854110045,0.26666666666666666,30,,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/runs_train_30ep/yolov5nu_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly/weights/best.pt,141.16118584836445,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/tables/yolov5nu_test_image_level_predictions.csv,1024,0.11523247430887971,0.034541703970915216,0.33770840796821755,yolov5nu,5.104066848754883,2.508854,0.19182004915286394,0.65,0.13636363636363635,0.5757575757575758,0.2344902159754671,yolov5nu_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly,2.0447385734102377,0.7569123199209571,4.282449413634216,7.084100306965411,ok,2026-06-15T17:54:55,train_new,yolov5nu.pt
0.04345726353326241,0.03241723419062263,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/datasets/shrimp_od_yolo_disease_only_2cls,0.4533333333333333,0.259927797833935,0.48044610756475165,0.25333333333333335,30,,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/runs_train_30ep/yolov5su_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly/weights/best.pt,111.29701373541987,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/tables/yolov5su_test_image_level_predictions.csv,1024,0.11664918845815078,0.037937248861942524,0.284461658076071,yolov5su,17.738710403442383,9.122966,0.20759384807064257,0.6,0.18181818181818182,0.5454545454545454,0.23790807560137456,yolov5su_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly,3.0371773863832154,0.6664178136270493,5.281371839422111,8.984967039432377,ok,2026-06-15T17:56:59,train_new,yolov5su.pt
0.037928183464557154,0.028505665920790523,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/datasets/shrimp_od_yolo_disease_only_2cls,0.36,0.2182410423452769,0.449874686716792,0.4666666666666667,30,,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/runs_train_30ep/yolov5n6u_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly/weights/best.pt,121.52059695209499,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/tables/yolov5n6u_test_image_level_predictions.csv,1024,0.11216186876397877,0.03321692469267383,0.25989293288855436,yolov5n6u,8.271753311157227,4.134136,0.21537001755491042,0.4,0.22727272727272727,0.42424242424242425,0.21232817869415807,yolov5n6u_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly,2.1893492802822343,0.9605665733882537,5.079141812942301,8.229057666612789,ok,2026-06-15T17:59:56,train_new,yolov5n6u.pt
0.05008989953271362,0.030845849390262043,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/datasets/shrimp_od_yolo_disease_only_2cls,0.5733333333333334,0.42583732057416274,0.6452380952380953,0.25333333333333335,30,,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/runs_train_30ep/yolov8n_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly/weights/best.pt,124.17485785077545,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/tables/yolov8n_test_image_level_predictions.csv,1024,0.1353869331802059,0.04046787446148783,0.3711910058377399,yolov8n,6.037881851196289,3.011238,0.22868202656221268,0.65,0.45454545454545453,0.6060606060606061,0.242555321325284,yolov8n_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly,1.9731126931340743,0.7331101736053824,5.346937147357191,8.053160014096648,ok,2026-06-15T18:02:02,train_new,yolov8n.pt
0.04202498841213873,0.035294903523167144,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/datasets/shrimp_od_yolo_disease_only_2cls,0.44,0.25479063165365506,0.48792426930498184,0.25333333333333335,30,,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/runs_train_30ep/yolov8s_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly/weights/best.pt,108.91351978680663,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/tables/yolov8s_test_image_level_predictions.csv,1024,0.12176432308585623,0.03865994596765294,0.2769809765259906,yolov8s,21.55356788635254,11.136374,0.20054505088823998,0.6,0.2727272727272727,0.45454545454545453,0.24685731517157572,yolov8s_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly,4.410674839746207,0.6910165065589051,4.079905226438617,9.181596572743729,ok,2026-06-15T18:04:00,train_new,yolov8s.pt
0.04435694265928333,0.028547359387032973,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/datasets/shrimp_od_yolo_disease_only_2cls,0.25333333333333335,0.12445278298936835,0.3160283687943262,0.5733333333333334,30,,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/runs_train_30ep/yolov9t_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly/weights/best.pt,126.93241375753608,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/tables/yolov9t_test_image_level_predictions.csv,1024,0.12074446999884755,0.03645215102315815,0.21264301601135532,yolov9t,4.506051063537598,2.005798,0.20253200707889107,0.35,0.045454545454545456,0.3333333333333333,0.23979810996563572,yolov9t_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly,2.6642381605536984,0.4717212135437876,4.742248960537836,7.878208334635322,ok,2026-06-15T18:07:01,train_new,yolov9t.pt
0.03742521892493519,0.028788423719392157,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/datasets/shrimp_od_yolo_disease_only_2cls,0.30666666666666664,0.15857605177993525,0.3808744447042319,0.4666666666666667,30,,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/runs_train_30ep/yolov9s_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly/weights/best.pt,110.696633558038,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/tables/yolov9s_test_image_level_predictions.csv,1024,0.1102895633584643,0.03310682132216368,0.21565459988151453,yolov9s,14.606881141662598,7.288182,0.185795930926637,0.6,0.13636363636363635,0.24242424242424243,0.21655685322380613,yolov9s_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly,4.258117786375806,0.4337402937623362,4.341840306684996,9.033698386823138,ok,2026-06-15T18:10:13,train_new,yolov9s.pt
0.047668220417536544,0.026215183182712248,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/datasets/shrimp_od_yolo_disease_only_2cls,0.02666666666666667,0.01155443220797978,0.0507936507936508,0.96,30,,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/runs_train_30ep/yolov10n_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly/weights/best.pt,140.1782693872788,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/tables/yolov10n_test_image_level_predictions.csv,1024,0.10574649014445303,0.03694170180012439,0.06706390639889065,yolov10n,5.564569473266602,2.70782,0.19380444978284414,0.05,0.0,0.030303030303030304,0.21342353951890033,yolov10n_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly,2.0768739065776267,0.32119406620040536,4.735705360071734,7.133773332849765,ok,2026-06-15T18:14:54,train_new,yolov10n.pt
0.04495300255645428,0.028661984821071924,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/datasets/shrimp_od_yolo_disease_only_2cls,0.09333333333333334,0.04243334585054451,0.14814814814814814,0.8266666666666667,30,,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/runs_train_30ep/yolov10s_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly/weights/best.pt,116.79184081988166,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/tables/yolov10s_test_image_level_predictions.csv,1024,0.11771608556160174,0.0368074936887631,0.07894735672461323,yolov10s,15.839296340942383,8.0679,0.21820289346541968,0.25,0.0,0.06060606060606061,0.1957689003436426,yolov10s_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly,3.601841439958662,0.10696607952316603,4.853434440058966,8.562241959540794,ok,2026-06-15T18:17:57,train_new,yolov10s.pt
0.03962988432974173,0.03188080586633136,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/datasets/shrimp_od_yolo_disease_only_2cls,0.30666666666666664,0.17390383393348866,0.3659514300970947,0.52,30,,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/runs_train_30ep/yolo11n_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly/weights/best.pt,113.71755020852649,/home/drnguyenvinh/notebooks/shrimp_od_yolo_ultralytics_under12M_17models_rtx4090_v3_FIXED_OD_ONLY/tables/yolo11n_test_image_level_predictions.csv,1024,0.11355530096148017,0.03575534509803654,0.22321107354518008,yolo11n,5.297021865844727,2.59023,0.19880004056558037,0.6,0.045454545454545456,0.30303030303030304,0.23722079037800686,yolo11n_shrimpOD_2cls_img1024_ep30_seed42_diseaseOnly,2.0695396400212003,0.8438491336225221,5.880328626759971,8.793717400403693,ok,2026-06-15T18:22:14,train_new,yolo11n.pt
