epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,21.691,2.51604,4.8224,5.78348,2.03684,0,0.0017,0.55344,0.09544,0.03108,0.00134,0.44365,0.0729,0.01548,1.74243,3.41991,67.6029,1.40326,0,0.000546086,0.000546086,0.000546086
2,39.8143,2.44213,4.2013,4.61485,1.85821,0,0.2887,0.1487,0.17678,0.05891,0.18654,0.16592,0.10725,0.02766,1.81019,3.58058,66.2377,1.44022,0,0.00109085,0.00109085,0.00109085
3,57.4793,2.48092,4.18005,3.81257,1.84685,0,0.16275,0.35465,0.11438,0.03552,0.08271,0.1695,0.03894,0.00592,1.92565,3.72214,107.597,1.55405,0,0.0016246,0.0016246,0.0016246
4,75.3315,2.3776,4.04318,3.04535,1.84989,0,0.27338,0.21646,0.16161,0.04866,0.21078,0.16033,0.10104,0.02226,1.9333,3.40969,188.966,1.58346,0,0.00161749,0.00161749,0.00161749
5,93.1376,2.36422,3.94042,2.66591,1.84151,0,0.31389,0.41637,0.28537,0.09616,0.42147,0.29293,0.25635,0.0631,1.76764,3.08983,25.9335,1.44751,0,0.00160099,0.00160099,0.00160099
6,110.847,2.3314,3.81438,2.39923,1.81764,0,0.4914,0.24412,0.27465,0.10195,0.24115,0.3741,0.20547,0.05266,1.65961,3.10202,26.0522,1.34221,0,0.00158448,0.00158448,0.00158448
7,128.575,2.2424,3.76054,2.26737,1.82386,0,0.34235,0.32223,0.24432,0.08388,0.42907,0.25705,0.21278,0.04771,1.78634,3.20985,8.42004,1.37192,0,0.00156798,0.00156798,0.00156798
8,146.304,2.18306,3.66865,2.07435,1.74418,0,0.57919,0.32021,0.34407,0.11341,0.41274,0.26409,0.2492,0.07784,1.70117,2.98741,9.38106,1.34983,0,0.00155148,0.00155148,0.00155148
9,164.05,2.15914,3.61225,2.03688,1.74877,0,0.45075,0.42844,0.41621,0.13199,0.49745,0.29894,0.32273,0.08412,1.8014,2.97164,8.19995,1.44234,0,0.00153497,0.00153497,0.00153497
10,182.245,2.14109,3.51979,1.94505,1.72418,0,0.4972,0.44794,0.42314,0.15857,0.45992,0.4158,0.33944,0.09809,1.60771,2.78447,12.7059,1.29351,0,0.00151847,0.00151847,0.00151847
11,199.861,2.09829,3.4489,1.81494,1.71226,0,0.49953,0.39758,0.43827,0.15004,0.4479,0.32223,0.32282,0.11585,1.66663,2.72393,7.6312,1.37049,0,0.00150197,0.00150197,0.00150197
12,218.082,2.0356,3.36832,1.80283,1.66154,0,0.49104,0.35103,0.38221,0.143,0.59754,0.26712,0.30236,0.09845,1.58736,2.74403,4.3455,1.34724,0,0.00148546,0.00148546,0.00148546
13,235.94,2.02427,3.32675,1.73652,1.64786,0,0.48106,0.51497,0.46027,0.18106,0.40053,0.4432,0.38843,0.13697,1.58898,2.68989,5.50639,1.28706,0,0.00146896,0.00146896,0.00146896
14,254.091,1.99236,3.3349,1.68257,1.6246,0,0.58842,0.45703,0.49962,0.19739,0.49639,0.40134,0.36606,0.13258,1.58082,2.61577,12.0378,1.25951,0,0.00145246,0.00145246,0.00145246
15,272.229,1.97737,3.26918,1.68325,1.63307,0,0.40289,0.49129,0.4285,0.17852,0.60094,0.36241,0.37516,0.13558,1.58347,2.56394,8.05305,1.32969,0,0.00143595,0.00143595,0.00143595
