epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.964,3.38708,7.28909,1.99057,0.01715,0.06292,0.0043,0.0009,3.20962,5.33624,1.90808,0.000547247,0.000547247,0.000547247
2,11.6782,3.22645,3.41962,1.8721,0.01248,0.26337,0.00725,0.00171,3.2316,5.44447,2.05094,0.001092,0.001092,0.001092
3,17.2677,3.13676,3.15228,1.7949,0.04784,0.10622,0.01906,0.00435,3.13321,5.04105,1.8701,0.00162574,0.00162574,0.00162574
4,22.7236,3.24439,3.16254,1.78102,0.02475,0.04038,0.00647,0.00157,3.43752,4.30724,1.84045,0.00161749,0.00161749,0.00161749
5,28.244,3.10972,3.01603,1.71105,0.04449,0.12215,0.016,0.00391,3.0451,6.89792,1.75739,0.00160099,0.00160099,0.00160099
6,33.8033,3.08107,3.00063,1.72048,0.05908,0.09425,0.02062,0.005,2.96226,3.89478,1.74551,0.00158448,0.00158448,0.00158448
7,39.3125,3.01522,2.94288,1.73441,0.08487,0.12617,0.0307,0.00837,2.89904,3.21048,1.70978,0.00156798,0.00156798,0.00156798
8,44.8482,2.96216,2.96349,1.71613,0.06098,0.11074,0.02624,0.00723,2.8796,3.44674,1.74251,0.00155148,0.00155148,0.00155148
9,50.3589,2.94955,2.86459,1.66387,0.08091,0.11852,0.03444,0.00885,2.81795,3.15804,1.76272,0.00153497,0.00153497,0.00153497
10,55.9485,2.89274,2.86615,1.64383,0.07799,0.1284,0.03156,0.0091,2.80422,3.11153,1.76114,0.00151847,0.00151847,0.00151847
11,61.4966,2.93783,2.81268,1.63753,0.08525,0.07917,0.02742,0.00791,2.86491,3.00843,1.65498,0.00150197,0.00150197,0.00150197
12,67.0306,2.89814,2.78458,1.61381,0.09513,0.14185,0.04042,0.01112,2.77224,2.86108,1.77876,0.00148546,0.00148546,0.00148546
13,72.6116,2.89907,2.72829,1.64055,0.0993,0.11898,0.0392,0.01,2.84897,2.81125,1.68316,0.00146896,0.00146896,0.00146896
