epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
46,2220.17,1.90384,2.9665,1.5353,2.06117,0,0.66119,0.49949,0.5489,0.23657,0.66942,0.49938,0.50233,0.18896,2.08361,3.28848,1.65046,2.1815,0,0.000924352,0.000924352,0.000924352
47,2266.73,1.90113,3.03537,1.53964,2.02881,0,0.56648,0.47714,0.45508,0.19104,0.51729,0.4432,0.41521,0.15227,2.10628,3.3152,1.81658,2.21252,0,0.000907848,0.000907848,0.000907848
48,2313.52,1.89522,3.02443,1.532,2.04103,0,0.55166,0.56641,0.50166,0.21526,0.53789,0.53667,0.47963,0.18811,2.05862,3.17415,1.66028,2.16336,0,0.000891345,0.000891345,0.000891345
49,2360.23,1.88311,2.96457,1.50981,2.00566,0,0.54971,0.51478,0.49355,0.2123,0.6137,0.45151,0.45803,0.16937,2.14607,3.32452,1.71863,2.17704,0,0.000874842,0.000874842,0.000874842
50,2406.96,1.8712,2.94984,1.47116,1.99535,0,0.5741,0.55756,0.54936,0.24448,0.53435,0.52004,0.51524,0.20971,2.06508,3.14608,1.69073,2.16138,0,0.000858338,0.000858338,0.000858338
51,2453.62,1.87738,2.86972,1.50629,2.01892,0,0.5747,0.53002,0.58655,0.25036,0.63259,0.50715,0.5445,0.20773,2.08446,3.233,1.57058,2.20088,0,0.000841835,0.000841835,0.000841835
52,2500.35,1.88548,2.92982,1.47881,2.02006,0,0.64223,0.52552,0.54763,0.24533,0.6,0.51235,0.50515,0.19349,2.06979,3.29968,1.66664,2.14906,0,0.000825332,0.000825332,0.000825332
53,2546.99,1.89313,2.9467,1.46973,2.03381,0,0.66332,0.53045,0.57722,0.23709,0.64294,0.53348,0.55157,0.21278,2.09358,3.28255,1.62143,2.18698,0,0.000808828,0.000808828,0.000808828
54,2593.83,1.85472,2.86117,1.42617,1.98117,0,0.61269,0.51709,0.54774,0.22045,0.61539,0.50027,0.49691,0.19304,2.07492,3.27294,1.61001,2.20086,0,0.000792325,0.000792325,0.000792325
55,2640.93,1.82447,2.85644,1.41867,1.97446,0,0.60023,0.54295,0.55749,0.23379,0.59484,0.5359,0.53704,0.20162,2.11482,3.1716,1.52329,2.16983,0,0.000775822,0.000775822,0.000775822
