epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,186.982,2.62397,2.67016,0.00384,0.13963,0.15709,0.07662,0.02253,2.50814,2.97029,0.00463,0.000990365,0.000990365,0.000990365
43,191.36,2.60429,2.678,0.00399,0.14434,0.17115,0.07894,0.02334,2.52593,2.8795,0.00463,0.000973861,0.000973861,0.000973861
44,195.719,2.57504,2.65992,0.00411,0.14203,0.17853,0.07545,0.02183,2.53392,2.95945,0.0047,0.000957358,0.000957358,0.000957358
45,200.104,2.617,2.61025,0.00391,0.14928,0.16184,0.08351,0.02607,2.51271,2.91353,0.00462,0.000940855,0.000940855,0.000940855
46,204.475,2.57079,2.62059,0.00384,0.14197,0.15436,0.07564,0.02189,2.50357,2.95537,0.00463,0.000924352,0.000924352,0.000924352
47,208.845,2.58937,2.56731,0.00396,0.15552,0.16087,0.07884,0.02238,2.50371,2.94424,0.00459,0.000907848,0.000907848,0.000907848
48,213.157,2.53642,2.56363,0.00379,0.14639,0.16678,0.0817,0.02482,2.51872,2.91723,0.00476,0.000891345,0.000891345,0.000891345
49,217.663,2.5678,2.60238,0.00391,0.16011,0.15882,0.08794,0.0264,2.54937,2.94815,0.00473,0.000874842,0.000874842,0.000874842
50,222.024,2.58951,2.5802,0.00385,0.14573,0.14898,0.08473,0.02462,2.55086,2.9516,0.00468,0.000858338,0.000858338,0.000858338
51,226.394,2.58285,2.56656,0.00388,0.15421,0.14111,0.07563,0.02373,2.56255,3.01399,0.00476,0.000841835,0.000841835,0.000841835
52,230.774,2.54006,2.56502,0.00406,0.14815,0.162,0.07827,0.0226,2.55069,2.92866,0.00473,0.000825332,0.000825332,0.000825332
53,235.117,2.56814,2.48697,0.00376,0.1774,0.15584,0.09731,0.02984,2.53585,2.90322,0.00468,0.000808828,0.000808828,0.000808828
54,239.508,2.57551,2.4893,0.00376,0.17475,0.17581,0.08538,0.02517,2.50114,2.9402,0.00454,0.000792325,0.000792325,0.000792325
55,243.896,2.5569,2.57575,0.00389,0.165,0.16829,0.08489,0.0231,2.54696,3.00839,0.00473,0.000775822,0.000775822,0.000775822
56,248.311,2.5057,2.50097,0.00397,0.17969,0.1478,0.10354,0.03074,2.53523,2.91927,0.00469,0.000759318,0.000759318,0.000759318
57,252.685,2.5704,2.47254,0.00394,0.18047,0.17805,0.10187,0.0289,2.54466,2.85014,0.00469,0.000742815,0.000742815,0.000742815
58,257.119,2.5459,2.43006,0.00377,0.17076,0.17834,0.09551,0.03017,2.5416,2.90771,0.0047,0.000726312,0.000726312,0.000726312
59,261.492,2.50685,2.48225,0.00383,0.1613,0.15842,0.09019,0.02877,2.52659,2.94463,0.00476,0.000709809,0.000709809,0.000709809
60,266.001,2.46351,2.47325,0.0039,0.16732,0.17905,0.09115,0.02763,2.54994,2.98994,0.00473,0.000693305,0.000693305,0.000693305
61,270.487,2.54999,2.41739,0.00373,0.15568,0.15116,0.07954,0.02591,2.573,3.06049,0.00487,0.000676802,0.000676802,0.000676802
62,274.903,2.44444,2.41207,0.00374,0.17381,0.16086,0.0998,0.02972,2.52156,2.93227,0.00469,0.000660299,0.000660299,0.000660299
63,279.27,2.52421,2.43393,0.00384,0.1595,0.17372,0.08989,0.02691,2.56268,2.97133,0.0048,0.000643795,0.000643795,0.000643795
64,283.602,2.54726,2.41678,0.0038,0.16622,0.15308,0.0929,0.0282,2.56014,2.919,0.0048,0.000627292,0.000627292,0.000627292
65,288.013,2.4562,2.4135,0.00389,0.18967,0.17259,0.09361,0.02855,2.55495,2.90327,0.00481,0.000610789,0.000610789,0.000610789
66,292.372,2.52668,2.36632,0.00374,0.17503,0.1702,0.09939,0.03219,2.5398,2.83524,0.00469,0.000594286,0.000594286,0.000594286
67,296.83,2.51721,2.35875,0.0036,0.1658,0.19027,0.0975,0.02971,2.55708,2.93373,0.00475,0.000577782,0.000577782,0.000577782
68,301.175,2.52304,2.34442,0.00362,0.16784,0.17556,0.09442,0.02894,2.56487,2.88152,0.00481,0.000561279,0.000561279,0.000561279
69,305.532,2.49629,2.34223,0.0037,0.17545,0.17463,0.09584,0.02948,2.56234,2.92536,0.00481,0.000544776,0.000544776,0.000544776
70,309.945,2.48335,2.31312,0.0037,0.18102,0.16422,0.09776,0.02967,2.56044,3.01017,0.00475,0.000528272,0.000528272,0.000528272
71,314.319,2.45578,2.34086,0.00384,0.16554,0.18503,0.09106,0.02758,2.59784,2.99136,0.00491,0.000511769,0.000511769,0.000511769
72,318.619,2.51678,2.30945,0.00359,0.17006,0.18748,0.09751,0.02979,2.55415,2.8753,0.00473,0.000495266,0.000495266,0.000495266
73,323,2.48902,2.31751,0.00367,0.18051,0.1832,0.1083,0.03166,2.58741,2.89908,0.00477,0.000478762,0.000478762,0.000478762
74,327.617,2.47164,2.31703,0.00367,0.1671,0.1806,0.09913,0.02839,2.54486,2.86779,0.00467,0.000462259,0.000462259,0.000462259
75,331.964,2.44783,2.30547,0.00371,0.1639,0.17592,0.09363,0.02791,2.57497,3.01475,0.00483,0.000445756,0.000445756,0.000445756
76,336.325,2.49379,2.31924,0.00369,0.1557,0.16591,0.09656,0.02835,2.58206,2.94532,0.00478,0.000429253,0.000429253,0.000429253
77,340.678,2.48068,2.25183,0.00359,0.1766,0.16958,0.09484,0.03042,2.55106,2.84118,0.00472,0.000412749,0.000412749,0.000412749
78,345.027,2.48269,2.26777,0.00352,0.18842,0.18506,0.10897,0.02906,2.57535,2.9035,0.00479,0.000396246,0.000396246,0.000396246
79,349.511,2.445,2.23248,0.00359,0.19247,0.18375,0.1058,0.03057,2.59803,2.9007,0.00487,0.000379743,0.000379743,0.000379743
80,354.008,2.47533,2.26858,0.00372,0.19393,0.18208,0.10218,0.02952,2.58195,2.94933,0.0048,0.000363239,0.000363239,0.000363239
81,358.384,2.47284,2.24204,0.00365,0.20274,0.20162,0.10947,0.03211,2.59604,2.86158,0.00481,0.000346736,0.000346736,0.000346736
82,362.912,2.49868,2.2589,0.00361,0.19946,0.17465,0.10279,0.02927,2.58797,2.98903,0.00482,0.000330233,0.000330233,0.000330233
83,367.358,2.51055,2.20392,0.00344,0.17115,0.19022,0.09591,0.0262,2.58543,3.00293,0.00483,0.000313729,0.000313729,0.000313729
84,371.761,2.4038,2.21684,0.0035,0.17544,0.20608,0.10067,0.02885,2.579,2.885,0.00488,0.000297226,0.000297226,0.000297226
85,376.127,2.48975,2.19527,0.00358,0.19532,0.19905,0.10602,0.02938,2.55721,2.86751,0.00474,0.000280723,0.000280723,0.000280723
86,380.675,2.43023,2.18263,0.00348,0.18838,0.18839,0.107,0.03007,2.56134,2.95837,0.0048,0.00026422,0.00026422,0.00026422
87,385.238,2.44204,2.17417,0.00365,0.18546,0.18565,0.10893,0.03142,2.54842,2.9062,0.00471,0.000247716,0.000247716,0.000247716
88,389.614,2.49296,2.19423,0.00348,0.19538,0.18155,0.10789,0.03078,2.5466,2.8928,0.00472,0.000231213,0.000231213,0.000231213
89,393.961,2.48907,2.20068,0.00358,0.19196,0.18227,0.10434,0.03062,2.56629,2.91786,0.00471,0.00021471,0.00021471,0.00021471
90,398.349,2.43406,2.18307,0.00355,0.19783,0.18582,0.10414,0.0318,2.55775,2.90472,0.00471,0.000198206,0.000198206,0.000198206
91,403.873,2.32875,2.16925,0.00395,0.20589,0.19436,0.10451,0.03238,2.59634,2.86162,0.00481,0.000181703,0.000181703,0.000181703
92,408.233,2.30174,2.14441,0.00387,0.1903,0.21091,0.10806,0.03286,2.58682,2.86611,0.00482,0.0001652,0.0001652,0.0001652
93,412.603,2.32119,2.14008,0.00392,0.18902,0.20608,0.10517,0.03149,2.60766,2.85938,0.00484,0.000148696,0.000148696,0.000148696
94,416.937,2.33026,2.11328,0.00387,0.18289,0.19846,0.10783,0.03182,2.56969,2.88341,0.00478,0.000132193,0.000132193,0.000132193
95,421.323,2.31506,2.1165,0.00387,0.18857,0.20348,0.10825,0.03168,2.57351,2.89331,0.00479,0.00011569,0.00011569,0.00011569
96,425.676,2.32505,2.14777,0.00386,0.18561,0.20868,0.10421,0.03134,2.58191,2.8841,0.00478,9.91865e-05,9.91865e-05,9.91865e-05
97,429.961,2.31388,2.09763,0.00389,0.18374,0.19937,0.10216,0.03102,2.58972,2.88513,0.00479,8.26832e-05,8.26832e-05,8.26832e-05
98,434.273,2.30318,2.0864,0.0039,0.18337,0.20196,0.10393,0.03011,2.577,2.89381,0.00475,6.61799e-05,6.61799e-05,6.61799e-05
99,438.687,2.34023,2.081,0.004,0.17862,0.19455,0.10442,0.03081,2.56753,2.89752,0.0047,4.96766e-05,4.96766e-05,4.96766e-05
100,443.244,2.32031,2.08394,0.00375,0.18235,0.19622,0.10587,0.03098,2.58114,2.89088,0.00476,3.31733e-05,3.31733e-05,3.31733e-05
