epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,503.127,1.70508,2.73713,1.31544,1.50783,0,0.67737,0.53339,0.5806,0.26677,0.67123,0.51671,0.53053,0.21061,1.40695,2.31027,3.39643,1.21124,0,0.00122141,0.00122141,0.00122141
29,520.805,1.66688,2.68399,1.2515,1.49076,0,0.72717,0.53703,0.57475,0.27446,0.58873,0.54226,0.51933,0.20583,1.41651,2.3457,6.89912,1.21011,0,0.00120491,0.00120491,0.00120491
30,538.255,1.65122,2.676,1.25087,1.48494,0,0.72836,0.57417,0.57699,0.26775,0.67839,0.51595,0.52169,0.20171,1.35973,2.28703,6.03103,1.18704,0,0.0011884,0.0011884,0.0011884
31,555.474,1.61821,2.65564,1.24737,1.45806,0,0.6908,0.55257,0.53955,0.27072,0.66597,0.53947,0.53632,0.20484,1.40642,2.342,4.85556,1.20997,0,0.0011719,0.0011719,0.0011719
32,573.207,1.60904,2.61303,1.21306,1.43875,0,0.61723,0.63209,0.62887,0.29321,0.58578,0.57979,0.57224,0.2426,1.35835,2.23322,8.12163,1.2341,0,0.0011554,0.0011554,0.0011554
33,590.27,1.59623,2.64138,1.20048,1.44181,0,0.68392,0.47429,0.53003,0.27009,0.5626,0.50224,0.49693,0.22064,1.39038,2.28479,3.38108,1.22405,0,0.00113889,0.00113889,0.00113889
34,608.17,1.57328,2.59073,1.13319,1.4048,0,0.68664,0.5952,0.62585,0.29933,0.61254,0.51773,0.51737,0.22895,1.36168,2.16865,8.55156,1.19015,0,0.00112239,0.00112239,0.00112239
35,625.451,1.51812,2.59489,1.13497,1.39104,0,0.6337,0.59599,0.58313,0.27156,0.59538,0.56176,0.51203,0.21204,1.39806,2.4162,4.84502,1.22224,0,0.00110589,0.00110589,0.00110589
36,642.471,1.52846,2.53139,1.11316,1.39605,0,0.6909,0.59131,0.59781,0.27104,0.64002,0.55615,0.54625,0.22129,1.40601,2.14517,5.92354,1.21618,0,0.00108938,0.00108938,0.00108938
37,659.557,1.5508,2.48763,1.11351,1.39993,0,0.65127,0.65232,0.62446,0.31615,0.65127,0.65232,0.61557,0.27652,1.38559,2.15251,9.85439,1.20108,0,0.00107288,0.00107288,0.00107288
38,676.962,1.50695,2.45979,1.07734,1.37427,0,0.61504,0.65012,0.63165,0.31424,0.57404,0.62884,0.59444,0.247,1.40181,2.21749,4.31755,1.20243,0,0.00105638,0.00105638,0.00105638
39,694.172,1.49742,2.47403,1.08307,1.36115,0,0.70829,0.64668,0.6891,0.32939,0.70935,0.63929,0.62951,0.24832,1.36888,2.31334,3.87459,1.17367,0,0.00103987,0.00103987,0.00103987
40,711.42,1.45831,2.44122,1.02208,1.34878,0,0.74636,0.56851,0.63995,0.31577,0.69041,0.50075,0.56249,0.25182,1.35276,2.31777,2.06597,1.19779,0,0.00102337,0.00102337,0.00102337
41,728.712,1.46593,2.44377,1.06862,1.35701,0,0.72034,0.60316,0.62366,0.3183,0.70965,0.58099,0.61084,0.26647,1.35094,2.27695,5.55573,1.20873,0,0.00100687,0.00100687,0.00100687
42,746.237,1.48732,2.47281,1.05689,1.35353,0,0.72238,0.59528,0.63338,0.31595,0.66576,0.5526,0.56534,0.25649,1.35054,2.21927,3.15641,1.17333,0,0.000990365,0.000990365,0.000990365
43,763.298,1.39021,2.34459,0.99666,1.3118,0,0.67254,0.64687,0.63923,0.29982,0.6277,0.62234,0.59281,0.23467,1.4259,2.2282,10.1223,1.24527,0,0.000973861,0.000973861,0.000973861
44,780.618,1.4168,2.36135,0.99109,1.31049,0,0.7201,0.62234,0.69109,0.3463,0.66576,0.56915,0.58414,0.26976,1.29701,2.23103,7.65073,1.14426,0,0.000957358,0.000957358,0.000957358
45,798.115,1.38867,2.34571,0.94992,1.30038,0,0.64268,0.69917,0.67667,0.35893,0.57643,0.63623,0.60066,0.28889,1.34113,2.24487,2.30662,1.17606,0,0.000940855,0.000940855,0.000940855
46,816.093,1.38236,2.28939,0.95718,1.30858,0,0.78982,0.59657,0.65857,0.34374,0.7568,0.57004,0.6165,0.27622,1.32627,2.25036,2.65317,1.17197,0,0.000924352,0.000924352,0.000924352
47,833.947,1.37991,2.2911,0.93238,1.29879,0,0.59422,0.63275,0.6225,0.31564,0.58527,0.57113,0.52676,0.24599,1.30609,2.24352,3.72915,1.17083,0,0.000907848,0.000907848,0.000907848
48,851.507,1.31922,2.26001,0.92553,1.24768,0,0.76201,0.58392,0.67907,0.36498,0.69237,0.57732,0.6194,0.28204,1.30576,2.3359,2.13251,1.15498,0,0.000891345,0.000891345,0.000891345
49,869.091,1.34298,2.22924,0.90819,1.27276,0,0.76392,0.59546,0.62733,0.29705,0.63798,0.55155,0.5274,0.23123,1.36038,2.34218,12.7111,1.21135,0,0.000874842,0.000874842,0.000874842
50,888.001,1.35831,2.24786,0.93382,1.2618,0,0.52704,0.67376,0.58828,0.28724,0.5041,0.64923,0.53168,0.23191,1.35421,2.28791,5.52759,1.19412,0,0.000858338,0.000858338,0.000858338
51,906.912,1.31149,2.18772,0.87916,1.24286,0,0.63436,0.70242,0.66019,0.35356,0.73427,0.56727,0.60126,0.27444,1.29934,2.27288,3.79956,1.15755,0,0.000841835,0.000841835,0.000841835
52,925.152,1.31569,2.19791,0.86775,1.25016,0,0.66869,0.68203,0.69269,0.34496,0.68633,0.6104,0.59301,0.2708,1.35794,2.24799,3.95982,1.17588,0,0.000825332,0.000825332,0.000825332
53,942.597,1.28516,2.16386,0.87359,1.22925,0,0.67172,0.65743,0.69516,0.34512,0.67905,0.63507,0.62939,0.28561,1.32089,2.30542,3.34907,1.18023,0,0.000808828,0.000808828,0.000808828
54,960.427,1.27394,2.14778,0.85058,1.23234,0,0.74532,0.64697,0.69815,0.34906,0.74699,0.63959,0.64592,0.28627,1.33553,2.20709,2.84796,1.15615,0,0.000792325,0.000792325,0.000792325
55,978.437,1.26346,2.13386,0.83587,1.21031,0,0.65699,0.70242,0.68353,0.35387,0.78347,0.55526,0.64252,0.29963,1.40273,2.21459,3.28201,1.21261,0,0.000775822,0.000775822,0.000775822
56,996.712,1.22707,2.14433,0.81972,1.20595,0,0.68506,0.68853,0.67589,0.36548,0.66542,0.66726,0.63517,0.29508,1.33826,2.3216,5.04314,1.21154,0,0.000759318,0.000759318,0.000759318
57,1014.01,1.2285,2.09068,0.80948,1.19895,0,0.71303,0.6061,0.67599,0.34218,0.70239,0.59546,0.60818,0.27952,1.37013,2.29799,2.56693,1.20357,0,0.000742815,0.000742815,0.000742815
58,1032.25,1.19931,2.07498,0.80991,1.18236,0,0.72469,0.6117,0.6286,0.31916,0.7137,0.60106,0.59753,0.26326,1.37773,2.32585,2.36843,1.24417,0,0.000726312,0.000726312,0.000726312
59,1050.16,1.19416,2.06315,0.80472,1.1732,0,0.63827,0.61495,0.65319,0.33996,0.60678,0.58304,0.57351,0.26985,1.34374,2.37329,2.0945,1.21447,0,0.000709809,0.000709809,0.000709809
60,1067.13,1.23747,2.04414,0.79934,1.2001,0,0.73509,0.66076,0.68256,0.37746,0.77236,0.62479,0.62968,0.30911,1.31316,2.35772,5.46627,1.17651,0,0.000693305,0.000693305,0.000693305
61,1085.57,1.18269,2.0282,0.77952,1.16583,0,0.72398,0.65615,0.71756,0.36248,0.6231,0.60845,0.61945,0.286,1.33523,2.30445,3.98435,1.17827,0,0.000676802,0.000676802,0.000676802
62,1103.77,1.15705,2.01598,0.76189,1.15386,0,0.76724,0.61565,0.71889,0.37355,0.79137,0.5659,0.6348,0.30664,1.33661,2.28495,4.85927,1.17063,0,0.000660299,0.000660299,0.000660299
63,1121.99,1.14526,1.96633,0.74254,1.14343,0,0.75296,0.68808,0.71077,0.34958,0.67479,0.67139,0.64343,0.27621,1.32578,2.23216,3.21809,1.20253,0,0.000643795,0.000643795,0.000643795
64,1139.74,1.14509,1.9906,0.74406,1.1314,0,0.76321,0.55112,0.68679,0.35785,0.7055,0.50952,0.59039,0.29433,1.33504,2.36499,1.96395,1.22028,0,0.000627292,0.000627292,0.000627292
65,1157.15,1.13034,1.98409,0.73986,1.14347,0,0.72577,0.67465,0.74061,0.39015,0.68539,0.63948,0.65143,0.30741,1.29045,2.28432,3.86102,1.15624,0,0.000610789,0.000610789,0.000610789
66,1174.74,1.13391,1.95342,0.74929,1.12609,0,0.67083,0.7485,0.68041,0.36448,0.62961,0.70396,0.61399,0.28737,1.27307,2.29637,5.22542,1.19629,0,0.000594286,0.000594286,0.000594286
67,1192.79,1.07985,1.91323,0.70137,1.11281,0,0.69498,0.72695,0.70316,0.38636,0.68727,0.67487,0.65336,0.32357,1.2973,2.31303,4.05335,1.16862,0,0.000577782,0.000577782,0.000577782
68,1210.42,1.08776,1.88922,0.70208,1.10841,0,0.71847,0.78018,0.75294,0.38475,0.65816,0.74823,0.71967,0.32597,1.29914,2.30956,2.43416,1.16326,0,0.000561279,0.000561279,0.000561279
69,1228.41,1.05494,1.87845,0.68672,1.09053,0,0.68831,0.76212,0.72666,0.38595,0.59829,0.6977,0.64973,0.32949,1.2556,2.3544,3.1411,1.16942,0,0.000544776,0.000544776,0.000544776
70,1246.53,1.05985,1.86261,0.66858,1.09866,0,0.66444,0.75725,0.73708,0.38825,0.62079,0.70567,0.66619,0.323,1.28265,2.51471,2.07998,1.18307,0,0.000528272,0.000528272,0.000528272
71,1264.64,1.06274,1.88434,0.69875,1.08909,0,0.80628,0.6905,0.72092,0.41664,0.75228,0.63908,0.66216,0.3297,1.24541,2.33206,2.50956,1.1397,0,0.000511769,0.000511769,0.000511769
72,1282.72,1.03991,1.82279,0.6668,1.08593,0,0.69009,0.71939,0.69724,0.3805,0.68636,0.71306,0.65841,0.32468,1.23104,2.29949,1.85141,1.13342,0,0.000495266,0.000495266,0.000495266
73,1300.38,1.01694,1.78829,0.64593,1.07694,0,0.74428,0.76371,0.72279,0.4128,0.69475,0.71956,0.6652,0.34516,1.21346,2.32943,1.94257,1.11223,0,0.000478762,0.000478762,0.000478762
74,1318.49,1.02116,1.79055,0.64237,1.0632,0,0.75088,0.69948,0.7085,0.40793,0.70961,0.65662,0.65438,0.33202,1.24579,2.38879,1.81495,1.15959,0,0.000462259,0.000462259,0.000462259
75,1336.76,1.02047,1.77571,0.648,1.08106,0,0.78737,0.67465,0.70676,0.39704,0.7605,0.60804,0.64129,0.32152,1.24064,2.34713,2.28657,1.17988,0,0.000445756,0.000445756,0.000445756
76,1354.72,0.98403,1.72767,0.63851,1.05861,0,0.69859,0.75887,0.74803,0.40285,0.65996,0.71306,0.67338,0.32582,1.2489,2.36226,1.66292,1.16764,0,0.000429253,0.000429253,0.000429253
77,1372.25,0.98692,1.74767,0.62146,1.06566,0,0.70751,0.76212,0.74458,0.40037,0.7548,0.64211,0.66371,0.3286,1.22701,2.39202,2.8121,1.16256,0,0.000412749,0.000412749,0.000412749
78,1390.37,0.98214,1.7231,0.61706,1.05446,0,0.83213,0.64834,0.72164,0.40043,0.79856,0.62381,0.67395,0.32304,1.26387,2.43457,2.2517,1.1867,0,0.000396246,0.000396246,0.000396246
79,1407.88,0.96649,1.73051,0.61994,1.05504,0,0.682,0.7237,0.70759,0.41609,0.66707,0.70147,0.67083,0.33462,1.21242,2.39533,1.92838,1.14964,0,0.000379743,0.000379743,0.000379743
80,1425.88,0.92757,1.70553,0.60391,1.02818,0,0.77421,0.62968,0.72228,0.39235,0.66093,0.67465,0.6596,0.32238,1.23543,2.38284,1.50656,1.17164,0,0.000363239,0.000363239,0.000363239
81,1444.19,0.9388,1.70277,0.61206,1.02026,0,0.73167,0.78595,0.75296,0.41693,0.68613,0.74081,0.68723,0.35281,1.24158,2.35842,1.42777,1.1543,0,0.000346736,0.000346736,0.000346736
82,1461.86,0.92745,1.689,0.59292,1.02895,0,0.74344,0.75754,0.75725,0.39378,0.70065,0.71767,0.6796,0.32826,1.22358,2.4179,1.95783,1.15018,0,0.000330233,0.000330233,0.000330233
83,1479.54,0.92701,1.68498,0.58451,1.0225,0,0.84184,0.70635,0.74165,0.36936,0.73173,0.65363,0.65934,0.31169,1.28028,2.37826,2.57517,1.18913,0,0.000313729,0.000313729,0.000313729
84,1497.33,0.90783,1.63252,0.57524,1.01265,0,0.80012,0.72987,0.77654,0.42333,0.7481,0.68433,0.69015,0.3552,1.22305,2.36322,1.88307,1.14327,0,0.000297226,0.000297226,0.000297226
85,1514.59,0.90778,1.63283,0.58043,1.00495,0,0.78887,0.74823,0.77912,0.41498,0.7413,0.70242,0.70763,0.33459,1.23013,2.47306,2.5898,1.15797,0,0.000280723,0.000280723,0.000280723
86,1531.45,0.90095,1.64515,0.5754,1.01319,0,0.86028,0.67096,0.7529,0.39756,0.81548,0.63595,0.6797,0.32746,1.247,2.46846,1.98479,1.18833,0,0.00026422,0.00026422,0.00026422
87,1549.14,0.86461,1.61198,0.55634,1.0014,0,0.80094,0.72609,0.76049,0.4102,0.74926,0.66076,0.66941,0.33774,1.22673,2.46464,2.55282,1.14738,0,0.000247716,0.000247716,0.000247716
88,1566.51,0.87375,1.6262,0.57439,1.00193,0,0.84477,0.70029,0.77444,0.39544,0.81383,0.66878,0.70967,0.31576,1.22841,2.54628,2.39477,1.15539,0,0.000231213,0.000231213,0.000231213
89,1584.44,0.85342,1.60507,0.56206,1.00207,0,0.81346,0.74823,0.79483,0.42188,0.74496,0.68853,0.69923,0.35086,1.23024,2.43474,1.48213,1.17893,0,0.00021471,0.00021471,0.00021471
90,1602,0.86577,1.58837,0.5619,1.00304,0,0.77035,0.75148,0.77685,0.41697,0.70514,0.72695,0.6962,0.35063,1.23554,2.39227,2.2814,1.16373,0,0.000198206,0.000198206,0.000198206
91,1622.02,0.83483,1.56429,0.53417,0.98851,0,0.76974,0.76088,0.77041,0.4029,0.72684,0.72324,0.69241,0.33391,1.21086,2.4603,3.66622,1.15138,0,0.000181703,0.000181703,0.000181703
92,1639.82,0.81494,1.55907,0.54096,0.97864,0,0.82527,0.77643,0.78188,0.41867,0.75278,0.70468,0.66935,0.33032,1.2378,2.48645,2.02349,1.17638,0,0.0001652,0.0001652,0.0001652
93,1658.31,0.82813,1.54024,0.53881,0.99383,0,0.73038,0.79313,0.78877,0.41431,0.75957,0.67614,0.68525,0.34561,1.20433,2.51135,2.19323,1.15065,0,0.000148696,0.000148696,0.000148696
94,1675.98,0.82834,1.54721,0.52997,0.98626,0,0.79569,0.77336,0.78894,0.43746,0.82554,0.68203,0.72916,0.3611,1.19363,2.48927,2.04512,1.1509,0,0.000132193,0.000132193,0.000132193
95,1693.95,0.81436,1.52923,0.53675,0.98262,0,0.8228,0.76317,0.79038,0.43337,0.82201,0.72498,0.73535,0.35376,1.20485,2.4433,1.78203,1.15436,0,0.00011569,0.00011569,0.00011569
96,1712.22,0.79521,1.53113,0.51584,0.97352,0,0.88065,0.70792,0.78312,0.42028,0.8266,0.66501,0.70072,0.34347,1.20837,2.45497,1.85344,1.153,0,9.91865e-05,9.91865e-05,9.91865e-05
97,1730.52,0.7956,1.52584,0.51973,0.97178,0,0.79434,0.79728,0.78728,0.42775,0.7558,0.76212,0.71034,0.35239,1.21146,2.47509,1.99576,1.16024,0,8.26832e-05,8.26832e-05,8.26832e-05
98,1747.93,0.765,1.49367,0.5091,0.96109,0,0.89578,0.72487,0.79135,0.42582,0.83129,0.67598,0.69558,0.35172,1.2059,2.4842,2.10993,1.16137,0,6.61799e-05,6.61799e-05,6.61799e-05
99,1765.01,0.77116,1.47253,0.50785,0.95075,0,0.77185,0.80792,0.79756,0.42796,0.72158,0.75887,0.70525,0.35395,1.19144,2.4804,1.84114,1.15367,0,4.96766e-05,4.96766e-05,4.96766e-05
100,1781.89,0.77288,1.51416,0.51076,0.95843,0,0.78656,0.78727,0.79274,0.41844,0.72693,0.73909,0.70336,0.35595,1.2069,2.49404,1.7396,1.17195,0,3.31733e-05,3.31733e-05,3.31733e-05
