epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,867.775,2.16196,0.94155,1.5731,0.17032,0.22375,0.10791,0.0323,3.64168,1.81901,2.53068,0.000343611,0.000343611,0.000343611
78,878.901,2.14651,0.92068,1.59559,0.15897,0.22096,0.10091,0.0295,3.64232,1.82728,2.55443,0.000339985,0.000339985,0.000339985
79,890.009,2.12387,0.91025,1.57187,0.17508,0.23245,0.10823,0.03221,3.63073,1.84368,2.50626,0.000336338,0.000336338,0.000336338
80,901.094,2.16109,0.92779,1.58445,0.15499,0.23118,0.10692,0.03339,3.60589,1.80845,2.48127,0.00033267,0.00033267,0.00033267
81,912.238,2.11507,0.9128,1.55679,0.1518,0.24589,0.10655,0.0312,3.60452,1.83559,2.47283,0.000328982,0.000328982,0.000328982
82,923.358,2.08242,0.88291,1.54996,0.18537,0.21781,0.11466,0.03488,3.63954,1.79629,2.52203,0.000325275,0.000325275,0.000325275
83,934.548,2.08405,0.88228,1.53889,0.15361,0.20775,0.10393,0.03007,3.68478,1.83218,2.5593,0.00032155,0.00032155,0.00032155
84,945.684,2.13338,0.89422,1.56191,0.15428,0.24084,0.10223,0.02944,3.6869,1.82381,2.58238,0.000317809,0.000317809,0.000317809
85,956.856,2.06397,0.87251,1.53187,0.15493,0.21922,0.09167,0.02658,3.66657,1.90011,2.55552,0.000314051,0.000314051,0.000314051
86,967.997,2.06702,0.87842,1.53852,0.17342,0.20534,0.09978,0.02907,3.63572,1.89243,2.55254,0.000310278,0.000310278,0.000310278
87,979.088,2.14152,0.89491,1.56842,0.17641,0.20627,0.10701,0.03118,3.66668,1.86714,2.52991,0.00030649,0.00030649,0.00030649
88,990.258,2.09909,0.89006,1.55469,0.15696,0.23732,0.10052,0.02865,3.64057,1.87849,2.55866,0.00030269,0.00030269,0.00030269
89,1001.4,2.09015,0.886,1.54843,0.15185,0.21782,0.10056,0.02949,3.65278,1.86763,2.56524,0.000298877,0.000298877,0.000298877
90,1012.48,2.05917,0.87543,1.53247,0.14629,0.22913,0.09436,0.02532,3.6754,1.88343,2.59167,0.000295052,0.000295052,0.000295052
91,1023.63,2.10957,0.89068,1.55174,0.16395,0.21834,0.09986,0.0295,3.66561,1.8317,2.5978,0.000291218,0.000291218,0.000291218
92,1034.8,2.08205,0.88016,1.53733,0.1643,0.21798,0.10669,0.02994,3.65318,1.79538,2.50386,0.000287373,0.000287373,0.000287373
93,1045.95,2.03996,0.86224,1.52498,0.16492,0.2591,0.10939,0.02983,3.63283,1.81407,2.55088,0.00028352,0.00028352,0.00028352
