epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,268.195,2.59578,2.58211,0.00381,0.18667,0.19312,0.08847,0.02537,2.51344,3.06052,0.00468,0.000990365,0.000990365,0.000990365
43,274.47,2.56088,2.58932,0.00395,0.2218,0.17883,0.11058,0.03069,2.51038,2.83298,0.00463,0.000973861,0.000973861,0.000973861
44,280.812,2.55761,2.57144,0.00405,0.17523,0.19422,0.0936,0.02759,2.57797,2.88575,0.00475,0.000957358,0.000957358,0.000957358
45,287.142,2.54832,2.52396,0.00381,0.166,0.19797,0.10015,0.02921,2.56183,2.85123,0.00492,0.000940855,0.000940855,0.000940855
46,293.464,2.5322,2.54661,0.00379,0.18361,0.21171,0.11172,0.0347,2.46152,2.7142,0.00455,0.000924352,0.000924352,0.000924352
47,299.819,2.56556,2.50031,0.00392,0.18896,0.17539,0.09415,0.02815,2.49,2.78993,0.0046,0.000907848,0.000907848,0.000907848
48,306.112,2.48361,2.50957,0.00372,0.17122,0.20067,0.09707,0.0293,2.50499,2.75658,0.00468,0.000891345,0.000891345,0.000891345
49,312.454,2.52313,2.48771,0.00376,0.17284,0.18822,0.09962,0.02927,2.54234,2.79794,0.00478,0.000874842,0.000874842,0.000874842
50,318.8,2.57111,2.47701,0.00383,0.16165,0.17782,0.09527,0.02798,2.51783,2.8282,0.00475,0.000858338,0.000858338,0.000858338
51,325.321,2.55626,2.46905,0.00386,0.16901,0.20063,0.08996,0.02679,2.48549,2.93919,0.00466,0.000841835,0.000841835,0.000841835
52,331.623,2.53666,2.48175,0.00405,0.17642,0.19865,0.0957,0.0275,2.46069,2.90312,0.00449,0.000825332,0.000825332,0.000825332
53,338,2.55379,2.41315,0.00374,0.17705,0.18582,0.0901,0.02647,2.54119,2.81899,0.00476,0.000808828,0.000808828,0.000808828
54,344.305,2.52491,2.38578,0.00368,0.18322,0.16595,0.08691,0.02826,2.52824,2.86384,0.00462,0.000792325,0.000792325,0.000792325
55,350.592,2.52949,2.49985,0.00387,0.15387,0.19192,0.08435,0.02596,2.53936,2.83642,0.00476,0.000775822,0.000775822,0.000775822
56,356.895,2.47951,2.41134,0.00393,0.15343,0.18744,0.11089,0.03444,2.46962,2.79169,0.00462,0.000759318,0.000759318,0.000759318
57,363.237,2.52283,2.39449,0.00384,0.17278,0.21038,0.10674,0.03122,2.53608,2.76857,0.00474,0.000742815,0.000742815,0.000742815
58,369.642,2.48729,2.31316,0.00366,0.1841,0.17195,0.10662,0.03085,2.49334,2.84194,0.00465,0.000726312,0.000726312,0.000726312
59,375.928,2.4958,2.38089,0.00379,0.16647,0.17874,0.09452,0.03138,2.46256,2.81486,0.00451,0.000709809,0.000709809,0.000709809
60,382.227,2.44184,2.39281,0.00385,0.18455,0.19531,0.10014,0.02974,2.48473,2.78615,0.00457,0.000693305,0.000693305,0.000693305
61,388.538,2.49768,2.32642,0.00364,0.16981,0.20213,0.09478,0.02984,2.47211,2.98291,0.00458,0.000676802,0.000676802,0.000676802
