epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
43,719.524,1.37286,2.38247,0.99175,1.37741,0,0.59776,0.50707,0.51094,0.22209,0.67597,0.43811,0.47401,0.18126,2.19943,3.52778,1.55238,2.10111,0,0.000973861,0.000973861,0.000973861
44,736.867,1.32355,2.27393,0.96293,1.33149,0,0.74888,0.4318,0.55201,0.2433,0.66006,0.49053,0.54041,0.20022,2.1607,3.3436,1.62733,2.18305,0,0.000957358,0.000957358,0.000957358
45,753.463,1.38168,2.28094,0.9685,1.35525,0,0.63904,0.51291,0.54569,0.2498,0.65108,0.48633,0.51377,0.18662,2.1733,3.57299,1.50173,2.11675,0,0.000940855,0.000940855,0.000940855
46,770.205,1.30245,2.27011,0.96226,1.34387,0,0.62644,0.43391,0.47903,0.213,0.50382,0.54509,0.48895,0.18653,2.17755,3.49234,1.70135,2.09717,0,0.000924352,0.000924352,0.000924352
47,786.803,1.29322,2.1517,0.91145,1.31595,0,0.47591,0.54293,0.52113,0.21122,0.72869,0.37582,0.48115,0.17101,2.3234,3.59917,1.70327,2.2408,0,0.000907848,0.000907848,0.000907848
48,803.774,1.29936,2.21797,0.91527,1.3204,0,0.65083,0.43811,0.51856,0.22018,0.63479,0.45513,0.51518,0.18324,2.31144,3.34615,1.57762,2.19841,0,0.000891345,0.000891345,0.000891345
49,819.953,1.28271,2.21476,0.89431,1.30558,0,0.64646,0.46817,0.51315,0.23349,0.62602,0.51083,0.49737,0.19647,2.12911,3.44925,1.55609,2.11916,0,0.000874842,0.000874842,0.000874842
50,837.316,1.31657,2.2724,0.90056,1.31396,0,0.57111,0.56256,0.58232,0.2595,0.62675,0.49359,0.51909,0.20235,2.18669,3.59398,1.43496,2.22054,0,0.000858338,0.000858338,0.000858338
51,854.219,1.24461,2.14079,0.89501,1.27782,0,0.67266,0.47562,0.57987,0.27177,0.69799,0.49179,0.55879,0.21281,2.14025,3.75903,1.40274,2.16302,0,0.000841835,0.000841835,0.000841835
52,870.91,1.2445,2.13507,0.86116,1.26302,0,0.4557,0.53691,0.48322,0.19266,0.53286,0.42131,0.45918,0.14694,2.15044,3.63326,1.71084,2.1427,0,0.000825332,0.000825332,0.000825332
