image,component,sigma,alpha,spatial_min,spatial_max,spatial_mean,spatial_std,total_spectral_energy,low_energy_share,mid_energy_share,high_energy_share,reconstruction_max_abs_error,boost_identity_max_abs_error,w1_clipping_fraction
WSSV-28-img-1_jpg.rf.a43ee460976dce0b20eaa8daf9bd338b.jpg,Original x,50,0.1,0.0,255.0,114.64676666259766,54.76685333251953,2.8399596963236685e+17,0.9990859420155499,0.0006926693944202576,0.00022138859003049139,0.0,0.0,0.00019288063049316406
WSSV-28-img-1_jpg.rf.a43ee460976dce0b20eaa8daf9bd338b.jpg,Gaussian low x_low,50,0.1,6.907958984375,212.717529296875,114.64694213867188,53.8759765625,2.822933112658699e+17,0.9999999961386803,3.861313148887177e-09,8.822094617359432e-15,0.0,0.0,0.00019288063049316406
WSSV-28-img-1_jpg.rf.a43ee460976dce0b20eaa8daf9bd338b.jpg,High residual x - x_low,50,0.1,-107.14718627929688,140.5115966796875,-1.421819092684018e-06,6.323423862457275,703435818901295.2,0.6310673758517668,0.2794258737439599,0.08950675040427401,0.0,0.0,0.00019288063049316406
WSSV-28-img-1_jpg.rf.a43ee460976dce0b20eaa8daf9bd338b.jpg,Scaled residual alpha x high,50,0.1,-10.71471881866455,14.051159858703613,-1.5661741770145454e-07,0.6323425769805908,7034358424963.808,0.6310673763284266,0.2794258734764853,0.0895067501950885,0.0,0.0,0.00019288063049316406
WSSV-28-img-1_jpg.rf.a43ee460976dce0b20eaa8daf9bd338b.jpg,W1 before clipping,50,0.1,-8.18321418762207,262.2672119140625,114.64678192138672,54.89518737792969,2.8424361320661523e+17,0.9988951210864723,0.0008372319109573611,0.000267647002570018,0.0,0.0,0.00019288063049316406
WSSV-28-img-1_jpg.rf.a43ee460976dce0b20eaa8daf9bd338b.jpg,W1 after clipping,50,0.1,0.0,255.0,114.15316009521484,54.90876007080078,2.822834581073761e+17,0.9988668076957258,0.0008568260948225491,0.0002763662094522168,0.0,0.0,0.00019288063049316406
