epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,204.642,2.57022,2.29126,1.42425,0.15002,0.18351,0.09554,0.02932,2.61264,2.54319,1.57715,0.000990365,0.000990365,0.000990365
43,209.505,2.57903,2.29348,1.44913,0.15827,0.18113,0.09506,0.02756,2.63104,2.47393,1.58825,0.000973861,0.000973861,0.000973861
44,214.296,2.5312,2.24754,1.44296,0.15637,0.22921,0.08961,0.02849,2.63193,2.52449,1.55671,0.000957358,0.000957358,0.000957358
45,219.132,2.53654,2.22252,1.40676,0.16028,0.20728,0.09142,0.02651,2.63962,2.48252,1.57921,0.000940855,0.000940855,0.000940855
46,223.959,2.48955,2.21623,1.38559,0.17092,0.18487,0.09906,0.03001,2.61716,2.45346,1.58378,0.000924352,0.000924352,0.000924352
47,228.774,2.52801,2.17397,1.41041,0.18591,0.2068,0.10897,0.03225,2.63855,2.41318,1.57514,0.000907848,0.000907848,0.000907848
48,233.636,2.49918,2.17237,1.39873,0.16763,0.20105,0.1088,0.03124,2.62006,2.43126,1.56064,0.000891345,0.000891345,0.000891345
49,238.453,2.498,2.28276,1.42048,0.15938,0.19299,0.10214,0.03001,2.61966,2.47093,1.58034,0.000874842,0.000874842,0.000874842
50,243.318,2.5134,2.19586,1.38752,0.14656,0.19162,0.10394,0.03301,2.61524,2.42702,1.58515,0.000858338,0.000858338,0.000858338
51,248.181,2.49752,2.1946,1.40948,0.16998,0.21425,0.11245,0.0314,2.62504,2.36967,1.58699,0.000841835,0.000841835,0.000841835
52,253.032,2.47018,2.15859,1.42503,0.13885,0.18115,0.08595,0.02526,2.67843,2.56539,1.61537,0.000825332,0.000825332,0.000825332
53,257.883,2.46482,2.10054,1.38431,0.15364,0.22037,0.09088,0.0255,2.63256,2.45323,1.62027,0.000808828,0.000808828,0.000808828
54,262.72,2.48521,2.09477,1.39379,0.16015,0.19232,0.09956,0.02887,2.61482,2.41323,1.56642,0.000792325,0.000792325,0.000792325
55,267.552,2.47867,2.11921,1.41475,0.16174,0.18872,0.0934,0.02693,2.63959,2.46352,1.55803,0.000775822,0.000775822,0.000775822
56,272.371,2.40097,2.07984,1.38704,0.1783,0.22514,0.10364,0.03257,2.57376,2.46369,1.54391,0.000759318,0.000759318,0.000759318
57,277.203,2.42883,2.0995,1.38878,0.17018,0.2039,0.08988,0.02599,2.62344,2.44922,1.57404,0.000742815,0.000742815,0.000742815
58,282.02,2.38912,2.01249,1.3538,0.16914,0.21205,0.10151,0.02847,2.6414,2.45943,1.59309,0.000726312,0.000726312,0.000726312
59,286.842,2.40277,2.0357,1.37963,0.17248,0.213,0.10292,0.02961,2.62623,2.3808,1.56964,0.000709809,0.000709809,0.000709809
60,291.664,2.35418,2.07809,1.3745,0.17104,0.21258,0.11519,0.0335,2.6251,2.35379,1.5804,0.000693305,0.000693305,0.000693305
61,296.519,2.40759,2.03783,1.35544,0.16733,0.23056,0.10662,0.03006,2.62548,2.50288,1.5884,0.000676802,0.000676802,0.000676802
62,301.32,2.34704,2.0162,1.35551,0.15641,0.22056,0.09388,0.02737,2.62565,2.41983,1.58916,0.000660299,0.000660299,0.000660299
63,306.128,2.36905,2.02088,1.35974,0.19426,0.21444,0.10664,0.03086,2.65471,2.46506,1.59334,0.000643795,0.000643795,0.000643795
64,310.965,2.34683,1.97085,1.35633,0.20047,0.22269,0.12314,0.03546,2.61067,2.33967,1.59123,0.000627292,0.000627292,0.000627292
65,315.836,2.33365,1.97143,1.36718,0.17132,0.23652,0.11387,0.03251,2.61002,2.42871,1.57968,0.000610789,0.000610789,0.000610789
66,320.654,2.39504,1.95272,1.35276,0.19179,0.20925,0.11238,0.03451,2.64517,2.41699,1.59633,0.000594286,0.000594286,0.000594286
67,325.472,2.311,1.93871,1.31864,0.16661,0.23785,0.11262,0.03256,2.65194,2.4736,1.61169,0.000577782,0.000577782,0.000577782
68,330.319,2.34478,1.94213,1.32819,0.16102,0.25363,0.10362,0.02939,2.63078,2.41058,1.60445,0.000561279,0.000561279,0.000561279
